町丁名,世帯数,男,女
四谷１丁目,14,11,7
四谷２丁目,17,13,10
四谷３丁目,22,18,10
四谷４丁目,195,109,113
四谷本塩町,19,10,12
四谷三栄町,60,42,38
四谷坂町,129,89,78
若葉１丁目,83,63,49
若葉２丁目,38,22,24
若葉３丁目,60,28,42
須賀町,47,34,20
左門町,71,44,33
信濃町,42,18,24
南元町,96,62,60
荒木町,132,77,77
舟町,59,35,27
愛住町,70,49,32
大京町,135,99,63
霞ヶ丘町,2,2,0
内藤町,45,25,32
片町,23,10,13
新宿１丁目,293,158,170
新宿２丁目,106,62,52
新宿３丁目,8,7,7
新宿４丁目,9,4,6
新宿５丁目,251,154,135
新宿６丁目,389,240,252
新宿７丁目,711,481,454
歌舞伎町１丁目,12,10,3
歌舞伎町２丁目,419,226,275
市谷田町１丁目,1,0,1
市谷田町２丁目,15,14,12
市谷田町３丁目,17,6,14
市谷本村町,71,71,68
市谷砂土原町１丁目,1,3,2
市谷砂土原町２丁目,17,14,7
市谷砂土原町３丁目,68,87,60
市谷左内町,9,5,7
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,64,43,45
市谷甲良町,33,25,17
市谷船河原町,5,6,6
市谷長延寺町,7,2,5
市谷鷹匠町,0,0,0
市谷山伏町,15,12,10
市谷八幡町,2,1,1
神楽坂１丁目,1,1,0
神楽坂２丁目,7,3,4
神楽坂３丁目,13,9,7
神楽坂４丁目,4,2,3
神楽坂５丁目,13,9,6
神楽坂６丁目,25,15,13
細工町,16,9,9
二十騎町,17,12,11
揚場町,2,2,0
津久戸町,3,2,1
東五軒町,66,33,39
西五軒町,77,53,42
赤城元町,5,3,3
南榎町,36,28,17
袋町,16,12,7
払方町,35,30,34
南町,21,22,11
北町,12,10,5
納戸町,50,36,24
南山伏町,9,7,5
北山伏町,30,14,20
白銀町,32,20,17
下宮比町,8,4,5
矢来町,113,70,66
若宮町,35,44,48
岩戸町,19,11,12
中町,9,6,6
箪笥町,12,9,6
横寺町,21,12,9
筑土八幡町,13,7,11
新小川町,101,55,61
神楽河岸,0,0,0
市谷薬王寺町,170,136,147
市谷柳町,40,30,20
市谷仲之町,140,144,151
赤城下町,40,26,18
天神町,53,28,27
榎町,18,8,10
東榎町,20,9,12
早稲田町,126,68,73
早稲田南町,55,39,22
馬場下町,31,17,20
原町１丁目,87,46,58
原町２丁目,45,35,35
原町３丁目,123,114,117
喜久井町,74,50,42
築地町,13,9,4
弁天町,149,88,96
中里町,6,1,5
山吹町,243,122,150
改代町,27,13,15
水道町,46,23,29
早稲田鶴巻町,554,299,316
住吉町,146,100,105
市谷台町,95,62,58
河田町,307,339,377
若松町,315,263,264
余丁町,168,128,113
戸山１丁目,145,80,105
戸山２丁目,296,141,284
戸山３丁目,76,42,48
富久町,358,229,257
百人町１丁目,1165,737,601
百人町２丁目,1496,1045,831
百人町３丁目,301,240,274
百人町４丁目,194,173,203
大久保１丁目,1412,834,841
大久保２丁目,1951,1283,1247
大久保３丁目,401,295,337
戸塚町１丁目,27,13,17
西早稲田１丁目,647,352,396
西早稲田２丁目,705,409,389
西早稲田３丁目,753,416,431
高田馬場１丁目,537,322,313
高田馬場２丁目,261,161,126
高田馬場３丁目,850,537,444
高田馬場４丁目,831,586,492
下落合１丁目,629,378,330
下落合２丁目,313,210,172
下落合３丁目,231,144,131
下落合４丁目,323,185,166
中落合１丁目,262,168,129
中落合２丁目,279,188,155
中落合３丁目,140,80,85
中落合４丁目,135,79,83
上落合１丁目,320,223,191
上落合２丁目,295,175,168
上落合３丁目,305,159,183
西落合１丁目,178,85,123
西落合２丁目,199,121,120
西落合３丁目,131,71,74
西落合４丁目,77,45,41
中井１丁目,112,75,52
中井２丁目,149,91,86
北新宿１丁目,1402,946,743
北新宿２丁目,370,261,267
北新宿３丁目,1218,857,678
北新宿４丁目,910,613,554
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,223,135,112
西新宿４丁目,487,291,271
西新宿５丁目,278,182,205
西新宿６丁目,329,250,227
西新宿７丁目,205,125,104
西新宿８丁目,255,144,166
