町丁名,世帯数,男,女
四谷１丁目,246,202,277
四谷２丁目,267,215,238
四谷３丁目,280,205,231
四谷４丁目,2243,1794,1652
四谷本塩町,277,224,218
四谷三栄町,1091,943,1016
四谷坂町,1491,1142,1154
若葉１丁目,1422,1316,1265
若葉２丁目,427,385,397
若葉３丁目,613,459,490
須賀町,830,707,688
左門町,1022,707,839
信濃町,562,401,504
南元町,1339,1174,1295
荒木町,1708,1257,1283
舟町,1011,701,715
愛住町,914,731,701
大京町,2153,1645,1959
霞ヶ丘町,0,0,0
内藤町,721,652,599
片町,242,171,175
新宿１丁目,3003,2117,1952
新宿２丁目,882,667,510
新宿３丁目,108,95,58
新宿４丁目,221,178,110
新宿５丁目,2076,1449,1143
新宿６丁目,3124,2287,2013
新宿７丁目,4316,3502,3206
歌舞伎町１丁目,181,144,64
歌舞伎町２丁目,1902,1452,832
市谷田町１丁目,17,9,19
市谷田町２丁目,338,252,349
市谷田町３丁目,208,164,205
市谷本村町,1779,1600,985
市谷砂土原町１丁目,111,103,124
市谷砂土原町２丁目,262,210,263
市谷砂土原町３丁目,477,498,520
市谷左内町,234,210,235
市谷加賀町１丁目,23,14,22
市谷加賀町２丁目,966,724,1027
市谷甲良町,413,366,413
市谷船河原町,75,85,90
市谷長延寺町,96,47,90
市谷鷹匠町,16,18,20
市谷山伏町,300,265,282
市谷八幡町,64,55,65
神楽坂１丁目,13,13,16
神楽坂２丁目,140,88,124
神楽坂３丁目,297,234,216
神楽坂４丁目,92,79,93
神楽坂５丁目,398,317,403
神楽坂６丁目,572,392,484
細工町,260,207,220
二十騎町,383,322,360
揚場町,55,50,56
津久戸町,69,48,51
東五軒町,1147,1008,1164
西五軒町,946,822,835
赤城元町,228,183,214
南榎町,726,703,713
袋町,376,331,345
払方町,508,495,550
南町,376,379,408
北町,513,489,517
納戸町,578,492,560
南山伏町,365,322,310
北山伏町,376,251,294
白銀町,742,615,756
下宮比町,154,98,126
矢来町,2579,2190,2524
若宮町,557,493,525
岩戸町,424,291,331
中町,269,254,268
箪笥町,423,292,325
横寺町,589,455,466
筑土八幡町,541,395,504
新小川町,1969,1615,1613
神楽河岸,0,0,0
市谷薬王寺町,2099,1605,1725
市谷柳町,870,608,682
市谷仲之町,1275,1175,1295
赤城下町,767,609,596
天神町,745,525,598
榎町,481,327,332
東榎町,234,156,162
早稲田町,845,587,645
早稲田南町,468,403,403
馬場下町,327,259,260
原町１丁目,889,690,788
原町２丁目,688,648,620
原町３丁目,1145,883,1024
喜久井町,1093,978,968
築地町,333,265,289
弁天町,2000,1616,1712
中里町,349,321,360
山吹町,2374,1698,1872
改代町,388,312,290
水道町,645,452,468
早稲田鶴巻町,3875,2807,2904
住吉町,1772,1329,1380
市谷台町,896,738,702
河田町,1550,1458,1520
若松町,3472,2842,3058
余丁町,2547,2042,2131
戸山１丁目,1559,1212,1342
戸山２丁目,3318,2150,3337
戸山３丁目,552,449,454
富久町,4172,3615,3613
百人町１丁目,3257,2344,1728
百人町２丁目,3635,2725,2181
百人町３丁目,2599,2602,2856
百人町４丁目,1638,1192,1578
大久保１丁目,3392,2365,2057
大久保２丁目,5973,4450,4007
大久保３丁目,2349,2249,2499
戸塚町１丁目,137,91,113
西早稲田１丁目,3602,2667,2899
西早稲田２丁目,4121,3077,3014
西早稲田３丁目,4250,3543,3387
高田馬場１丁目,2847,2290,2068
高田馬場２丁目,1313,1018,860
高田馬場３丁目,4245,3201,2771
高田馬場４丁目,4334,3530,3178
下落合１丁目,1997,1330,1281
下落合２丁目,2037,1723,1831
下落合３丁目,2559,2014,2418
下落合４丁目,2696,2206,2395
中落合１丁目,2247,1729,1754
中落合２丁目,2803,2444,2537
中落合３丁目,2401,2027,2190
中落合４丁目,1754,1564,1515
上落合１丁目,3387,2775,2686
上落合２丁目,3329,2545,2416
上落合３丁目,3201,2370,2259
西落合１丁目,2789,2228,2348
西落合２丁目,2583,2128,2115
西落合３丁目,1873,1464,1696
西落合４丁目,1390,1146,1224
中井１丁目,1271,984,805
中井２丁目,1734,1535,1670
北新宿１丁目,5384,3923,3461
北新宿２丁目,3205,2751,2521
北新宿３丁目,5033,3837,3476
北新宿４丁目,4570,3530,3153
西新宿１丁目,34,28,28
西新宿２丁目,2,2,5
西新宿３丁目,1684,1110,1115
西新宿４丁目,5055,3812,3428
西新宿５丁目,2801,2180,1984
西新宿６丁目,2273,1842,1629
西新宿７丁目,1697,1297,972
西新宿８丁目,2138,1571,1460
