町丁名,世帯数,男,女
四谷１丁目,297,247,325
四谷２丁目,242,197,223
四谷３丁目,278,186,225
四谷４丁目,2233,1794,1652
四谷本塩町,330,251,255
四谷三栄町,1083,931,1019
四谷坂町,1600,1265,1217
若葉１丁目,1405,1307,1264
若葉２丁目,498,451,449
若葉３丁目,639,501,496
須賀町,821,706,683
左門町,1102,747,902
信濃町,553,396,496
南元町,1315,1167,1303
荒木町,1707,1269,1249
舟町,1019,696,723
愛住町,907,711,705
大京町,2427,1812,2142
霞ヶ丘町,3,3,0
内藤町,676,598,643
片町,270,197,178
新宿１丁目,3102,2196,1928
新宿２丁目,933,689,516
新宿３丁目,98,86,51
新宿４丁目,204,165,106
新宿５丁目,2069,1465,1103
新宿６丁目,3101,2254,1944
新宿７丁目,4263,3401,3179
歌舞伎町１丁目,171,139,53
歌舞伎町２丁目,1915,1464,797
市谷田町１丁目,14,7,17
市谷田町２丁目,328,256,335
市谷田町３丁目,203,163,196
市谷本村町,1786,1564,1146
市谷砂土原町１丁目,106,100,115
市谷砂土原町２丁目,270,218,263
市谷砂土原町３丁目,476,503,521
市谷左内町,236,204,233
市谷加賀町１丁目,21,13,23
市谷加賀町２丁目,1035,758,1063
市谷甲良町,461,404,438
市谷船河原町,76,89,98
市谷長延寺町,91,43,81
市谷鷹匠町,13,11,15
市谷山伏町,317,274,295
市谷八幡町,61,54,66
神楽坂１丁目,11,12,15
神楽坂２丁目,120,77,110
神楽坂３丁目,291,237,204
神楽坂４丁目,99,85,98
神楽坂５丁目,389,312,396
神楽坂６丁目,540,356,452
細工町,259,216,218
二十騎町,402,316,367
揚場町,61,50,55
津久戸町,60,40,47
東五軒町,1213,1027,1197
西五軒町,1032,868,893
赤城元町,244,187,226
南榎町,732,717,723
袋町,360,317,343
払方町,523,488,541
南町,401,434,448
北町,541,487,544
納戸町,569,501,554
南山伏町,354,305,301
北山伏町,382,251,317
白銀町,753,601,785
下宮比町,169,92,137
矢来町,2548,2148,2428
若宮町,554,497,518
岩戸町,415,303,326
中町,255,250,251
箪笥町,464,312,344
横寺町,640,484,494
筑土八幡町,514,383,474
新小川町,2020,1631,1638
神楽河岸,0,0,0
市谷薬王寺町,2116,1614,1724
市谷柳町,875,599,688
市谷仲之町,1289,1191,1320
赤城下町,845,660,633
天神町,725,531,562
榎町,487,327,336
東榎町,221,133,172
早稲田町,903,593,712
早稲田南町,465,379,396
馬場下町,348,271,265
原町１丁目,862,694,747
原町２丁目,695,628,621
原町３丁目,1244,949,1141
喜久井町,1146,990,977
築地町,309,241,281
弁天町,2004,1602,1741
中里町,368,335,380
山吹町,2611,1808,1996
改代町,419,335,304
水道町,750,510,503
早稲田鶴巻町,3799,2710,2868
住吉町,1831,1357,1408
市谷台町,919,714,701
河田町,1488,1416,1446
若松町,3401,2709,3021
余丁町,2530,2021,2092
戸山１丁目,1531,1191,1324
戸山２丁目,3403,2123,3339
戸山３丁目,647,535,564
富久町,4124,3584,3568
百人町１丁目,2895,2150,1495
百人町２丁目,3415,2569,2043
百人町３丁目,2545,2571,2847
百人町４丁目,1656,1164,1555
大久保１丁目,3067,2120,1873
大久保２丁目,5375,4046,3635
大久保３丁目,2516,2352,2567
戸塚町１丁目,141,95,106
西早稲田１丁目,3597,2655,2842
西早稲田２丁目,3814,3020,2768
西早稲田３丁目,4058,3436,3313
高田馬場１丁目,2761,2223,2016
高田馬場２丁目,1270,1009,811
高田馬場３丁目,4118,3098,2670
高田馬場４丁目,4142,3385,3080
下落合１丁目,1900,1282,1226
下落合２丁目,2053,1742,1808
下落合３丁目,2641,2078,2494
下落合４丁目,2669,2174,2334
中落合１丁目,2382,1822,1810
中落合２丁目,2844,2465,2551
中落合３丁目,2484,2021,2238
中落合４丁目,1730,1555,1512
上落合１丁目,3327,2696,2660
上落合２丁目,3343,2534,2456
上落合３丁目,3226,2406,2254
西落合１丁目,2876,2266,2363
西落合２丁目,2568,2083,2118
西落合３丁目,1937,1513,1696
西落合４丁目,1352,1124,1226
中井１丁目,1276,972,788
中井２丁目,1707,1553,1613
北新宿１丁目,5193,3803,3256
北新宿２丁目,3137,2730,2417
北新宿３丁目,4703,3653,3258
北新宿４丁目,4355,3285,3092
西新宿１丁目,34,26,27
西新宿２丁目,1,1,4
西新宿３丁目,1660,1127,1080
西新宿４丁目,5069,3781,3447
西新宿５丁目,2658,2068,1895
西新宿６丁目,2419,1941,1682
西新宿７丁目,1747,1324,1000
西新宿８丁目,2232,1623,1523
