町丁名,世帯数,男,女
四谷１丁目,20,13,10
四谷２丁目,20,14,12
四谷３丁目,25,24,10
四谷４丁目,217,135,115
四谷本塩町,23,8,18
四谷三栄町,63,46,43
四谷坂町,127,81,84
若葉１丁目,85,67,43
若葉２丁目,35,22,20
若葉３丁目,62,25,47
須賀町,48,35,21
左門町,80,50,38
信濃町,83,41,43
南元町,152,99,81
荒木町,150,85,90
舟町,67,41,34
愛住町,63,48,26
大京町,130,91,70
霞ヶ丘町,2,2,0
内藤町,45,23,33
片町,29,12,19
新宿１丁目,330,172,199
新宿２丁目,97,58,48
新宿３丁目,8,7,7
新宿４丁目,9,5,5
新宿５丁目,286,168,160
新宿６丁目,421,262,275
新宿７丁目,812,551,518
歌舞伎町１丁目,12,10,4
歌舞伎町２丁目,402,207,284
市谷田町１丁目,1,0,1
市谷田町２丁目,12,11,10
市谷田町３丁目,20,7,16
市谷本村町,69,71,64
市谷砂土原町１丁目,5,5,4
市谷砂土原町２丁目,17,12,11
市谷砂土原町３丁目,66,86,60
市谷左内町,14,9,10
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,62,39,47
市谷甲良町,26,20,15
市谷船河原町,8,12,9
市谷長延寺町,5,0,5
市谷鷹匠町,0,0,0
市谷山伏町,20,12,15
市谷八幡町,3,2,1
神楽坂１丁目,1,1,0
神楽坂２丁目,10,4,6
神楽坂３丁目,14,9,9
神楽坂４丁目,5,2,4
神楽坂５丁目,15,12,5
神楽坂６丁目,29,19,13
細工町,11,4,9
二十騎町,26,18,18
揚場町,2,2,0
津久戸町,4,2,2
東五軒町,58,27,40
西五軒町,80,56,45
赤城元町,8,5,5
南榎町,41,31,23
袋町,15,10,10
払方町,36,32,36
南町,21,18,12
北町,11,9,5
納戸町,46,27,27
南山伏町,11,8,6
北山伏町,28,16,19
白銀町,36,26,18
下宮比町,9,4,6
矢来町,120,69,70
若宮町,41,49,55
岩戸町,27,15,16
中町,12,8,7
箪笥町,12,5,7
横寺町,19,8,11
筑土八幡町,18,12,12
新小川町,117,71,64
神楽河岸,0,0,0
市谷薬王寺町,168,128,141
市谷柳町,49,35,22
市谷仲之町,145,159,158
赤城下町,44,32,19
天神町,64,33,35
榎町,27,10,17
東榎町,46,25,22
早稲田町,131,78,70
早稲田南町,66,44,31
馬場下町,37,20,24
原町１丁目,102,52,74
原町２丁目,59,42,44
原町３丁目,119,114,112
喜久井町,85,60,46
築地町,21,14,7
弁天町,174,106,104
中里町,7,1,6
山吹町,237,110,146
改代町,31,14,18
水道町,51,29,32
早稲田鶴巻町,685,356,399
住吉町,150,100,102
市谷台町,89,60,49
河田町,318,336,389
若松町,355,299,293
余丁町,203,148,134
戸山１丁目,160,83,115
戸山２丁目,287,141,277
戸山３丁目,77,43,47
富久町,423,269,299
百人町１丁目,1348,837,710
百人町２丁目,1687,1168,946
百人町３丁目,322,248,279
百人町４丁目,206,195,213
大久保１丁目,1527,885,920
大久保２丁目,2341,1496,1476
大久保３丁目,391,286,338
戸塚町１丁目,46,21,34
西早稲田１丁目,723,377,455
西早稲田２丁目,1148,563,681
西早稲田３丁目,880,483,504
高田馬場１丁目,643,395,359
高田馬場２丁目,295,186,146
高田馬場３丁目,1001,637,517
高田馬場４丁目,1007,707,549
下落合１丁目,741,441,373
下落合２丁目,324,209,193
下落合３丁目,258,171,136
下落合４丁目,404,242,201
中落合１丁目,249,140,143
中落合２丁目,312,204,175
中落合３丁目,164,96,96
中落合４丁目,185,95,118
上落合１丁目,432,291,238
上落合２丁目,350,203,198
上落合３丁目,384,207,222
西落合１丁目,191,103,112
西落合２丁目,224,108,158
西落合３丁目,147,81,79
西落合４丁目,92,62,39
中井１丁目,127,73,70
中井２丁目,195,109,115
北新宿１丁目,1507,992,815
北新宿２丁目,457,313,312
北新宿３丁目,1352,863,798
北新宿４丁目,1068,722,619
西新宿１丁目,2,1,1
西新宿２丁目,1,1,0
西新宿３丁目,220,133,106
西新宿４丁目,517,302,289
西新宿５丁目,312,201,242
西新宿６丁目,346,272,216
西新宿７丁目,200,124,102
西新宿８丁目,250,154,151
