町丁名,世帯数,男,女
四谷１丁目,288,249,296
四谷２丁目,269,202,222
四谷３丁目,295,190,228
四谷４丁目,2362,1839,1735
四谷本塩町,343,261,242
四谷三栄町,1109,960,1016
四谷坂町,1703,1329,1246
若葉１丁目,1426,1299,1265
若葉２丁目,523,450,447
若葉３丁目,637,507,468
須賀町,803,687,666
左門町,1097,744,912
信濃町,608,419,523
南元町,1437,1166,1404
荒木町,1759,1304,1269
舟町,1102,724,803
愛住町,927,705,682
大京町,2461,1833,2088
霞ヶ丘町,1,1,0
内藤町,692,606,694
片町,335,231,215
新宿１丁目,3134,2205,1948
新宿２丁目,909,676,522
新宿３丁目,80,70,36
新宿４丁目,174,132,99
新宿５丁目,2277,1539,1217
新宿６丁目,3232,2320,1982
新宿７丁目,4374,3376,3136
歌舞伎町１丁目,146,112,52
歌舞伎町２丁目,1834,1404,718
市谷田町１丁目,15,9,15
市谷田町２丁目,329,259,337
市谷田町３丁目,204,157,185
市谷本村町,1770,1540,1124
市谷砂土原町１丁目,102,90,108
市谷砂土原町２丁目,266,204,249
市谷砂土原町３丁目,479,485,495
市谷左内町,266,229,257
市谷加賀町１丁目,248,308,354
市谷加賀町２丁目,989,775,1008
市谷甲良町,461,376,453
市谷船河原町,73,89,88
市谷長延寺町,73,24,73
市谷鷹匠町,52,34,38
市谷山伏町,329,271,310
市谷八幡町,66,57,66
神楽坂１丁目,11,12,14
神楽坂２丁目,122,80,111
神楽坂３丁目,283,226,195
神楽坂４丁目,95,82,99
神楽坂５丁目,363,300,359
神楽坂６丁目,535,378,421
細工町,249,208,204
二十騎町,411,306,365
揚場町,61,50,54
津久戸町,62,42,44
東五軒町,1301,1081,1229
西五軒町,1094,889,911
赤城元町,251,212,235
南榎町,707,690,739
袋町,443,422,409
払方町,536,463,521
南町,394,419,439
北町,534,467,542
納戸町,625,564,622
南山伏町,455,356,389
北山伏町,395,246,333
白銀町,777,627,783
下宮比町,195,105,150
矢来町,2546,2120,2321
若宮町,542,488,506
岩戸町,426,276,352
中町,264,263,242
箪笥町,472,315,358
横寺町,607,469,473
筑土八幡町,613,453,539
新小川町,2236,1766,1725
神楽河岸,0,0,0
市谷薬王寺町,2241,1670,1812
市谷柳町,981,636,752
市谷仲之町,1423,1206,1360
赤城下町,882,685,657
天神町,739,535,574
榎町,513,352,349
東榎町,293,181,195
早稲田町,951,602,723
早稲田南町,485,378,400
馬場下町,322,249,242
原町１丁目,923,725,794
原町２丁目,710,628,615
原町３丁目,1277,980,1131
喜久井町,1132,955,940
築地町,319,254,294
弁天町,2143,1696,1837
中里町,365,327,372
山吹町,2923,1964,2180
改代町,408,320,300
水道町,760,512,503
早稲田鶴巻町,4002,2744,2896
住吉町,1869,1366,1422
市谷台町,988,736,718
河田町,1591,1510,1465
若松町,3511,2749,3098
余丁町,2605,2002,2108
戸山１丁目,1512,1195,1272
戸山２丁目,3340,2043,3256
戸山３丁目,669,551,578
富久町,4209,3647,3549
百人町１丁目,2972,2140,1460
百人町２丁目,3420,2521,2057
百人町３丁目,2615,2614,2820
百人町４丁目,1721,1179,1592
大久保１丁目,2853,1984,1663
大久保２丁目,5455,4062,3566
大久保３丁目,2521,2329,2455
戸塚町１丁目,155,104,108
西早稲田１丁目,3895,2807,2909
西早稲田２丁目,4295,3191,3021
西早稲田３丁目,4281,3506,3348
高田馬場１丁目,3040,2386,2098
高田馬場２丁目,1452,1094,897
高田馬場３丁目,4441,3236,2828
高田馬場４丁目,4325,3433,3067
下落合１丁目,2123,1386,1378
下落合２丁目,2249,1931,1922
下落合３丁目,2726,2090,2554
下落合４丁目,2771,2200,2306
中落合１丁目,2649,1982,1967
中落合２丁目,2988,2498,2600
中落合３丁目,2491,2016,2200
中落合４丁目,1775,1538,1532
上落合１丁目,3390,2708,2660
上落合２丁目,3310,2453,2373
上落合３丁目,3332,2424,2279
西落合１丁目,2970,2247,2367
西落合２丁目,2617,2149,2133
西落合３丁目,1939,1510,1668
西落合４丁目,1378,1112,1239
中井１丁目,1303,962,795
中井２丁目,1776,1585,1650
北新宿１丁目,5427,3960,3304
北新宿２丁目,3397,2851,2539
北新宿３丁目,4831,3692,3261
北新宿４丁目,4548,3299,3118
西新宿１丁目,27,23,21
西新宿２丁目,2,2,4
西新宿３丁目,1638,1116,1006
西新宿４丁目,5199,3808,3462
西新宿５丁目,2914,2254,2054
西新宿６丁目,2465,1961,1716
西新宿７丁目,1782,1351,971
西新宿８丁目,2281,1635,1500
