町丁名,世帯数,男,女
四谷１丁目,19,14,9
四谷２丁目,31,20,14
四谷３丁目,29,27,14
四谷４丁目,185,114,106
四谷本塩町,16,9,10
四谷三栄町,65,40,51
四谷坂町,113,75,71
若葉１丁目,91,75,47
若葉２丁目,24,20,11
若葉３丁目,50,32,31
須賀町,41,24,20
左門町,57,34,31
信濃町,25,11,16
南元町,136,82,79
荒木町,155,92,96
舟町,68,43,35
愛住町,71,56,28
大京町,113,80,64
霞ヶ丘町,0,0,0
内藤町,36,23,24
片町,24,9,15
新宿１丁目,311,181,184
新宿２丁目,93,52,47
新宿３丁目,11,9,8
新宿４丁目,7,3,5
新宿５丁目,265,148,156
新宿６丁目,480,317,292
新宿７丁目,850,573,518
歌舞伎町１丁目,13,12,4
歌舞伎町２丁目,371,197,266
市谷田町１丁目,1,0,1
市谷田町２丁目,14,14,14
市谷田町３丁目,19,6,17
市谷本村町,65,61,65
市谷砂土原町１丁目,6,6,5
市谷砂土原町２丁目,23,17,12
市谷砂土原町３丁目,64,87,61
市谷左内町,17,10,12
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,56,41,39
市谷甲良町,11,10,12
市谷船河原町,8,14,10
市谷長延寺町,4,0,4
市谷鷹匠町,0,0,0
市谷山伏町,18,14,14
市谷八幡町,2,1,1
神楽坂１丁目,1,1,0
神楽坂２丁目,11,5,6
神楽坂３丁目,15,11,9
神楽坂４丁目,4,2,3
神楽坂５丁目,15,14,3
神楽坂６丁目,23,13,11
細工町,8,4,4
二十騎町,17,12,12
揚場町,1,1,0
津久戸町,2,2,0
東五軒町,62,33,38
西五軒町,67,54,39
赤城元町,11,7,5
南榎町,36,30,19
袋町,10,7,5
払方町,45,39,41
南町,18,16,9
北町,10,9,6
納戸町,41,24,21
南山伏町,10,8,6
北山伏町,22,12,13
白銀町,37,29,16
下宮比町,11,7,6
矢来町,117,64,63
若宮町,39,47,54
岩戸町,12,7,7
中町,11,6,7
箪笥町,13,6,7
横寺町,10,5,6
筑土八幡町,30,20,16
新小川町,109,75,56
神楽河岸,0,0,0
市谷薬王寺町,153,116,132
市谷柳町,44,30,21
市谷仲之町,139,164,152
赤城下町,46,35,13
天神町,71,35,39
榎町,28,10,20
東榎町,26,13,15
早稲田町,102,61,54
早稲田南町,58,43,26
馬場下町,35,20,22
原町１丁目,60,42,44
原町２丁目,55,42,49
原町３丁目,110,105,112
喜久井町,93,63,49
築地町,19,15,6
弁天町,143,85,89
中里町,8,4,5
山吹町,156,77,99
改代町,18,7,11
水道町,25,15,17
早稲田鶴巻町,617,327,354
住吉町,159,104,97
市谷台町,88,58,53
河田町,315,356,386
若松町,338,291,292
余丁町,169,111,112
戸山１丁目,166,85,110
戸山２丁目,292,155,280
戸山３丁目,76,49,42
富久町,386,266,261
百人町１丁目,1474,906,779
百人町２丁目,1732,1169,942
百人町３丁目,289,233,238
百人町４丁目,190,188,202
大久保１丁目,1878,1146,1021
大久保２丁目,2638,1702,1540
大久保３丁目,337,252,299
戸塚町１丁目,35,16,26
西早稲田１丁目,654,319,434
西早稲田２丁目,878,464,502
西早稲田３丁目,945,547,504
高田馬場１丁目,676,400,372
高田馬場２丁目,289,179,153
高田馬場３丁目,997,634,521
高田馬場４丁目,1069,713,566
下落合１丁目,821,466,433
下落合２丁目,309,216,164
下落合３丁目,242,149,131
下落合４丁目,449,253,234
中落合１丁目,245,134,149
中落合２丁目,306,210,162
中落合３丁目,149,82,91
中落合４丁目,168,89,102
上落合１丁目,457,282,272
上落合２丁目,369,216,192
上落合３丁目,384,209,209
西落合１丁目,179,100,101
西落合２丁目,196,97,139
西落合３丁目,117,64,67
西落合４丁目,205,131,82
中井１丁目,136,71,78
中井２丁目,177,93,114
北新宿１丁目,1578,1025,839
北新宿２丁目,488,323,310
北新宿３丁目,1495,916,861
北新宿４丁目,1172,825,648
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,195,122,95
西新宿４丁目,489,274,288
西新宿５丁目,347,230,248
西新宿６丁目,325,247,220
西新宿７丁目,217,135,112
西新宿８丁目,272,178,156
