町丁名,世帯数,男,女
四谷１丁目,226,192,261
四谷２丁目,239,193,222
四谷３丁目,261,185,219
四谷４丁目,2072,1679,1546
四谷本塩町,249,207,200
四谷三栄町,1025,879,944
四谷坂町,1342,1034,1050
若葉１丁目,1330,1228,1194
若葉２丁目,408,373,382
若葉３丁目,568,439,451
須賀町,803,686,662
左門町,969,665,810
信濃町,544,400,489
南元町,1220,1075,1226
荒木町,1553,1149,1165
舟町,953,652,669
愛住町,853,665,673
大京町,2041,1560,1876
霞ヶ丘町,1,1,0
内藤町,685,633,548
片町,208,154,150
新宿１丁目,2704,1917,1746
新宿２丁目,790,612,478
新宿３丁目,100,89,50
新宿４丁目,220,179,102
新宿５丁目,1815,1299,980
新宿６丁目,2630,1948,1687
新宿７丁目,3549,2909,2679
歌舞伎町１丁目,156,123,57
歌舞伎町２丁目,1520,1204,542
市谷田町１丁目,18,9,21
市谷田町２丁目,341,242,348
市谷田町３丁目,183,147,184
市谷本村町,1740,1538,913
市谷砂土原町１丁目,108,99,124
市谷砂土原町２丁目,225,177,222
市谷砂土原町３丁目,424,409,454
市谷左内町,227,205,227
市谷加賀町１丁目,21,13,22
市谷加賀町２丁目,927,681,975
市谷甲良町,383,343,386
市谷船河原町,69,73,81
市谷長延寺町,92,47,86
市谷鷹匠町,20,22,24
市谷山伏町,285,248,265
市谷八幡町,63,55,67
神楽坂１丁目,11,11,16
神楽坂２丁目,127,84,116
神楽坂３丁目,290,225,214
神楽坂４丁目,92,78,93
神楽坂５丁目,382,302,391
神楽坂６丁目,550,377,462
細工町,253,203,221
二十騎町,358,302,340
揚場町,55,49,57
津久戸町,67,43,51
東五軒町,1099,975,1116
西五軒町,894,771,811
赤城元町,225,176,214
南榎町,666,650,671
袋町,371,320,343
払方町,470,448,497
南町,374,375,406
北町,491,458,514
納戸町,501,423,496
南山伏町,369,323,311
北山伏町,319,208,245
白銀町,712,586,738
下宮比町,144,89,116
矢来町,2486,2114,2467
若宮町,524,448,468
岩戸町,412,278,321
中町,251,243,255
箪笥町,402,275,314
横寺町,562,438,440
筑土八幡町,524,372,499
新小川町,1798,1469,1507
神楽河岸,0,0,0
市谷薬王寺町,1957,1479,1605
市谷柳町,833,563,662
市谷仲之町,1140,1011,1141
赤城下町,731,574,583
天神町,674,492,555
榎町,427,310,300
東榎町,199,137,143
早稲田町,700,488,561
早稲田南町,402,353,369
馬場下町,295,240,234
原町１丁目,806,630,726
原町２丁目,653,608,569
原町３丁目,1038,763,908
喜久井町,1052,941,924
築地町,311,248,284
弁天町,1860,1514,1607
中里町,352,329,366
山吹町,2152,1590,1713
改代町,353,298,262
水道町,617,428,461
早稲田鶴巻町,3279,2503,2558
住吉町,1644,1231,1280
市谷台町,804,662,638
河田町,1247,1115,1127
若松町,3117,2519,2734
余丁町,2385,1918,1999
戸山１丁目,1432,1127,1239
戸山２丁目,3221,2071,3112
戸山３丁目,485,420,403
富久町,3828,3355,3306
百人町１丁目,1907,1503,959
百人町２丁目,2053,1608,1241
百人町３丁目,2368,2395,2617
百人町４丁目,1435,971,1322
大久保１丁目,1811,1342,1108
大久保２丁目,3725,2895,2527
大久保３丁目,2038,1950,2138
戸塚町１丁目,99,74,85
西早稲田１丁目,2964,2314,2476
西早稲田２丁目,3073,2529,2387
西早稲田３丁目,3406,3066,2908
高田馬場１丁目,2271,1907,1727
高田馬場２丁目,1029,823,713
高田馬場３丁目,3319,2566,2277
高田馬場４丁目,3342,2819,2626
下落合１丁目,1255,919,835
下落合２丁目,1732,1511,1614
下落合３丁目,2351,1870,2290
下落合４丁目,2313,1968,2169
中落合１丁目,2025,1578,1620
中落合２丁目,2603,2270,2433
中落合３丁目,2286,1960,2099
中落合４丁目,1593,1470,1422
上落合１丁目,2985,2505,2438
上落合２丁目,2960,2323,2208
上落合３丁目,2883,2182,2068
西落合１丁目,2580,2104,2208
西落合２丁目,2374,2006,1990
西落合３丁目,1747,1386,1596
西落合４丁目,1158,999,1107
中井１丁目,1159,917,731
中井２丁目,1543,1431,1523
北新宿１丁目,3895,2910,2600
北新宿２丁目,2812,2458,2227
北新宿３丁目,3730,2942,2692
北新宿４丁目,3478,2733,2478
西新宿１丁目,34,28,27
西新宿２丁目,3,3,5
西新宿３丁目,1374,909,931
西新宿４丁目,4595,3507,3133
西新宿５丁目,2559,1993,1786
西新宿６丁目,1959,1552,1391
西新宿７丁目,1491,1150,868
西新宿８丁目,1918,1410,1314
