町丁名,世帯数,男,女
四谷１丁目,272,220,298
四谷２丁目,256,212,232
四谷３丁目,290,197,227
四谷４丁目,2290,1826,1662
四谷本塩町,328,248,256
四谷三栄町,1112,951,1052
四谷坂町,1557,1215,1184
若葉１丁目,1438,1323,1262
若葉２丁目,474,434,441
若葉３丁目,671,509,528
須賀町,858,730,701
左門町,1097,748,896
信濃町,581,403,520
南元町,1350,1190,1313
荒木町,1731,1294,1286
舟町,1016,709,702
愛住町,927,726,723
大京町,2396,1797,2123
霞ヶ丘町,2,2,0
内藤町,777,694,650
片町,254,193,167
新宿１丁目,3077,2185,1943
新宿２丁目,945,693,537
新宿３丁目,99,87,54
新宿４丁目,210,171,106
新宿５丁目,2120,1479,1144
新宿６丁目,3143,2312,2004
新宿７丁目,4308,3493,3209
歌舞伎町１丁目,178,148,54
歌舞伎町２丁目,1935,1450,840
市谷田町１丁目,16,8,18
市谷田町２丁目,336,255,347
市谷田町３丁目,207,162,198
市谷本村町,1702,1515,1017
市谷砂土原町１丁目,109,100,123
市谷砂土原町２丁目,268,211,267
市谷砂土原町３丁目,481,501,530
市谷左内町,224,199,223
市谷加賀町１丁目,20,14,22
市谷加賀町２丁目,989,736,1031
市谷甲良町,471,414,437
市谷船河原町,76,88,91
市谷長延寺町,96,45,88
市谷鷹匠町,14,13,15
市谷山伏町,292,257,274
市谷八幡町,61,54,65
神楽坂１丁目,12,13,15
神楽坂２丁目,131,83,118
神楽坂３丁目,293,235,211
神楽坂４丁目,97,84,98
神楽坂５丁目,389,312,406
神楽坂６丁目,567,384,476
細工町,261,216,224
二十騎町,409,333,362
揚場町,60,53,54
津久戸町,69,48,51
東五軒町,1179,1020,1200
西五軒町,1044,879,906
赤城元町,234,182,217
南榎町,735,710,715
袋町,373,331,341
払方町,524,504,552
南町,396,413,436
北町,526,494,534
納戸町,580,498,567
南山伏町,363,325,306
北山伏町,388,260,313
白銀町,742,608,768
下宮比町,155,91,125
矢来町,2592,2203,2509
若宮町,561,504,521
岩戸町,426,297,334
中町,269,259,270
箪笥町,433,293,340
横寺町,616,464,479
筑土八幡町,531,392,481
新小川町,2052,1644,1671
神楽河岸,0,0,0
市谷薬王寺町,2165,1669,1744
市谷柳町,909,612,713
市谷仲之町,1286,1191,1312
赤城下町,774,614,583
天神町,736,535,575
榎町,504,342,348
東榎町,266,161,192
早稲田町,880,597,692
早稲田南町,475,392,413
馬場下町,336,263,257
原町１丁目,891,697,776
原町２丁目,700,652,628
原町３丁目,1269,992,1153
喜久井町,1148,1005,995
築地町,318,257,280
弁天町,2020,1638,1734
中里町,352,323,365
山吹町,2622,1825,2039
改代町,433,352,312
水道町,712,491,505
早稲田鶴巻町,3860,2793,2891
住吉町,1863,1386,1455
市谷台町,913,734,693
河田町,1557,1449,1529
若松町,3470,2803,3075
余丁町,2538,2034,2109
戸山１丁目,1626,1219,1400
戸山２丁目,3277,2075,3263
戸山３丁目,540,438,440
富久町,4190,3629,3630
百人町１丁目,3064,2238,1605
百人町２丁目,3487,2649,2107
百人町３丁目,2595,2607,2904
百人町４丁目,1621,1169,1546
大久保１丁目,3139,2171,1966
大久保２丁目,5633,4229,3860
大久保３丁目,2346,2224,2477
戸塚町１丁目,130,95,101
西早稲田１丁目,3649,2696,2925
西早稲田２丁目,3861,3004,2805
西早稲田３丁目,4135,3492,3392
高田馬場１丁目,2782,2242,2049
高田馬場２丁目,1278,999,833
高田馬場３丁目,4116,3134,2696
高田馬場４丁目,4245,3467,3166
下落合１丁目,1933,1308,1224
下落合２丁目,2059,1728,1843
下落合３丁目,2591,2082,2452
下落合４丁目,2652,2168,2368
中落合１丁目,2316,1787,1775
中落合２丁目,2797,2428,2520
中落合３丁目,2455,2026,2206
中落合４丁目,1755,1572,1530
上落合１丁目,3385,2766,2682
上落合２丁目,3337,2537,2470
上落合３丁目,3263,2402,2300
西落合１丁目,2853,2245,2381
西落合２丁目,2583,2107,2133
西落合３丁目,1920,1494,1699
西落合４丁目,1277,1094,1174
中井１丁目,1284,990,807
中井２丁目,1735,1566,1634
北新宿１丁目,5145,3815,3302
北新宿２丁目,3154,2746,2466
北新宿３丁目,4786,3750,3316
北新宿４丁目,4485,3394,3150
西新宿１丁目,34,26,28
西新宿２丁目,2,2,4
西新宿３丁目,1691,1132,1109
西新宿４丁目,5091,3817,3494
西新宿５丁目,2733,2140,1976
西新宿６丁目,2296,1861,1636
西新宿７丁目,1759,1333,1003
西新宿８丁目,2175,1605,1491
