町丁名,世帯数,男,女
四谷１丁目,283,244,294
四谷２丁目,272,202,227
四谷３丁目,288,191,219
四谷４丁目,2352,1825,1726
四谷本塩町,342,261,246
四谷三栄町,1097,946,1009
四谷坂町,1702,1336,1241
若葉１丁目,1414,1288,1266
若葉２丁目,500,436,432
若葉３丁目,636,505,472
須賀町,806,684,673
左門町,1101,748,907
信濃町,635,438,541
南元町,1439,1169,1408
荒木町,1755,1290,1274
舟町,1092,727,794
愛住町,936,712,696
大京町,2474,1846,2102
霞ヶ丘町,1,1,0
内藤町,697,607,696
片町,337,238,218
新宿１丁目,3152,2214,1956
新宿２丁目,916,691,523
新宿３丁目,79,71,35
新宿４丁目,177,137,96
新宿５丁目,2270,1544,1220
新宿６丁目,3191,2292,1966
新宿７丁目,4351,3364,3129
歌舞伎町１丁目,152,116,52
歌舞伎町２丁目,1840,1409,722
市谷田町１丁目,14,8,15
市谷田町２丁目,331,261,337
市谷田町３丁目,205,159,185
市谷本村町,1828,1587,1133
市谷砂土原町１丁目,102,90,108
市谷砂土原町２丁目,266,205,251
市谷砂土原町３丁目,476,483,497
市谷左内町,266,225,261
市谷加賀町１丁目,247,303,350
市谷加賀町２丁目,1006,770,1025
市谷甲良町,467,380,447
市谷船河原町,73,89,88
市谷長延寺町,77,28,73
市谷鷹匠町,52,32,40
市谷山伏町,335,276,312
市谷八幡町,66,58,64
神楽坂１丁目,11,12,14
神楽坂２丁目,125,81,113
神楽坂３丁目,285,227,193
神楽坂４丁目,98,85,101
神楽坂５丁目,361,298,361
神楽坂６丁目,537,377,429
細工町,256,213,208
二十騎町,410,303,361
揚場町,61,51,54
津久戸町,61,42,44
東五軒町,1302,1081,1231
西五軒町,1089,881,915
赤城元町,250,211,233
南榎町,706,689,731
袋町,437,412,407
払方町,538,470,526
南町,395,426,439
北町,533,463,536
納戸町,620,558,619
南山伏町,454,356,382
北山伏町,396,250,333
白銀町,780,626,783
下宮比町,191,106,146
矢来町,2529,2101,2305
若宮町,543,488,513
岩戸町,433,283,354
中町,264,265,243
箪笥町,473,313,361
横寺町,612,472,479
筑土八幡町,618,456,544
新小川町,2243,1772,1729
神楽河岸,0,0,0
市谷薬王寺町,2231,1651,1807
市谷柳町,981,641,758
市谷仲之町,1424,1212,1368
赤城下町,883,682,654
天神町,738,535,565
榎町,510,352,349
東榎町,288,180,192
早稲田町,952,610,723
早稲田南町,489,381,399
馬場下町,326,255,242
原町１丁目,914,721,785
原町２丁目,710,628,618
原町３丁目,1282,981,1136
喜久井町,1142,956,945
築地町,321,255,291
弁天町,2141,1695,1834
中里町,361,327,369
山吹町,2901,1942,2164
改代町,401,312,304
水道町,759,514,498
早稲田鶴巻町,3982,2746,2884
住吉町,1885,1376,1433
市谷台町,962,732,703
河田町,1618,1524,1490
若松町,3528,2758,3109
余丁町,2612,2014,2095
戸山１丁目,1538,1213,1289
戸山２丁目,3337,2040,3257
戸山３丁目,668,549,575
富久町,4189,3630,3546
百人町１丁目,2961,2138,1459
百人町２丁目,3486,2572,2072
百人町３丁目,2615,2615,2823
百人町４丁目,1707,1170,1584
大久保１丁目,2877,2015,1677
大久保２丁目,5511,4123,3590
大久保３丁目,2520,2327,2469
戸塚町１丁目,152,105,108
西早稲田１丁目,3918,2818,2902
西早稲田２丁目,4330,3204,3046
西早稲田３丁目,4274,3524,3343
高田馬場１丁目,2993,2340,2101
高田馬場２丁目,1431,1079,888
高田馬場３丁目,4421,3219,2813
高田馬場４丁目,4323,3455,3050
下落合１丁目,2116,1392,1366
下落合２丁目,2252,1932,1908
下落合３丁目,2736,2101,2564
下落合４丁目,2769,2202,2319
中落合１丁目,2575,1916,1899
中落合２丁目,2997,2500,2613
中落合３丁目,2461,1993,2183
中落合４丁目,1782,1535,1527
上落合１丁目,3376,2704,2638
上落合２丁目,3305,2436,2373
上落合３丁目,3369,2446,2303
西落合１丁目,3001,2266,2397
西落合２丁目,2617,2151,2140
西落合３丁目,1946,1511,1669
西落合４丁目,1377,1114,1229
中井１丁目,1310,962,801
中井２丁目,1785,1593,1658
北新宿１丁目,5476,3982,3345
北新宿２丁目,3402,2854,2556
北新宿３丁目,4838,3699,3243
北新宿４丁目,4624,3343,3160
西新宿１丁目,27,24,21
西新宿２丁目,2,2,4
西新宿３丁目,1677,1132,1040
西新宿４丁目,5142,3781,3429
西新宿５丁目,2878,2232,2008
西新宿６丁目,2468,1985,1716
西新宿７丁目,1767,1340,970
西新宿８丁目,2263,1620,1499
