町丁名,世帯数,男,女
四谷１丁目,257,208,291
四谷２丁目,242,202,222
四谷３丁目,267,174,214
四谷４丁目,2099,1695,1544
四谷本塩町,307,239,238
四谷三栄町,1063,905,1009
四谷坂町,1456,1130,1105
若葉１丁目,1378,1259,1219
若葉２丁目,447,411,423
若葉３丁目,620,481,483
須賀町,824,696,679
左門町,1034,695,860
信濃町,527,373,486
南元町,1255,1101,1245
荒木町,1613,1204,1208
舟町,963,670,672
愛住町,878,677,698
大京町,2291,1702,2053
霞ヶ丘町,0,0,0
内藤町,748,669,618
片町,233,182,152
新宿１丁目,2813,2021,1765
新宿２丁目,849,634,484
新宿３丁目,91,79,47
新宿４丁目,204,167,101
新宿５丁目,1869,1320,995
新宿６丁目,2787,2054,1735
新宿７丁目,3660,2971,2743
歌舞伎町１丁目,167,138,50
歌舞伎町２丁目,1588,1244,563
市谷田町１丁目,16,8,17
市谷田町２丁目,326,243,336
市谷田町３丁目,191,156,182
市谷本村町,1643,1444,952
市谷砂土原町１丁目,105,96,119
市谷砂土原町２丁目,256,200,257
市谷砂土原町３丁目,439,421,472
市谷左内町,216,191,215
市谷加賀町１丁目,20,14,22
市谷加賀町２丁目,941,694,986
市谷甲良町,447,390,422
市谷船河原町,70,77,82
市谷長延寺町,91,45,82
市谷鷹匠町,14,13,15
市谷山伏町,276,245,261
市谷八幡町,61,53,64
神楽坂１丁目,11,12,15
神楽坂２丁目,123,79,113
神楽坂３丁目,281,225,201
神楽坂４丁目,95,82,94
神楽坂５丁目,378,302,401
神楽坂６丁目,545,365,463
細工町,253,212,215
二十騎町,388,314,345
揚場町,58,51,54
津久戸町,65,46,49
東五軒町,1130,989,1165
西五軒町,981,822,859
赤城元町,231,178,213
南榎町,700,678,691
袋町,368,320,332
払方町,497,474,517
南町,386,396,425
北町,517,484,529
納戸町,534,462,542
南山伏町,358,318,301
北山伏町,365,245,293
白銀町,717,585,751
下宮比町,147,87,119
矢来町,2502,2135,2441
若宮町,525,452,466
岩戸町,411,285,320
中町,260,252,263
箪笥町,422,283,332
横寺町,606,457,470
筑土八幡町,518,382,469
新小川町,1955,1580,1606
神楽河岸,0,0,0
市谷薬王寺町,2027,1536,1603
市谷柳町,876,583,688
市谷仲之町,1176,1045,1161
赤城下町,745,588,564
天神町,683,501,546
榎町,477,330,332
東榎町,232,142,173
早稲田町,764,526,621
早稲田南町,413,342,386
馬場下町,309,248,235
原町１丁目,807,650,714
原町２丁目,654,611,585
原町３丁目,1148,867,1027
喜久井町,1082,949,951
築地町,307,243,275
弁天町,1883,1543,1634
中里町,347,322,359
山吹町,2383,1705,1879
改代町,408,338,295
水道町,673,466,477
早稲田鶴巻町,3336,2510,2554
住吉町,1737,1286,1347
市谷台町,835,675,645
河田町,1273,1109,1141
若松町,3190,2524,2791
余丁町,2381,1890,1976
戸山１丁目,1495,1138,1290
戸山２丁目,3136,1934,2980
戸山３丁目,474,396,399
富久町,3908,3397,3370
百人町１丁目,1939,1495,977
百人町２丁目,2091,1609,1263
百人町３丁目,2372,2362,2632
百人町４丁目,1481,993,1340
大久保１丁目,1880,1355,1126
大久保２丁目,3763,2891,2517
大久保３丁目,2055,1942,2137
戸塚町１丁目,96,75,79
西早稲田１丁目,3008,2337,2492
西早稲田２丁目,3055,2540,2316
西早稲田３丁目,3419,3056,2958
高田馬場１丁目,2305,1925,1729
高田馬場２丁目,1022,841,694
高田馬場３丁目,3352,2596,2278
高田馬場４丁目,3431,2857,2655
下落合１丁目,1339,951,897
下落合２丁目,1773,1530,1656
下落合３丁目,2403,1941,2328
下落合４丁目,2363,1981,2194
中落合１丁目,2075,1629,1635
中落合２丁目,2573,2251,2370
中落合３丁目,2341,1942,2118
中落合４丁目,1626,1486,1440
上落合１丁目,3064,2534,2473
上落合２丁目,3087,2379,2295
上落合３丁目,2926,2204,2094
西落合１丁目,2710,2165,2264
西落合２丁目,2422,2000,2010
西落合３丁目,1807,1418,1630
西落合４丁目,1214,1041,1136
中井１丁目,1184,918,746
中井２丁目,1579,1467,1529
北新宿１丁目,3925,2917,2586
北新宿２丁目,2808,2459,2166
北新宿３丁目,3781,3006,2657
北新宿４丁目,3580,2735,2565
西新宿１丁目,33,25,27
西新宿２丁目,2,2,4
西新宿３丁目,1484,993,1000
西新宿４丁目,4663,3529,3188
西新宿５丁目,2483,1944,1751
西新宿６丁目,2013,1601,1414
西新宿７丁目,1567,1195,901
西新宿８丁目,1972,1458,1349
