町丁名,世帯数,男,女
四谷１丁目,261,223,285
四谷２丁目,256,194,217
四谷３丁目,269,181,207
四谷４丁目,2075,1654,1551
四谷本塩町,328,253,238
四谷三栄町,1048,908,976
四谷坂町,1586,1235,1158
若葉１丁目,1362,1218,1213
若葉２丁目,448,403,398
若葉３丁目,582,469,438
須賀町,770,654,650
左門町,1019,696,852
信濃町,545,394,495
南元町,1333,1099,1299
荒木町,1629,1182,1190
舟町,984,653,713
愛住町,869,653,663
大京町,2354,1738,2042
霞ヶ丘町,0,0,0
内藤町,669,586,656
片町,307,218,194
新宿１丁目,2858,2006,1769
新宿２丁目,792,594,461
新宿３丁目,76,69,32
新宿４丁目,172,133,93
新宿５丁目,2050,1405,1090
新宿６丁目,2789,2022,1690
新宿７丁目,3705,2890,2697
歌舞伎町１丁目,141,106,50
歌舞伎町２丁目,1578,1259,524
市谷田町１丁目,14,8,15
市谷田町２丁目,320,248,328
市谷田町３丁目,182,153,168
市谷本村町,1708,1465,1060
市谷砂土原町１丁目,100,92,106
市谷砂土原町２丁目,252,186,244
市谷砂土原町３丁目,424,410,450
市谷左内町,256,221,248
市谷加賀町１丁目,243,304,340
市谷加賀町２丁目,950,722,993
市谷甲良町,456,370,438
市谷船河原町,69,81,80
市谷長延寺町,70,26,69
市谷鷹匠町,36,25,31
市谷山伏町,300,255,291
市谷八幡町,64,55,59
神楽坂１丁目,12,13,14
神楽坂２丁目,117,78,107
神楽坂３丁目,265,208,180
神楽坂４丁目,93,79,98
神楽坂５丁目,359,297,370
神楽坂６丁目,504,340,421
細工町,256,212,206
二十騎町,389,285,344
揚場町,58,49,52
津久戸町,58,42,41
東五軒町,1231,1050,1181
西五軒町,977,802,859
赤城元町,251,212,230
南榎町,665,649,699
袋町,358,317,323
払方町,508,446,495
南町,393,417,437
北町,516,448,527
納戸町,541,487,568
南山伏町,424,338,357
北山伏町,358,228,310
白銀町,750,604,759
下宮比町,183,103,136
矢来町,2392,2007,2255
若宮町,499,438,454
岩戸町,416,277,337
中町,257,258,240
箪笥町,440,286,348
横寺町,605,464,477
筑土八幡町,597,434,526
新小川町,2090,1674,1630
神楽河岸,0,0,0
市谷薬王寺町,2042,1492,1616
市谷柳町,915,595,718
市谷仲之町,1285,1044,1220
赤城下町,836,646,621
天神町,655,486,512
榎町,473,324,332
東榎町,251,170,166
早稲田町,759,507,608
早稲田南町,397,321,359
馬場下町,302,230,231
原町１丁目,823,664,728
原町２丁目,654,584,590
原町３丁目,1151,869,1009
喜久井町,1067,911,905
築地町,317,243,301
弁天町,1935,1555,1700
中里町,346,320,352
山吹町,2477,1726,1888
改代町,374,299,285
水道町,703,479,467
早稲田鶴巻町,3303,2362,2493
住吉町,1717,1238,1302
市谷台町,816,631,631
河田町,1246,1107,1063
若松町,3176,2448,2781
余丁町,2419,1852,1966
戸山１丁目,1404,1113,1190
戸山２丁目,3164,1855,2932
戸山３丁目,594,499,529
富久町,3895,3368,3287
百人町１丁目,1825,1363,900
百人町２丁目,2107,1562,1264
百人町３丁目,2326,2286,2530
百人町４丁目,1530,970,1333
大久保１丁目,1870,1321,1038
大久保２丁目,3741,2813,2432
大久保３丁目,2128,1990,2094
戸塚町１丁目,107,76,81
西早稲田１丁目,2991,2258,2414
西早稲田２丁目,3212,2562,2440
西早稲田３丁目,3313,2909,2855
高田馬場１丁目,2406,1938,1797
高田馬場２丁目,1123,901,722
高田馬場３丁目,3320,2517,2241
高田馬場４丁目,3371,2757,2549
下落合１丁目,1431,976,994
下落合２丁目,1839,1589,1680
下落合３丁目,2495,1925,2395
下落合４丁目,2369,1975,2108
中落合１丁目,2178,1654,1670
中落合２丁目,2679,2292,2411
中落合３丁目,2298,1875,2089
中落合４丁目,1603,1431,1406
上落合１丁目,3089,2461,2459
上落合２丁目,3027,2264,2198
上落合３丁目,3019,2250,2087
西落合１丁目,2820,2159,2297
西落合２丁目,2438,2019,2020
西落合３丁目,1834,1429,1615
西落合４丁目,1302,1059,1177
中井１丁目,1192,880,729
中井２丁目,1632,1504,1554
北新宿１丁目,4151,3041,2580
北新宿２丁目,3001,2534,2225
北新宿３丁目,3723,2840,2600
北新宿４丁目,3587,2626,2523
西新宿１丁目,27,22,22
西新宿２丁目,1,1,4
西新宿３丁目,1504,1001,958
西新宿４丁目,4660,3430,3101
西新宿５丁目,2495,1932,1725
西新宿６丁目,2185,1723,1493
西新宿７丁目,1550,1188,862
西新宿８丁目,2071,1489,1372
