町丁名,世帯数,男,女
四谷１丁目,16,12,7
四谷２丁目,15,10,10
四谷３丁目,26,22,12
四谷４丁目,211,128,115
四谷本塩町,21,8,17
四谷三栄町,62,44,42
四谷坂町,130,85,79
若葉１丁目,80,63,42
若葉２丁目,35,23,19
若葉３丁目,60,27,44
須賀町,48,34,22
左門町,80,52,36
信濃町,61,29,32
南元町,112,76,62
荒木町,147,90,77
舟町,57,37,28
愛住町,63,49,25
大京町,135,94,68
霞ヶ丘町,2,2,0
内藤町,46,24,33
片町,27,12,16
新宿１丁目,303,162,178
新宿２丁目,102,61,51
新宿３丁目,9,8,7
新宿４丁目,8,4,5
新宿５丁目,267,156,148
新宿６丁目,401,255,260
新宿７丁目,723,508,461
歌舞伎町１丁目,12,10,4
歌舞伎町２丁目,409,215,278
市谷田町１丁目,1,0,1
市谷田町２丁目,13,12,11
市谷田町３丁目,19,6,16
市谷本村町,71,72,67
市谷砂土原町１丁目,3,5,2
市谷砂土原町２丁目,12,10,6
市谷砂土原町３丁目,60,80,58
市谷左内町,11,8,8
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,63,43,45
市谷甲良町,33,27,15
市谷船河原町,8,11,9
市谷長延寺町,6,0,6
市谷鷹匠町,0,0,0
市谷山伏町,17,13,11
市谷八幡町,2,1,1
神楽坂１丁目,1,1,0
神楽坂２丁目,9,4,5
神楽坂３丁目,13,9,7
神楽坂４丁目,5,2,4
神楽坂５丁目,14,10,5
神楽坂６丁目,27,18,13
細工町,11,4,9
二十騎町,26,19,17
揚場町,2,2,0
津久戸町,4,2,2
東五軒町,62,32,35
西五軒町,81,57,45
赤城元町,6,4,4
南榎町,42,31,24
袋町,15,11,10
払方町,36,30,34
南町,19,16,11
北町,11,9,5
納戸町,49,36,25
南山伏町,8,6,5
北山伏町,28,15,20
白銀町,35,23,18
下宮比町,9,4,6
矢来町,116,69,67
若宮町,40,50,48
岩戸町,21,11,14
中町,11,7,7
箪笥町,14,9,8
横寺町,17,8,9
筑土八幡町,15,9,12
新小川町,109,60,65
神楽河岸,0,0,0
市谷薬王寺町,171,137,144
市谷柳町,46,29,25
市谷仲之町,141,147,157
赤城下町,39,26,20
天神町,59,34,29
榎町,26,11,15
東榎町,35,18,18
早稲田町,123,69,69
早稲田南町,62,45,26
馬場下町,30,14,22
原町１丁目,90,48,60
原町２丁目,53,37,41
原町３丁目,133,125,128
喜久井町,81,55,44
築地町,18,13,5
弁天町,157,95,97
中里町,7,1,6
山吹町,256,118,161
改代町,27,13,15
水道町,45,26,28
早稲田鶴巻町,558,284,340
住吉町,148,99,105
市谷台町,89,58,49
河田町,313,341,383
若松町,331,278,279
余丁町,189,139,131
戸山１丁目,152,78,109
戸山２丁目,292,141,282
戸山３丁目,70,41,42
富久町,359,232,261
百人町１丁目,1164,732,619
百人町２丁目,1461,1035,831
百人町３丁目,285,238,269
百人町４丁目,193,179,206
大久保１丁目,1366,805,840
大久保２丁目,2026,1319,1322
大久保３丁目,384,281,333
戸塚町１丁目,35,20,21
西早稲田１丁目,673,352,430
西早稲田２丁目,828,448,473
西早稲田３丁目,753,428,426
高田馬場１丁目,511,313,310
高田馬場２丁目,263,155,140
高田馬場３丁目,816,544,414
高田馬場４丁目,866,605,507
下落合１丁目,601,348,323
下落合２丁目,305,194,185
下落合３丁目,223,143,123
下落合４丁目,326,181,179
中落合１丁目,259,158,137
中落合２丁目,259,182,148
中落合３丁目,139,83,83
中落合４丁目,146,84,91
上落合１丁目,343,226,206
上落合２丁目,281,155,170
上落合３丁目,358,189,207
西落合１丁目,168,79,117
西落合２丁目,193,110,118
西落合３丁目,130,76,69
西落合４丁目,79,50,38
中井１丁目,114,70,61
中井２丁目,173,95,107
北新宿１丁目,1287,891,705
北新宿２丁目,414,286,298
北新宿３丁目,1060,734,647
北新宿４丁目,954,640,581
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,227,139,111
西新宿４丁目,496,276,294
西新宿５丁目,283,187,216
西新宿６丁目,333,258,219
西新宿７丁目,209,135,99
西新宿８丁目,235,146,141
