町丁名,世帯数,男,女
四谷１丁目,267,229,295
四谷２丁目,261,200,217
四谷３丁目,287,186,222
四谷４丁目,2180,1711,1596
四谷本塩町,324,244,240
四谷三栄町,1089,923,987
四谷坂町,1573,1212,1157
若葉１丁目,1375,1229,1223
若葉２丁目,529,447,446
若葉３丁目,611,481,446
須賀町,774,658,641
左門町,1042,692,870
信濃町,496,346,447
南元町,1339,1099,1296
荒木町,1635,1191,1187
舟町,1067,715,778
愛住町,873,658,648
大京町,2349,1733,2023
霞ヶ丘町,0,0,0
内藤町,651,568,661
片町,335,229,219
新宿１丁目,2815,1974,1744
新宿２丁目,783,590,446
新宿３丁目,76,64,33
新宿４丁目,164,122,88
新宿５丁目,2039,1365,1096
新宿６丁目,2844,2035,1687
新宿７丁目,3731,2866,2676
歌舞伎町１丁目,142,107,50
歌舞伎町２丁目,1495,1199,492
市谷田町１丁目,16,9,15
市谷田町２丁目,322,246,332
市谷田町３丁目,187,148,167
市谷本村町,1666,1440,1031
市谷砂土原町１丁目,103,91,107
市谷砂土原町２丁目,258,196,236
市谷砂土原町３丁目,449,444,483
市谷左内町,252,219,242
市谷加賀町１丁目,242,299,345
市谷加賀町２丁目,961,722,982
市谷甲良町,452,358,440
市谷船河原町,67,81,76
市谷長延寺町,67,24,68
市谷鷹匠町,44,33,31
市谷山伏町,306,260,288
市谷八幡町,67,58,60
神楽坂１丁目,11,12,14
神楽坂２丁目,123,84,110
神楽坂３丁目,265,205,179
神楽坂４丁目,89,78,89
神楽坂５丁目,381,311,375
神楽坂６丁目,503,351,406
細工町,250,204,197
二十騎町,395,287,354
揚場町,61,52,52
津久戸町,60,41,42
東五軒町,1214,1033,1175
西五軒町,961,801,848
赤城元町,245,199,224
南榎町,662,649,708
袋町,422,397,404
払方町,502,437,489
南町,381,395,424
北町,516,449,534
納戸町,580,515,604
南山伏町,419,328,364
北山伏町,360,229,310
白銀町,750,598,773
下宮比町,188,100,142
矢来町,2429,1985,2225
若宮町,526,435,460
岩戸町,401,261,332
中町,253,255,244
箪笥町,446,288,343
横寺町,579,442,461
筑土八幡町,593,431,529
新小川町,2113,1690,1632
神楽河岸,0,0,0
市谷薬王寺町,2062,1496,1649
市谷柳町,940,595,737
市谷仲之町,1301,1048,1210
赤城下町,843,655,627
天神町,695,509,558
榎町,471,314,326
東榎町,255,159,173
早稲田町,754,500,599
早稲田南町,416,334,355
馬場下町,280,216,225
原町１丁目,813,652,706
原町２丁目,659,600,575
原町３丁目,1142,845,998
喜久井町,1076,903,908
築地町,307,239,286
弁天町,2039,1671,1802
中里町,340,306,346
山吹町,2496,1748,1909
改代町,383,305,278
水道町,704,462,483
早稲田鶴巻町,3322,2385,2447
住吉町,1700,1219,1279
市谷台町,917,673,680
河田町,1186,1031,992
若松町,3217,2460,2813
余丁町,2444,1855,1970
戸山１丁目,1422,1100,1216
戸山２丁目,3091,1773,2848
戸山３丁目,593,501,531
富久町,3942,3350,3283
百人町１丁目,1825,1375,872
百人町２丁目,2082,1525,1260
百人町３丁目,2368,2285,2470
百人町４丁目,1530,972,1325
大久保１丁目,1796,1260,986
大久保２丁目,3729,2764,2403
大久保３丁目,2151,2032,2103
戸塚町１丁目,106,77,76
西早稲田１丁目,3001,2244,2423
西早稲田２丁目,3174,2533,2428
西早稲田３丁目,3330,2889,2832
高田馬場１丁目,2399,1926,1775
高田馬場２丁目,1103,872,705
高田馬場３丁目,3311,2485,2225
高田馬場４丁目,3388,2782,2552
下落合１丁目,1408,958,979
下落合２丁目,1894,1634,1752
下落合３丁目,2479,1899,2391
下落合４丁目,2375,1953,2074
中落合１丁目,2307,1754,1778
中落合２丁目,2655,2249,2366
中落合３丁目,2299,1899,2061
中落合４丁目,1613,1431,1428
上落合１丁目,3081,2462,2428
上落合２丁目,2983,2260,2152
上落合３丁目,2973,2188,2058
西落合１丁目,2787,2135,2225
西落合２丁目,2435,1999,1987
西落合３丁目,1863,1461,1599
西落合４丁目,1337,1088,1175
中井１丁目,1171,872,716
中井２丁目,1608,1482,1528
北新宿１丁目,4124,3010,2552
北新宿２丁目,3015,2541,2221
北新宿３丁目,3728,2791,2603
北新宿４丁目,3462,2547,2429
西新宿１丁目,28,22,20
西新宿２丁目,1,1,4
西新宿３丁目,1381,949,855
西新宿４丁目,4735,3475,3127
西新宿５丁目,2652,2048,1841
西新宿６丁目,2126,1668,1442
西新宿７丁目,1553,1209,841
西新宿８丁目,2080,1490,1382
