町丁名,世帯数,男,女
四谷１丁目,284,233,319
四谷２丁目,236,192,217
四谷３丁目,261,175,214
四谷４丁目,2071,1684,1551
四谷本塩町,319,246,245
四谷三栄町,1047,895,987
四谷坂町,1498,1174,1131
若葉１丁目,1353,1244,1217
若葉２丁目,462,430,426
若葉３丁目,586,472,454
須賀町,789,673,664
左門町,1050,702,875
信濃町,517,379,470
南元町,1252,1095,1241
荒木町,1606,1201,1171
舟町,967,661,698
愛住町,853,663,678
大京町,2319,1708,2082
霞ヶ丘町,0,0,0
内藤町,647,570,612
片町,247,187,165
新宿１丁目,2868,2054,1767
新宿２丁目,830,623,466
新宿３丁目,94,81,45
新宿４丁目,201,164,103
新宿５丁目,1849,1310,978
新宿６丁目,2799,2034,1725
新宿７丁目,3664,2947,2722
歌舞伎町１丁目,154,122,51
歌舞伎町２丁目,1594,1255,557
市谷田町１丁目,14,7,16
市谷田町２丁目,319,245,326
市谷田町３丁目,185,157,178
市谷本村町,1717,1483,1077
市谷砂土原町１丁目,103,97,111
市谷砂土原町２丁目,260,206,259
市谷砂土原町３丁目,429,414,462
市谷左内町,234,202,230
市谷加賀町１丁目,21,13,23
市谷加賀町２丁目,978,715,1007
市谷甲良町,438,382,423
市谷船河原町,72,81,87
市谷長延寺町,83,41,75
市谷鷹匠町,14,13,16
市谷山伏町,299,258,286
市谷八幡町,60,52,64
神楽坂１丁目,11,12,15
神楽坂２丁目,115,74,107
神楽坂３丁目,277,225,194
神楽坂４丁目,96,82,95
神楽坂５丁目,383,307,389
神楽坂６丁目,521,342,438
細工町,249,208,209
二十騎町,387,300,356
揚場町,59,48,55
津久戸町,57,38,46
東五軒町,1164,999,1167
西五軒町,983,817,862
赤城元町,241,186,224
南榎町,694,684,699
袋町,357,305,337
払方町,503,460,514
南町,394,417,440
北町,528,473,541
納戸町,523,463,527
南山伏町,350,301,300
北山伏町,360,235,305
白銀町,730,583,767
下宮比町,163,91,129
矢来町,2451,2077,2367
若宮町,529,457,467
岩戸町,408,292,321
中町,251,249,244
箪笥町,450,301,338
横寺町,631,473,488
筑土八幡町,503,379,462
新小川町,1927,1567,1575
神楽河岸,0,0,0
市谷薬王寺町,1991,1486,1573
市谷柳町,851,575,665
市谷仲之町,1175,1042,1161
赤城下町,812,635,612
天神町,670,497,532
榎町,469,321,323
東榎町,207,129,158
早稲田町,786,531,628
早稲田南町,415,340,371
馬場下町,310,249,238
原町１丁目,808,658,716
原町２丁目,654,594,584
原町３丁目,1155,857,1044
喜久井町,1081,937,926
築地町,308,234,284
弁天町,1895,1523,1650
中里町,367,336,374
山吹町,2409,1698,1863
改代町,401,326,292
水道町,714,490,478
早稲田鶴巻町,3408,2483,2607
住吉町,1715,1256,1313
市谷台町,843,655,656
河田町,1217,1089,1083
若松町,3138,2436,2762
余丁町,2385,1894,1964
戸山１丁目,1423,1116,1235
戸山２丁目,3235,1964,3033
戸山３丁目,578,490,522
富久町,3904,3390,3354
百人町１丁目,1930,1483,954
百人町２丁目,2096,1581,1277
百人町３丁目,2353,2357,2603
百人町４丁目,1528,998,1352
大久保１丁目,1925,1376,1113
大久保２丁目,3748,2848,2471
大久保３丁目,2203,2045,2230
戸塚町１丁目,118,84,90
西早稲田１丁目,3018,2310,2471
西早稲田２丁目,3240,2640,2439
西早稲田３丁目,3417,3027,2941
高田馬場１丁目,2342,1936,1758
高田馬場２丁目,1043,865,694
高田馬場３丁目,3364,2591,2261
高田馬場４丁目,3439,2833,2640
下落合１丁目,1374,953,927
下落合２丁目,1803,1544,1647
下落合３丁目,2480,1947,2395
下落合４丁目,2384,1991,2163
中落合１丁目,2148,1655,1678
中落合２丁目,2638,2322,2404
中落合３丁目,2355,1935,2145
中落合４丁目,1618,1481,1424
上落合１丁目,3082,2489,2499
上落合２丁目,3104,2357,2296
上落合３丁目,2948,2229,2082
西落合１丁目,2737,2181,2256
西落合２丁目,2419,1984,2006
西落合３丁目,1812,1439,1624
西落合４丁目,1282,1071,1179
中井１丁目,1197,914,740
中井２丁目,1588,1480,1523
北新宿１丁目,4042,2970,2599
北新宿２丁目,2834,2477,2154
北新宿３丁目,3774,2930,2649
北新宿４丁目,3584,2714,2565
西新宿１丁目,32,24,26
西新宿２丁目,1,1,4
西新宿３丁目,1463,998,966
西新宿４丁目,4694,3514,3179
西新宿５丁目,2436,1896,1688
西新宿６丁目,2171,1712,1476
西新宿７丁目,1571,1205,893
西新宿８丁目,2050,1497,1381
