町丁名,世帯数,男,女
四谷１丁目,247,205,282
四谷２丁目,265,215,231
四谷３丁目,286,201,229
四谷４丁目,2246,1805,1638
四谷本塩町,276,221,218
四谷三栄町,1087,939,1026
四谷坂町,1521,1189,1182
若葉１丁目,1427,1310,1266
若葉２丁目,445,394,406
若葉３丁目,640,480,504
須賀町,847,720,706
左門町,1034,713,848
信濃町,588,415,524
南元町,1358,1179,1320
荒木町,1698,1260,1271
舟町,1008,694,708
愛住町,921,725,713
大京町,2181,1664,1988
霞ヶ丘町,0,0,0
内藤町,737,670,602
片町,248,178,175
新宿１丁目,3046,2153,1956
新宿２丁目,891,667,514
新宿３丁目,108,92,59
新宿４丁目,221,179,109
新宿５丁目,2088,1462,1148
新宿６丁目,3156,2311,2027
新宿７丁目,4331,3504,3217
歌舞伎町１丁目,182,145,60
歌舞伎町２丁目,1905,1446,831
市谷田町１丁目,18,9,20
市谷田町２丁目,344,255,349
市谷田町３丁目,207,166,208
市谷本村町,1752,1579,986
市谷砂土原町１丁目,110,103,126
市谷砂土原町２丁目,265,213,268
市谷砂土原町３丁目,480,503,527
市谷左内町,230,204,233
市谷加賀町１丁目,23,14,22
市谷加賀町２丁目,1056,732,1113
市谷甲良町,426,378,424
市谷船河原町,76,86,92
市谷長延寺町,95,47,89
市谷鷹匠町,17,19,20
市谷山伏町,294,271,276
市谷八幡町,63,54,64
神楽坂１丁目,13,13,16
神楽坂２丁目,136,85,122
神楽坂３丁目,289,228,213
神楽坂４丁目,97,81,97
神楽坂５丁目,396,317,405
神楽坂６丁目,573,386,483
細工町,267,214,227
二十騎町,392,326,359
揚場町,54,49,55
津久戸町,67,49,47
東五軒町,1147,1005,1162
西五軒町,967,837,856
赤城元町,237,187,217
南榎町,740,708,736
袋町,371,327,340
払方町,499,484,552
南町,379,388,411
北町,513,486,509
納戸町,581,496,563
南山伏町,368,325,310
北山伏町,385,257,311
白銀町,746,620,765
下宮比町,154,96,127
矢来町,2582,2194,2510
若宮町,555,490,522
岩戸町,432,293,338
中町,268,255,266
箪笥町,420,281,330
横寺町,588,452,472
筑土八幡町,537,397,496
新小川町,1995,1632,1632
神楽河岸,0,0,0
市谷薬王寺町,2111,1612,1730
市谷柳町,881,617,690
市谷仲之町,1307,1194,1319
赤城下町,778,623,595
天神町,754,530,606
榎町,486,327,341
東榎町,237,159,164
早稲田町,863,597,660
早稲田南町,473,409,410
馬場下町,334,270,258
原町１丁目,907,689,800
原町２丁目,700,660,628
原町３丁目,1147,876,1038
喜久井町,1118,985,982
築地町,333,264,289
弁天町,2020,1617,1733
中里町,349,324,360
山吹町,2400,1711,1878
改代町,411,331,302
水道町,672,465,485
早稲田鶴巻町,3978,2893,2933
住吉町,1775,1321,1381
市谷台町,898,739,702
河田町,1552,1456,1527
若松町,3473,2847,3063
余丁町,2563,2053,2147
戸山１丁目,1575,1229,1353
戸山２丁目,3296,2136,3297
戸山３丁目,556,454,450
富久町,4215,3664,3628
百人町１丁目,3286,2368,1722
百人町２丁目,3669,2736,2200
百人町３丁目,2650,2639,2903
百人町４丁目,1650,1203,1586
大久保１丁目,3388,2343,2060
大久保２丁目,5984,4409,4055
大久保３丁目,2382,2233,2510
戸塚町１丁目,138,90,113
西早稲田１丁目,3632,2690,2906
西早稲田２丁目,4130,3064,3008
西早稲田３丁目,4275,3544,3445
高田馬場１丁目,2918,2321,2089
高田馬場２丁目,1307,1009,853
高田馬場３丁目,4272,3223,2772
高田馬場４丁目,4341,3547,3169
下落合１丁目,2021,1355,1275
下落合２丁目,2043,1727,1816
下落合３丁目,2555,2023,2410
下落合４丁目,2734,2248,2401
中落合１丁目,2263,1734,1756
中落合２丁目,2852,2451,2560
中落合３丁目,2399,2026,2179
中落合４丁目,1748,1554,1511
上落合１丁目,3434,2806,2712
上落合２丁目,3361,2582,2432
上落合３丁目,3257,2396,2313
西落合１丁目,2786,2220,2344
西落合２丁目,2603,2127,2134
西落合３丁目,1881,1461,1692
西落合４丁目,1308,1094,1195
中井１丁目,1273,980,803
中井２丁目,1745,1531,1663
北新宿１丁目,5463,3967,3489
北新宿２丁目,3204,2760,2511
北新宿３丁目,5037,3848,3477
北新宿４丁目,4559,3519,3157
西新宿１丁目,35,29,28
西新宿２丁目,2,2,5
西新宿３丁目,1699,1127,1130
西新宿４丁目,5078,3839,3450
西新宿５丁目,2782,2164,1993
西新宿６丁目,2261,1818,1610
西新宿７丁目,1710,1297,983
西新宿８丁目,2164,1580,1485
