町丁名,世帯数,男,女
四谷１丁目,278,241,293
四谷２丁目,283,211,232
四谷３丁目,291,193,222
四谷４丁目,2249,1765,1663
四谷本塩町,346,266,250
四谷三栄町,1102,958,1024
四谷坂町,1692,1340,1230
若葉１丁目,1420,1296,1263
若葉２丁目,480,426,425
若葉３丁目,636,505,477
須賀町,798,682,670
左門町,1075,725,892
信濃町,633,446,538
南元町,1433,1174,1404
荒木町,1734,1266,1276
舟町,1036,680,743
愛住町,918,696,692
大京町,2484,1847,2115
霞ヶ丘町,1,1,0
内藤町,710,626,702
片町,332,232,212
新宿１丁目,3155,2213,1964
新宿２丁目,927,693,520
新宿３丁目,81,74,35
新宿４丁目,173,137,95
新宿５丁目,2303,1561,1246
新宿６丁目,3137,2265,1959
新宿７丁目,4334,3372,3137
歌舞伎町１丁目,148,110,54
歌舞伎町２丁目,1829,1415,710
市谷田町１丁目,14,8,15
市谷田町２丁目,333,262,337
市谷田町３丁目,193,158,187
市谷本村町,1779,1548,1131
市谷砂土原町１丁目,103,95,109
市谷砂土原町２丁目,269,204,257
市谷砂土原町３丁目,468,477,492
市谷左内町,270,233,257
市谷加賀町１丁目,248,311,349
市谷加賀町２丁目,1009,767,1046
市谷甲良町,485,398,460
市谷船河原町,72,90,88
市谷長延寺町,77,31,72
市谷鷹匠町,53,35,38
市谷山伏町,319,270,306
市谷八幡町,66,58,61
神楽坂１丁目,12,13,14
神楽坂２丁目,126,81,113
神楽坂３丁目,279,226,188
神楽坂４丁目,97,81,100
神楽坂５丁目,368,306,374
神楽坂６丁目,526,362,431
細工町,263,215,216
二十騎町,417,316,360
揚場町,58,49,52
津久戸町,61,45,43
東五軒町,1302,1087,1233
西五軒町,1101,887,924
赤城元町,258,216,234
南榎町,708,690,717
袋町,368,330,332
払方町,538,470,530
南町,398,433,440
北町,534,464,536
納戸町,582,527,579
南山伏町,458,364,380
北山伏町,394,246,338
白銀町,789,630,789
下宮比町,190,106,143
矢来町,2519,2089,2341
若宮町,532,486,496
岩戸町,430,286,355
中町,272,272,246
箪笥町,477,311,371
横寺町,623,475,487
筑土八幡町,635,462,553
新小川町,2226,1761,1708
神楽河岸,0,0,0
市谷薬王寺町,2199,1647,1762
市谷柳町,962,637,741
市谷仲之町,1405,1202,1370
赤城下町,879,681,647
天神町,719,519,549
榎町,510,338,357
東榎町,288,186,189
早稲田町,927,603,713
早稲田南町,476,372,401
馬場下町,333,255,243
原町１丁目,917,723,785
原町２丁目,700,623,628
原町３丁目,1257,960,1122
喜久井町,1143,975,938
築地町,327,252,307
弁天町,2112,1686,1826
中里町,354,324,360
山吹町,2799,1885,2106
改代町,406,316,304
水道町,756,508,497
早稲田鶴巻町,3932,2720,2888
住吉町,1861,1375,1402
市谷台町,922,716,685
河田町,1642,1536,1493
若松町,3520,2752,3105
余丁町,2572,1991,2086
戸山１丁目,1538,1208,1291
戸山２丁目,3357,2051,3279
戸山３丁目,663,545,569
富久町,4173,3623,3536
百人町１丁目,2905,2081,1486
百人町２丁目,3391,2521,2046
百人町３丁目,2609,2600,2832
百人町４丁目,1690,1155,1560
大久保１丁目,2949,2057,1721
大久保２丁目,5436,4083,3579
大久保３丁目,2501,2317,2452
戸塚町１丁目,159,101,115
西早稲田１丁目,3833,2750,2882
西早稲田２丁目,4262,3167,3029
西早稲田３丁目,4196,3480,3335
高田馬場１丁目,2952,2325,2085
高田馬場２丁目,1417,1078,870
高田馬場３丁目,4274,3138,2747
高田馬場４丁目,4308,3423,3079
下落合１丁目,2106,1391,1359
下落合２丁目,2153,1839,1846
下落合３丁目,2716,2088,2540
下落合４丁目,2720,2187,2322
中落合１丁目,2496,1885,1844
中落合２丁目,2976,2513,2590
中落合３丁目,2416,1957,2181
中落合４丁目,1726,1522,1501
上落合１丁目,3377,2681,2664
上落合２丁目,3334,2464,2389
上落合３丁目,3352,2455,2290
西落合１丁目,2989,2256,2426
西落合２丁目,2617,2158,2143
西落合３丁目,1934,1497,1688
西落合４丁目,1373,1115,1229
中井１丁目,1316,959,796
中井２丁目,1781,1596,1662
北新宿１丁目,5411,3952,3316
北新宿２丁目,3377,2828,2543
北新宿３丁目,4824,3677,3301
北新宿４丁目,4532,3292,3124
西新宿１丁目,28,23,23
西新宿２丁目,1,1,4
西新宿３丁目,1686,1130,1063
西新宿４丁目,5092,3729,3405
西新宿５丁目,2706,2100,1902
西新宿６丁目,2505,2009,1733
西新宿７丁目,1743,1321,971
西新宿８丁目,2301,1639,1527
