町丁名,世帯数,男,女
四谷１丁目,268,229,285
四谷２丁目,253,192,216
四谷３丁目,263,176,203
四谷４丁目,2135,1682,1590
四谷本塩町,331,253,236
四谷三栄町,1046,899,971
四谷坂町,1583,1231,1158
若葉１丁目,1356,1215,1221
若葉２丁目,450,402,402
若葉３丁目,581,471,437
須賀町,764,647,645
左門町,1027,700,867
信濃町,529,378,480
南元町,1323,1094,1295
荒木町,1648,1202,1186
舟町,1019,677,742
愛住町,870,657,657
大京町,2329,1720,2023
霞ヶ丘町,0,0,0
内藤町,658,568,655
片町,310,222,197
新宿１丁目,2850,2006,1764
新宿２丁目,793,602,454
新宿３丁目,73,65,31
新宿４丁目,176,135,94
新宿５丁目,2019,1379,1079
新宿６丁目,2822,2037,1696
新宿７丁目,3670,2858,2671
歌舞伎町１丁目,139,107,47
歌舞伎町２丁目,1571,1245,531
市谷田町１丁目,14,8,14
市谷田町２丁目,322,251,328
市谷田町３丁目,186,152,167
市谷本村町,1758,1513,1059
市谷砂土原町１丁目,101,91,108
市谷砂土原町２丁目,253,188,245
市谷砂土原町３丁目,426,412,450
市谷左内町,255,219,253
市谷加賀町１丁目,243,302,342
市谷加賀町２丁目,944,715,973
市谷甲良町,447,359,430
市谷船河原町,71,82,82
市谷長延寺町,68,25,67
市谷鷹匠町,38,24,34
市谷山伏町,315,263,298
市谷八幡町,67,57,64
神楽坂１丁目,11,12,14
神楽坂２丁目,116,77,108
神楽坂３丁目,263,206,182
神楽坂４丁目,93,82,98
神楽坂５丁目,358,295,359
神楽坂６丁目,504,344,418
細工町,258,215,204
二十騎町,383,276,343
揚場町,61,50,56
津久戸町,58,42,41
東五軒町,1224,1038,1181
西五軒町,965,793,848
赤城元町,244,208,227
南榎町,670,651,710
袋町,416,386,391
払方町,507,446,496
南町,390,417,438
北町,514,446,520
納戸町,571,521,589
南山伏町,419,331,355
北山伏町,358,228,307
白銀町,747,604,758
下宮比町,182,101,135
矢来町,2382,1995,2223
若宮町,506,437,461
岩戸町,415,274,336
中町,247,247,228
箪笥町,432,282,341
横寺町,602,461,476
筑土八幡町,581,426,512
新小川町,2106,1678,1632
神楽河岸,0,0,0
市谷薬王寺町,2064,1492,1654
市谷柳町,923,597,723
市谷仲之町,1291,1047,1211
赤城下町,830,644,618
天神町,661,487,522
榎町,461,322,321
東榎町,248,162,166
早稲田町,763,510,601
早稲田南町,408,328,361
馬場下町,298,230,228
原町１丁目,811,663,724
原町２丁目,658,590,580
原町３丁目,1152,876,1011
喜久井町,1057,898,899
築地町,314,244,291
弁天町,1951,1573,1709
中里町,350,321,354
山吹町,2512,1751,1907
改代町,368,292,287
水道町,702,480,471
早稲田鶴巻町,3279,2344,2473
住吉町,1716,1233,1301
市谷台町,842,644,633
河田町,1227,1090,1049
若松町,3167,2436,2776
余丁町,2415,1856,1960
戸山１丁目,1392,1116,1177
戸山２丁目,3130,1838,2891
戸山３丁目,602,504,537
富久町,3907,3371,3284
百人町１丁目,1840,1380,885
百人町２丁目,2089,1534,1256
百人町３丁目,2313,2282,2501
百人町４丁目,1531,972,1328
大久保１丁目,1841,1305,1014
大久保２丁目,3747,2793,2444
大久保３丁目,2124,1996,2099
戸塚町１丁目,106,78,79
西早稲田１丁目,2999,2256,2416
西早稲田２丁目,3207,2558,2432
西早稲田３丁目,3299,2890,2850
高田馬場１丁目,2392,1921,1786
高田馬場２丁目,1097,880,706
高田馬場３丁目,3326,2525,2224
高田馬場４丁目,3368,2756,2547
下落合１丁目,1397,961,970
下落合２丁目,1867,1623,1707
下落合３丁目,2482,1916,2400
下落合４丁目,2343,1949,2088
中落合１丁目,2198,1649,1693
中落合２丁目,2661,2264,2410
中落合３丁目,2295,1875,2079
中落合４丁目,1592,1423,1398
上落合１丁目,3060,2457,2432
上落合２丁目,2984,2252,2178
上落合３丁目,2992,2224,2072
西落合１丁目,2801,2149,2264
西落合２丁目,2415,2002,2003
西落合３丁目,1825,1426,1594
西落合４丁目,1314,1064,1182
中井１丁目,1188,884,726
中井２丁目,1626,1498,1547
北新宿１丁目,4161,3045,2583
北新宿２丁目,3008,2535,2235
北新宿３丁目,3718,2832,2588
北新宿４丁目,3573,2611,2510
西新宿１丁目,28,23,22
西新宿２丁目,1,1,4
西新宿３丁目,1468,991,923
西新宿４丁目,4656,3446,3086
西新宿５丁目,2596,2016,1779
西新宿６丁目,2152,1699,1456
西新宿７丁目,1542,1184,853
西新宿８丁目,2035,1471,1356
