町丁名,世帯数,男,女
四谷１丁目,264,225,286
四谷２丁目,256,195,217
四谷３丁目,269,180,206
四谷４丁目,2033,1630,1523
四谷本塩町,328,254,237
四谷三栄町,1046,913,983
四谷坂町,1575,1236,1147
若葉１丁目,1353,1229,1200
若葉２丁目,447,407,402
若葉３丁目,588,471,449
須賀町,770,654,651
左門町,1019,693,853
信濃町,546,393,490
南元町,1332,1109,1308
荒木町,1609,1177,1177
舟町,981,644,714
愛住町,854,639,663
大京町,2358,1741,2048
霞ヶ丘町,0,0,0
内藤町,672,594,662
片町,307,217,195
新宿１丁目,2865,2014,1774
新宿２丁目,809,604,464
新宿３丁目,78,70,33
新宿４丁目,173,139,94
新宿５丁目,2038,1396,1091
新宿６丁目,2801,2019,1703
新宿７丁目,3693,2899,2678
歌舞伎町１丁目,137,102,50
歌舞伎町２丁目,1579,1264,521
市谷田町１丁目,15,8,17
市谷田町２丁目,320,247,323
市谷田町３丁目,177,152,170
市谷本村町,1725,1486,1062
市谷砂土原町１丁目,99,90,106
市谷砂土原町２丁目,251,189,250
市谷砂土原町３丁目,426,412,455
市谷左内町,261,227,249
市谷加賀町１丁目,243,306,340
市谷加賀町２丁目,938,720,975
市谷甲良町,455,373,441
市谷船河原町,72,84,85
市谷長延寺町,72,28,69
市谷鷹匠町,37,25,32
市谷山伏町,305,264,291
市谷八幡町,66,58,61
神楽坂１丁目,12,13,14
神楽坂２丁目,116,77,107
神楽坂３丁目,264,208,183
神楽坂４丁目,95,78,98
神楽坂５丁目,359,295,370
神楽坂６丁目,501,342,416
細工町,253,210,206
二十騎町,397,293,349
揚場町,58,49,52
津久戸町,59,44,42
東五軒町,1225,1046,1180
西五軒町,982,802,863
赤城元町,252,208,230
南榎町,663,651,694
袋町,359,314,324
払方町,511,448,507
南町,388,416,433
北町,520,449,531
納戸町,537,486,553
南山伏町,426,339,361
北山伏町,363,234,311
白銀町,754,605,763
下宮比町,182,103,134
矢来町,2396,2000,2261
若宮町,497,437,452
岩戸町,415,274,337
中町,258,257,240
箪笥町,442,286,350
横寺町,612,466,479
筑土八幡町,604,433,534
新小川町,2064,1651,1611
神楽河岸,0,0,0
市谷薬王寺町,2033,1484,1600
市谷柳町,913,596,715
市谷仲之町,1277,1039,1227
赤城下町,834,651,620
天神町,655,482,512
榎町,474,323,332
東榎町,251,168,167
早稲田町,759,511,609
早稲田南町,389,314,354
馬場下町,299,228,227
原町１丁目,826,671,730
原町２丁目,639,580,573
原町３丁目,1149,868,1015
喜久井町,1064,909,903
築地町,316,242,298
弁天町,1931,1565,1700
中里町,347,318,354
山吹町,2470,1735,1883
改代町,376,296,288
水道町,712,482,475
早稲田鶴巻町,3318,2368,2525
住吉町,1716,1242,1300
市谷台町,819,638,632
河田町,1258,1120,1082
若松町,3164,2455,2776
余丁町,2422,1857,1968
戸山１丁目,1403,1107,1196
戸山２丁目,3155,1846,2924
戸山３丁目,597,502,531
富久町,3872,3355,3268
百人町１丁目,1834,1390,893
百人町２丁目,2103,1562,1258
百人町３丁目,2327,2291,2523
百人町４丁目,1524,963,1322
大久保１丁目,1875,1330,1040
大久保２丁目,3711,2805,2411
大久保３丁目,2130,1998,2105
戸塚町１丁目,106,74,80
西早稲田１丁目,2987,2256,2404
西早稲田２丁目,3239,2589,2462
西早稲田３丁目,3305,2900,2857
高田馬場１丁目,2414,1951,1797
高田馬場２丁目,1099,880,708
高田馬場３丁目,3321,2521,2231
高田馬場４丁目,3373,2762,2554
下落合１丁目,1445,991,1000
下落合２丁目,1803,1564,1649
下落合３丁目,2483,1933,2379
下落合４丁目,2378,1975,2131
中落合１丁目,2155,1639,1662
中落合２丁目,2632,2265,2383
中落合３丁目,2294,1876,2095
中落合４丁目,1624,1455,1423
上落合１丁目,3085,2460,2455
上落合２丁目,3035,2280,2206
上落合３丁目,2995,2243,2079
西落合１丁目,2831,2165,2305
西落合２丁目,2437,2018,2014
西落合３丁目,1819,1419,1607
西落合４丁目,1301,1069,1180
中井１丁目,1202,887,740
中井２丁目,1629,1499,1556
北新宿１丁目,4148,3047,2590
北新宿２丁目,2979,2519,2216
北新宿３丁目,3727,2838,2616
北新宿４丁目,3564,2618,2518
西新宿１丁目,27,22,22
西新宿２丁目,1,1,4
西新宿３丁目,1491,1007,941
西新宿４丁目,4666,3444,3115
西新宿５丁目,2427,1879,1668
西新宿６丁目,2198,1731,1496
西新宿７丁目,1535,1182,850
西新宿８丁目,2086,1496,1388
