町丁名,世帯数,男,女
四谷１丁目,284,245,292
四谷２丁目,275,208,228
四谷３丁目,289,190,219
四谷４丁目,2308,1801,1710
四谷本塩町,340,260,244
四谷三栄町,1100,946,1008
四谷坂町,1694,1331,1239
若葉１丁目,1418,1287,1272
若葉２丁目,500,440,437
若葉３丁目,631,507,472
須賀町,805,685,669
左門町,1092,744,905
信濃町,578,414,504
南元町,1441,1174,1407
荒木町,1755,1285,1283
舟町,1069,701,770
愛住町,936,714,697
大京町,2470,1828,2099
霞ヶ丘町,1,1,0
内藤町,690,596,694
片町,332,234,212
新宿１丁目,3148,2215,1950
新宿２丁目,919,701,514
新宿３丁目,77,69,35
新宿４丁目,179,140,96
新宿５丁目,2279,1544,1234
新宿６丁目,3144,2272,1937
新宿７丁目,4350,3368,3164
歌舞伎町１丁目,145,111,50
歌舞伎町２丁目,1835,1417,716
市谷田町１丁目,14,8,16
市谷田町２丁目,332,258,337
市谷田町３丁目,207,164,186
市谷本村町,1753,1517,1129
市谷砂土原町１丁目,104,93,110
市谷砂土原町２丁目,267,205,252
市谷砂土原町３丁目,474,482,492
市谷左内町,270,233,262
市谷加賀町１丁目,246,311,351
市谷加賀町２丁目,998,756,1023
市谷甲良町,468,374,450
市谷船河原町,73,90,88
市谷長延寺町,72,26,71
市谷鷹匠町,51,32,39
市谷山伏町,335,276,311
市谷八幡町,65,56,62
神楽坂１丁目,11,12,14
神楽坂２丁目,125,81,114
神楽坂３丁目,282,225,192
神楽坂４丁目,97,85,101
神楽坂５丁目,365,303,364
神楽坂６丁目,523,365,423
細工町,266,220,216
二十騎町,409,304,357
揚場町,62,50,56
津久戸町,59,43,41
東五軒町,1306,1089,1228
西五軒町,1077,873,908
赤城元町,253,212,235
南榎町,709,696,726
袋町,423,400,400
払方町,529,464,520
南町,395,428,442
北町,531,462,534
納戸町,614,560,611
南山伏町,452,358,378
北山伏町,398,249,335
白銀町,784,629,786
下宮比町,188,103,144
矢来町,2517,2083,2309
若宮町,542,486,510
岩戸町,430,283,352
中町,261,261,238
箪笥町,464,304,362
横寺町,618,475,484
筑土八幡町,615,452,538
新小川町,2245,1767,1723
神楽河岸,0,0,0
市谷薬王寺町,2220,1648,1801
市谷柳町,969,634,751
市谷仲之町,1420,1208,1371
赤城下町,871,675,642
天神町,723,522,558
榎町,504,343,350
東榎町,282,180,185
早稲田町,939,605,714
早稲田南町,487,380,404
馬場下町,330,253,245
原町１丁目,915,721,794
原町２丁目,711,627,624
原町３丁目,1278,977,1126
喜久井町,1139,974,942
築地町,323,252,296
弁天町,2119,1687,1820
中里町,359,329,365
山吹町,2872,1924,2150
改代町,398,310,305
水道町,749,509,498
早稲田鶴巻町,3925,2712,2865
住吉町,1869,1378,1413
市谷台町,936,714,694
河田町,1656,1549,1510
若松町,3511,2735,3108
余丁町,2575,1997,2082
戸山１丁目,1528,1211,1281
戸山２丁目,3344,2043,3262
戸山３丁目,666,549,575
富久町,4157,3609,3538
百人町１丁目,2949,2117,1473
百人町２丁目,3427,2542,2058
百人町３丁目,2601,2600,2822
百人町４丁目,1687,1158,1570
大久保１丁目,2902,2026,1701
大久保２丁目,5442,4067,3596
大久保３丁目,2490,2310,2445
戸塚町１丁目,150,102,108
西早稲田１丁目,3807,2738,2870
西早稲田２丁目,4096,3101,2921
西早稲田３丁目,4214,3495,3327
高田馬場１丁目,2949,2311,2085
高田馬場２丁目,1439,1085,886
高田馬場３丁目,4367,3179,2795
高田馬場４丁目,4334,3441,3076
下落合１丁目,2122,1392,1369
下落合２丁目,2223,1912,1899
下落合３丁目,2736,2105,2561
下落合４丁目,2718,2175,2306
中落合１丁目,2552,1904,1880
中落合２丁目,2990,2505,2609
中落合３丁目,2447,1971,2187
中落合４丁目,1712,1507,1492
上落合１丁目,3388,2714,2659
上落合２丁目,3320,2464,2384
上落合３丁目,3360,2455,2296
西落合１丁目,2983,2255,2403
西落合２丁目,2603,2144,2144
西落合３丁目,1937,1499,1670
西落合４丁目,1374,1104,1230
中井１丁目,1304,951,799
中井２丁目,1775,1593,1650
北新宿１丁目,5457,3956,3350
北新宿２丁目,3378,2831,2547
北新宿３丁目,4849,3699,3279
北新宿４丁目,4575,3312,3140
西新宿１丁目,29,24,23
西新宿２丁目,1,1,4
西新宿３丁目,1671,1120,1050
西新宿４丁目,5094,3742,3407
西新宿５丁目,2848,2212,1982
西新宿６丁目,2454,1978,1701
西新宿７丁目,1752,1333,973
西新宿８丁目,2235,1610,1485
