町丁名,世帯数,男,女
四谷１丁目,231,192,272
四谷２丁目,244,196,225
四谷３丁目,257,178,218
四谷４丁目,2076,1685,1549
四谷本塩町,253,207,203
四谷三栄町,1037,899,960
四谷坂町,1364,1047,1057
若葉１丁目,1355,1247,1216
若葉２丁目,407,371,383
若葉３丁目,558,435,446
須賀町,794,678,662
左門町,965,663,800
信濃町,534,395,480
南元町,1226,1082,1216
荒木町,1577,1169,1185
舟町,946,643,673
愛住町,865,686,676
大京町,2041,1565,1876
霞ヶ丘町,1,1,0
内藤町,689,627,560
片町,222,166,157
新宿１丁目,2702,1933,1737
新宿２丁目,788,611,463
新宿３丁目,100,88,51
新宿４丁目,212,172,104
新宿５丁目,1810,1285,985
新宿６丁目,2714,1985,1747
新宿７丁目,3590,2950,2695
歌舞伎町１丁目,169,134,57
歌舞伎町２丁目,1557,1244,546
市谷田町１丁目,17,9,18
市谷田町２丁目,335,238,341
市谷田町３丁目,187,155,186
市谷本村町,1696,1497,923
市谷砂土原町１丁目,107,98,124
市谷砂土原町２丁目,230,182,224
市谷砂土原町３丁目,429,410,461
市谷左内町,228,203,230
市谷加賀町１丁目,22,13,22
市谷加賀町２丁目,929,689,986
市谷甲良町,407,356,402
市谷船河原町,67,70,79
市谷長延寺町,90,46,84
市谷鷹匠町,18,19,23
市谷山伏町,285,254,265
市谷八幡町,62,52,64
神楽坂１丁目,11,10,16
神楽坂２丁目,128,84,116
神楽坂３丁目,284,224,204
神楽坂４丁目,90,76,90
神楽坂５丁目,379,301,393
神楽坂６丁目,550,380,471
細工町,252,204,216
二十騎町,361,300,345
揚場町,54,49,56
津久戸町,64,44,49
東五軒町,1095,976,1121
西五軒町,893,767,800
赤城元町,224,177,210
南榎町,680,666,679
袋町,370,320,335
払方町,476,456,512
南町,372,368,401
北町,498,471,508
納戸町,538,462,536
南山伏町,359,315,303
北山伏町,338,220,254
白銀町,723,593,740
下宮比町,148,94,119
矢来町,2478,2115,2446
若宮町,521,437,467
岩戸町,417,288,322
中町,257,250,260
箪笥町,410,281,320
横寺町,574,445,453
筑土八幡町,526,383,493
新小川町,1832,1519,1521
神楽河岸,0,0,0
市谷薬王寺町,1941,1467,1576
市谷柳町,830,577,658
市谷仲之町,1158,1023,1152
赤城下町,721,576,570
天神町,676,493,558
榎町,454,317,319
東榎町,197,135,143
早稲田町,728,512,582
早稲田南町,403,353,372
馬場下町,301,245,237
原町１丁目,813,645,730
原町２丁目,639,601,570
原町３丁目,1037,767,911
喜久井町,1032,926,924
築地町,317,248,281
弁天町,1852,1516,1603
中里町,348,323,363
山吹町,2187,1601,1751
改代町,354,296,269
水道町,621,440,454
早稲田鶴巻町,3283,2489,2567
住吉町,1630,1226,1271
市谷台町,796,662,632
河田町,1255,1123,1145
若松町,3121,2531,2737
余丁町,2370,1900,1992
戸山１丁目,1406,1124,1221
戸山２丁目,3160,2011,3036
戸山３丁目,474,407,403
富久町,3868,3380,3342
百人町１丁目,1924,1492,983
百人町２丁目,2033,1583,1236
百人町３丁目,2376,2376,2617
百人町４丁目,1470,989,1354
大久保１丁目,1812,1344,1089
大久保２丁目,3700,2877,2506
大久保３丁目,2048,1959,2146
戸塚町１丁目,99,72,86
西早稲田１丁目,2917,2298,2450
西早稲田２丁目,3072,2529,2373
西早稲田３丁目,3392,3056,2887
高田馬場１丁目,2269,1906,1742
高田馬場２丁目,1017,826,697
高田馬場３丁目,3334,2584,2263
高田馬場４丁目,3337,2805,2621
下落合１丁目,1263,918,855
下落合２丁目,1738,1515,1624
下落合３丁目,2346,1868,2280
下落合４丁目,2319,1968,2180
中落合１丁目,2015,1570,1613
中落合２丁目,2563,2260,2396
中落合３丁目,2274,1950,2089
中落合４丁目,1573,1453,1417
上落合１丁目,2978,2492,2437
上落合２丁目,2970,2324,2195
上落合３丁目,2856,2173,2048
西落合１丁目,2582,2106,2215
西落合２丁目,2380,2005,1971
西落合３丁目,1747,1390,1617
西落合４丁目,1182,1011,1121
中井１丁目,1156,918,734
中井２丁目,1557,1441,1551
北新宿１丁目,3900,2931,2618
北新宿２丁目,2791,2431,2197
北新宿３丁目,3705,2909,2663
北新宿４丁目,3478,2736,2498
西新宿１丁目,34,28,27
西新宿２丁目,2,2,5
西新宿３丁目,1435,970,967
西新宿４丁目,4610,3500,3146
西新宿５丁目,2526,1974,1753
西新宿６丁目,1996,1586,1387
西新宿７丁目,1507,1168,871
西新宿８丁目,1921,1413,1312
