町丁名,世帯数,男,女
四谷１丁目,256,206,287
四谷２丁目,261,214,227
四谷３丁目,290,200,231
四谷４丁目,2270,1815,1651
四谷本塩町,319,244,251
四谷三栄町,1092,943,1039
四谷坂町,1541,1205,1195
若葉１丁目,1440,1339,1267
若葉２丁目,442,390,407
若葉３丁目,639,488,516
須賀町,852,727,694
左門町,1040,712,857
信濃町,622,440,543
南元町,1388,1214,1351
荒木町,1712,1268,1282
舟町,1026,705,717
愛住町,923,720,713
大京町,2248,1731,2009
霞ヶ丘町,2,2,0
内藤町,754,683,620
片町,255,186,174
新宿１丁目,3072,2169,1958
新宿２丁目,930,688,523
新宿３丁目,101,86,59
新宿４丁目,218,175,109
新宿５丁目,2135,1488,1171
新宿６丁目,3128,2296,2015
新宿７丁目,4364,3521,3250
歌舞伎町１丁目,181,148,57
歌舞伎町２丁目,1900,1427,832
市谷田町１丁目,16,8,18
市谷田町２丁目,333,251,341
市谷田町３丁目,207,160,198
市谷本村町,1768,1584,1014
市谷砂土原町１丁目,109,100,122
市谷砂土原町２丁目,267,211,269
市谷砂土原町３丁目,479,502,523
市谷左内町,227,201,228
市谷加賀町１丁目,21,14,21
市谷加賀町２丁目,1020,729,1065
市谷甲良町,444,390,438
市谷船河原町,77,89,93
市谷長延寺町,98,49,89
市谷鷹匠町,15,14,16
市谷山伏町,298,268,278
市谷八幡町,62,55,64
神楽坂１丁目,13,13,16
神楽坂２丁目,133,84,121
神楽坂３丁目,291,236,210
神楽坂４丁目,98,82,100
神楽坂５丁目,393,317,403
神楽坂６丁目,568,382,482
細工町,260,212,225
二十騎町,407,328,366
揚場町,59,52,54
津久戸町,71,51,49
東五軒町,1152,1016,1176
西五軒町,1013,859,886
赤城元町,234,183,214
南榎町,728,693,727
袋町,370,327,342
払方町,512,495,548
南町,387,394,420
北町,520,492,530
納戸町,581,497,576
南山伏町,368,330,308
北山伏町,388,264,312
白銀町,750,623,764
下宮比町,155,94,124
矢来町,2556,2192,2494
若宮町,556,494,521
岩戸町,438,300,341
中町,269,263,270
箪笥町,420,279,330
横寺町,604,457,476
筑土八幡町,520,389,479
新小川町,2038,1646,1664
神楽河岸,0,0,0
市谷薬王寺町,2137,1638,1736
市谷柳町,896,612,702
市谷仲之町,1295,1191,1329
赤城下町,767,617,577
天神町,736,528,585
榎町,505,347,350
東榎町,276,169,195
早稲田町,867,600,677
早稲田南町,468,394,413
馬場下町,328,262,250
原町１丁目,901,697,788
原町２丁目,700,659,629
原町３丁目,1175,892,1058
喜久井町,1140,1014,994
築地町,328,265,286
弁天町,2037,1652,1742
中里町,341,316,358
山吹町,2538,1767,1995
改代町,419,341,300
水道町,726,505,508
早稲田鶴巻町,3997,2872,2976
住吉町,1807,1360,1427
市谷台町,902,731,697
河田町,1532,1421,1513
若松町,3472,2847,3078
余丁町,2547,2053,2127
戸山１丁目,1558,1214,1346
戸山２丁目,3262,2100,3260
戸山３丁目,555,453,449
富久町,4215,3652,3631
百人町１丁目,3210,2321,1683
百人町２丁目,3686,2779,2209
百人町３丁目,2624,2617,2917
百人町４丁目,1632,1186,1555
大久保１丁目,3252,2216,2042
大久保２丁目,5875,4371,3999
大久保３丁目,2313,2221,2446
戸塚町１丁目,143,96,115
西早稲田１丁目,3665,2696,2935
西早稲田２丁目,4115,3085,2989
西早稲田３丁目,4200,3517,3417
高田馬場１丁目,2892,2311,2067
高田馬場２丁目,1289,1014,835
高田馬場３丁目,4249,3199,2767
高田馬場４丁目,4324,3525,3187
下落合１丁目,2067,1409,1268
下落合２丁目,2046,1726,1825
下落合３丁目,2604,2089,2449
下落合４丁目,2705,2212,2399
中落合１丁目,2249,1740,1753
中落合２丁目,2833,2440,2544
中落合３丁目,2448,2046,2198
中落合４丁目,1774,1557,1536
上落合１丁目,3448,2820,2718
上落合２丁目,3345,2561,2457
上落合３丁目,3272,2407,2309
西落合１丁目,2761,2216,2315
西落合２丁目,2591,2107,2148
西落合３丁目,1915,1485,1688
西落合４丁目,1284,1092,1171
中井１丁目,1277,980,806
中井２丁目,1738,1554,1649
北新宿１丁目,5308,3884,3385
北新宿２丁目,3159,2751,2485
北新宿３丁目,4973,3795,3444
北新宿４丁目,4527,3451,3147
西新宿１丁目,34,27,28
西新宿２丁目,3,3,5
西新宿３丁目,1663,1124,1099
西新宿４丁目,5070,3792,3476
西新宿５丁目,2761,2173,1993
西新宿６丁目,2284,1855,1628
西新宿７丁目,1741,1323,1009
西新宿８丁目,2108,1557,1445
