町丁名,世帯数,男,女
四谷１丁目,282,235,316
四谷２丁目,230,191,209
四谷３丁目,259,177,210
四谷４丁目,2064,1672,1530
四谷本塩町,310,242,238
四谷三栄町,1045,896,994
四谷坂町,1484,1168,1121
若葉１丁目,1362,1249,1211
若葉２丁目,468,429,426
若葉３丁目,599,479,457
須賀町,807,692,675
左門町,1038,701,857
信濃町,505,374,467
南元町,1248,1095,1240
荒木町,1608,1192,1189
舟町,965,658,691
愛住町,860,667,689
大京町,2315,1690,2080
霞ヶ丘町,0,0,0
内藤町,656,578,611
片町,257,193,167
新宿１丁目,2817,2014,1741
新宿２丁目,825,623,461
新宿３丁目,91,79,46
新宿４丁目,194,155,103
新宿５丁目,1852,1308,982
新宿６丁目,2784,2025,1726
新宿７丁目,3643,2938,2724
歌舞伎町１丁目,164,134,48
歌舞伎町２丁目,1600,1260,556
市谷田町１丁目,14,7,16
市谷田町２丁目,321,251,326
市谷田町３丁目,185,152,178
市谷本村町,1690,1470,1053
市谷砂土原町１丁目,103,94,111
市谷砂土原町２丁目,255,203,260
市谷砂土原町３丁目,439,422,463
市谷左内町,226,195,226
市谷加賀町１丁目,21,13,23
市谷加賀町２丁目,946,711,978
市谷甲良町,440,384,424
市谷船河原町,73,83,86
市谷長延寺町,85,41,75
市谷鷹匠町,13,11,15
市谷山伏町,295,255,275
市谷八幡町,61,55,66
神楽坂１丁目,11,12,15
神楽坂２丁目,118,75,109
神楽坂３丁目,275,222,196
神楽坂４丁目,96,81,96
神楽坂５丁目,385,309,404
神楽坂６丁目,528,348,442
細工町,253,213,214
二十騎町,384,303,352
揚場町,60,50,56
津久戸町,57,38,46
東五軒町,1162,987,1163
西五軒町,975,814,859
赤城元町,239,185,223
南榎町,701,692,699
袋町,362,310,335
払方町,507,475,521
南町,395,413,440
北町,518,473,529
納戸町,524,460,527
南山伏町,356,309,300
北山伏町,359,239,299
白銀町,723,581,762
下宮比町,156,90,126
矢来町,2456,2082,2375
若宮町,524,460,465
岩戸町,405,296,311
中町,255,252,253
箪笥町,452,299,341
横寺町,617,467,485
筑土八幡町,497,371,458
新小川町,1938,1576,1581
神楽河岸,0,0,0
市谷薬王寺町,2011,1503,1586
市谷柳町,852,570,675
市谷仲之町,1168,1040,1165
赤城下町,797,623,603
天神町,673,501,539
榎町,478,336,328
東榎町,214,134,158
早稲田町,797,538,639
早稲田南町,406,338,366
馬場下町,314,254,240
原町１丁目,811,652,720
原町２丁目,642,581,576
原町３丁目,1140,849,1032
喜久井町,1079,938,937
築地町,298,235,273
弁天町,1896,1532,1671
中里町,359,330,372
山吹町,2411,1707,1874
改代町,402,330,290
水道町,706,481,480
早稲田鶴巻町,3390,2479,2600
住吉町,1715,1266,1309
市谷台町,847,665,654
河田町,1222,1087,1094
若松町,3163,2471,2793
余丁町,2405,1915,1984
戸山１丁目,1436,1115,1245
戸山２丁目,3234,1971,3044
戸山３丁目,576,484,519
富久町,3867,3350,3310
百人町１丁目,1922,1486,957
百人町２丁目,2083,1579,1272
百人町３丁目,2344,2324,2605
百人町４丁目,1506,984,1346
大久保１丁目,1932,1392,1108
大久保２丁目,3740,2834,2489
大久保３丁目,2199,2032,2216
戸塚町１丁目,119,82,94
西早稲田１丁目,3000,2301,2492
西早稲田２丁目,3187,2631,2399
西早稲田３丁目,3400,3027,2931
高田馬場１丁目,2328,1924,1752
高田馬場２丁目,1054,871,715
高田馬場３丁目,3375,2616,2250
高田馬場４丁目,3425,2832,2633
下落合１丁目,1371,947,935
下落合２丁目,1785,1531,1645
下落合３丁目,2450,1936,2344
下落合４丁目,2373,1990,2165
中落合１丁目,2137,1655,1672
中落合２丁目,2619,2302,2401
中落合３丁目,2371,1945,2153
中落合４丁目,1632,1480,1428
上落合１丁目,3072,2495,2490
上落合２丁目,3113,2381,2293
上落合３丁目,2987,2252,2107
西落合１丁目,2711,2160,2251
西落合２丁目,2443,1989,2025
西落合３丁目,1825,1442,1647
西落合４丁目,1276,1069,1164
中井１丁目,1184,907,734
中井２丁目,1587,1477,1521
北新宿１丁目,4030,2964,2595
北新宿２丁目,2788,2447,2125
北新宿３丁目,3786,2954,2643
北新宿４丁目,3580,2718,2581
西新宿１丁目,32,24,27
西新宿２丁目,1,1,4
西新宿３丁目,1487,1008,981
西新宿４丁目,4692,3517,3196
西新宿５丁目,2446,1909,1702
西新宿６丁目,2125,1690,1448
西新宿７丁目,1573,1213,893
西新宿８丁目,2036,1491,1369
