町丁名,世帯数,男,女
四谷１丁目,17,14,8
四谷２丁目,19,14,11
四谷３丁目,19,12,10
四谷４丁目,185,105,102
四谷本塩町,17,8,12
四谷三栄町,59,41,33
四谷坂町,133,89,82
若葉１丁目,80,63,48
若葉２丁目,39,20,23
若葉３丁目,59,27,38
須賀町,45,31,19
左門町,70,41,35
信濃町,37,12,25
南元町,101,69,58
荒木町,126,77,72
舟町,58,33,28
愛住町,60,48,23
大京町,142,100,68
霞ヶ丘町,5,5,0
内藤町,42,23,31
片町,25,11,14
新宿１丁目,295,172,163
新宿２丁目,105,65,49
新宿３丁目,6,6,6
新宿４丁目,6,3,4
新宿５丁目,232,149,122
新宿６丁目,354,216,232
新宿７丁目,683,454,451
歌舞伎町１丁目,11,9,3
歌舞伎町２丁目,360,196,230
市谷田町１丁目,1,0,1
市谷田町２丁目,13,13,9
市谷田町３丁目,18,5,16
市谷本村町,79,72,72
市谷砂土原町１丁目,1,2,2
市谷砂土原町２丁目,17,13,8
市谷砂土原町３丁目,63,82,60
市谷左内町,9,5,8
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,68,44,47
市谷甲良町,31,22,16
市谷船河原町,6,6,14
市谷長延寺町,7,2,5
市谷鷹匠町,0,0,0
市谷山伏町,16,11,10
市谷八幡町,2,1,1
神楽坂１丁目,0,0,0
神楽坂２丁目,6,3,3
神楽坂３丁目,16,11,9
神楽坂４丁目,3,2,2
神楽坂５丁目,10,8,5
神楽坂６丁目,24,15,12
細工町,13,6,9
二十騎町,17,12,11
揚場町,1,1,0
津久戸町,3,2,1
東五軒町,67,33,41
西五軒町,65,48,33
赤城元町,4,2,3
南榎町,41,30,20
袋町,17,13,7
払方町,30,26,29
南町,19,21,10
北町,14,11,6
納戸町,45,31,23
南山伏町,8,7,3
北山伏町,30,14,18
白銀町,32,18,21
下宮比町,8,2,7
矢来町,112,68,64
若宮町,33,41,50
岩戸町,18,12,11
中町,8,5,5
箪笥町,15,11,7
横寺町,19,11,8
筑土八幡町,15,8,12
新小川町,101,57,61
神楽河岸,0,0,0
市谷薬王寺町,154,124,143
市谷柳町,39,27,22
市谷仲之町,139,146,159
赤城下町,40,24,19
天神町,53,28,26
榎町,17,4,13
東榎町,15,5,11
早稲田町,119,56,75
早稲田南町,51,35,21
馬場下町,36,20,23
原町１丁目,63,38,35
原町２丁目,52,37,39
原町３丁目,108,96,107
喜久井町,65,44,35
築地町,11,9,2
弁天町,133,79,83
中里町,8,2,6
山吹町,202,96,131
改代町,22,10,13
水道町,44,25,25
早稲田鶴巻町,444,239,274
住吉町,147,103,99
市谷台町,81,49,48
河田町,288,325,351
若松町,307,261,257
余丁町,173,127,124
戸山１丁目,132,76,88
戸山２丁目,308,155,296
戸山３丁目,76,45,43
富久町,309,206,229
百人町１丁目,1022,663,539
百人町２丁目,1354,966,747
百人町３丁目,274,238,255
百人町４丁目,190,172,210
大久保１丁目,1240,731,747
大久保２丁目,1785,1193,1149
大久保３丁目,403,299,339
戸塚町１丁目,24,11,16
西早稲田１丁目,611,345,362
西早稲田２丁目,641,384,346
西早稲田３丁目,693,414,370
高田馬場１丁目,457,284,254
高田馬場２丁目,238,142,118
高田馬場３丁目,792,502,412
高田馬場４丁目,769,558,452
下落合１丁目,529,318,285
下落合２丁目,287,199,160
下落合３丁目,225,141,128
下落合４丁目,322,185,170
中落合１丁目,257,164,136
中落合２丁目,247,156,153
中落合３丁目,145,82,88
中落合４丁目,125,72,82
上落合１丁目,272,191,174
上落合２丁目,266,162,152
上落合３丁目,293,163,169
西落合１丁目,165,81,111
西落合２丁目,177,106,108
西落合３丁目,133,77,70
西落合４丁目,80,44,47
中井１丁目,101,65,50
中井２丁目,140,76,92
北新宿１丁目,1234,831,658
北新宿２丁目,370,256,271
北新宿３丁目,1094,771,627
北新宿４丁目,839,573,523
西新宿１丁目,3,2,1
西新宿２丁目,0,0,0
西新宿３丁目,199,121,100
西新宿４丁目,474,275,263
西新宿５丁目,255,167,195
西新宿６丁目,325,250,218
西新宿７丁目,200,119,112
西新宿８丁目,226,132,145
