町丁名,世帯数,男,女
四谷１丁目,21,17,8
四谷２丁目,22,13,12
四谷３丁目,26,15,14
四谷４丁目,220,125,127
四谷本塩町,20,9,13
四谷三栄町,64,44,40
四谷坂町,152,108,84
若葉１丁目,91,72,50
若葉２丁目,58,32,33
若葉３丁目,64,35,34
須賀町,47,31,24
左門町,83,46,41
信濃町,114,61,61
南元町,148,70,109
荒木町,142,98,94
舟町,64,36,35
愛住町,77,58,35
大京町,173,115,82
霞ヶ丘町,1,1,0
内藤町,57,38,40
片町,31,14,20
新宿１丁目,348,217,190
新宿２丁目,135,95,71
新宿３丁目,7,5,4
新宿４丁目,4,3,2
新宿５丁目,278,165,147
新宿６丁目,398,257,252
新宿７丁目,763,511,476
歌舞伎町１丁目,9,7,3
歌舞伎町２丁目,313,173,197
市谷田町１丁目,1,0,1
市谷田町２丁目,13,8,7
市谷田町３丁目,26,10,21
市谷本村町,95,81,78
市谷砂土原町１丁目,3,3,2
市谷砂土原町２丁目,17,16,8
市谷砂土原町３丁目,65,71,42
市谷左内町,12,9,8
市谷加賀町１丁目,7,6,9
市谷加賀町２丁目,76,49,48
市谷甲良町,31,20,18
市谷船河原町,5,9,7
市谷長延寺町,9,4,5
市谷鷹匠町,14,8,6
市谷山伏町,23,13,16
市谷八幡町,2,1,1
神楽坂１丁目,0,0,0
神楽坂２丁目,8,3,5
神楽坂３丁目,23,20,10
神楽坂４丁目,4,2,2
神楽坂５丁目,8,8,3
神楽坂６丁目,28,22,10
細工町,11,4,9
二十騎町,35,27,18
揚場町,1,1,0
津久戸町,2,1,1
東五軒町,96,50,51
西五軒町,144,87,71
赤城元町,9,3,6
南榎町,48,38,20
袋町,33,22,15
払方町,40,23,30
南町,15,14,6
北町,20,15,11
納戸町,57,38,26
南山伏町,35,24,24
北山伏町,39,20,26
白銀町,45,26,26
下宮比町,13,5,9
矢来町,160,97,85
若宮町,51,52,55
岩戸町,26,12,18
中町,19,18,8
箪笥町,40,26,19
横寺町,27,17,12
筑土八幡町,37,23,26
新小川町,164,92,96
神楽河岸,0,0,0
市谷薬王寺町,190,154,159
市谷柳町,64,44,32
市谷仲之町,155,163,159
赤城下町,61,35,36
天神町,84,47,42
榎町,48,26,25
東榎町,42,19,24
早稲田町,198,99,118
早稲田南町,91,56,44
馬場下町,31,22,17
原町１丁目,115,61,66
原町２丁目,62,39,38
原町３丁目,140,105,122
喜久井町,99,64,43
築地町,16,10,7
弁天町,224,127,135
中里町,15,8,13
山吹町,411,191,258
改代町,36,20,19
水道町,63,35,32
早稲田鶴巻町,725,392,410
住吉町,183,141,117
市谷台町,109,76,55
河田町,429,445,444
若松町,415,318,338
余丁町,206,153,132
戸山１丁目,178,99,115
戸山２丁目,359,209,372
戸山３丁目,72,46,41
富久町,365,260,265
百人町１丁目,1176,771,575
百人町２丁目,1474,1045,822
百人町３丁目,370,331,317
百人町４丁目,230,203,254
大久保１丁目,1148,725,668
大久保２丁目,1914,1322,1160
大久保３丁目,480,333,380
戸塚町１丁目,47,28,29
西早稲田１丁目,961,562,485
西早稲田２丁目,1186,645,618
西早稲田３丁目,1041,640,514
高田馬場１丁目,633,419,309
高田馬場２丁目,359,207,184
高田馬場３丁目,1140,696,583
高田馬場４丁目,1015,708,515
下落合１丁目,752,438,402
下落合２丁目,401,303,193
下落合３丁目,292,188,166
下落合４丁目,464,260,235
中落合１丁目,399,260,206
中落合２丁目,384,248,208
中落合３丁目,210,118,121
中落合４丁目,209,113,128
上落合１丁目,352,249,208
上落合２丁目,373,208,207
上落合３丁目,405,225,232
西落合１丁目,223,119,132
西落合２丁目,220,141,132
西落合３丁目,134,77,77
西落合４丁目,83,49,48
中井１丁目,140,82,77
中井２丁目,190,97,120
北新宿１丁目,1396,935,761
北新宿２丁目,460,317,317
北新宿３丁目,1219,873,669
北新宿４丁目,1104,724,652
西新宿１丁目,2,1,1
西新宿２丁目,1,1,0
西新宿３丁目,227,137,126
西新宿４丁目,579,340,332
西新宿５丁目,322,220,228
西新宿６丁目,378,295,263
西新宿７丁目,235,152,120
西新宿８丁目,252,151,145
