町丁名,世帯数,男,女
四谷１丁目,248,204,280
四谷２丁目,264,212,231
四谷３丁目,282,198,226
四谷４丁目,2243,1807,1633
四谷本塩町,299,232,236
四谷三栄町,1094,950,1036
四谷坂町,1529,1191,1182
若葉１丁目,1424,1311,1262
若葉２丁目,442,390,404
若葉３丁目,641,486,512
須賀町,841,719,689
左門町,1033,714,848
信濃町,577,409,518
南元町,1370,1186,1323
荒木町,1722,1275,1289
舟町,1001,694,703
愛住町,924,724,709
大京町,2208,1688,1998
霞ヶ丘町,0,0,0
内藤町,739,676,607
片町,249,181,173
新宿１丁目,3048,2153,1953
新宿２丁目,895,667,517
新宿３丁目,107,91,59
新宿４丁目,216,173,110
新宿５丁目,2108,1471,1155
新宿６丁目,3166,2323,2029
新宿７丁目,4361,3513,3239
歌舞伎町１丁目,179,144,59
歌舞伎町２丁目,1921,1456,835
市谷田町１丁目,17,9,19
市谷田町２丁目,344,252,349
市谷田町３丁目,204,159,200
市谷本村町,1730,1545,1001
市谷砂土原町１丁目,108,98,123
市谷砂土原町２丁目,266,215,266
市谷砂土原町３丁目,480,494,523
市谷左内町,227,202,228
市谷加賀町１丁目,21,14,20
市谷加賀町２丁目,1047,735,1100
市谷甲良町,429,388,427
市谷船河原町,77,87,93
市谷長延寺町,95,46,89
市谷鷹匠町,16,17,18
市谷山伏町,295,269,278
市谷八幡町,62,55,61
神楽坂１丁目,13,13,16
神楽坂２丁目,139,87,124
神楽坂３丁目,286,227,209
神楽坂４丁目,99,82,98
神楽坂５丁目,396,317,403
神楽坂６丁目,563,379,480
細工町,266,215,225
二十騎町,400,325,365
揚場町,53,48,54
津久戸町,69,50,48
東五軒町,1159,1011,1175
西五軒町,988,849,870
赤城元町,238,188,218
南榎町,740,707,739
袋町,376,327,346
払方町,497,485,547
南町,381,388,415
北町,517,487,516
納戸町,575,494,561
南山伏町,369,328,310
北山伏町,383,259,307
白銀町,748,621,762
下宮比町,150,94,121
矢来町,2581,2199,2515
若宮町,558,492,532
岩戸町,431,296,331
中町,264,254,262
箪笥町,425,284,333
横寺町,593,456,473
筑土八幡町,518,386,481
新小川町,2030,1651,1652
神楽河岸,0,0,0
市谷薬王寺町,2115,1614,1737
市谷柳町,890,614,698
市谷仲之町,1302,1191,1321
赤城下町,773,619,594
天神町,749,528,597
榎町,500,341,343
東榎町,252,163,178
早稲田町,873,598,673
早稲田南町,475,412,405
馬場下町,335,270,256
原町１丁目,918,696,810
原町２丁目,710,670,635
原町３丁目,1157,877,1057
喜久井町,1129,987,982
築地町,329,263,289
弁天町,2033,1645,1735
中里町,352,331,360
山吹町,2409,1696,1892
改代町,408,330,298
水道町,697,481,500
早稲田鶴巻町,3971,2874,2942
住吉町,1804,1353,1424
市谷台町,893,737,691
河田町,1551,1450,1535
若松町,3429,2823,3044
余丁町,2553,2056,2133
戸山１丁目,1571,1236,1342
戸山２丁目,3276,2122,3284
戸山３丁目,561,456,455
富久町,4210,3646,3626
百人町１丁目,3259,2365,1694
百人町２丁目,3688,2766,2207
百人町３丁目,2626,2608,2896
百人町４丁目,1643,1202,1573
大久保１丁目,3326,2294,2049
大久保２丁目,5969,4393,4041
大久保３丁目,2357,2228,2471
戸塚町１丁目,139,92,116
西早稲田１丁目,3637,2696,2919
西早稲田２丁目,3820,2960,2806
西早稲田３丁目,4241,3532,3425
高田馬場１丁目,2888,2303,2065
高田馬場２丁目,1299,1016,842
高田馬場３丁目,4259,3214,2771
高田馬場４丁目,4357,3557,3197
下落合１丁目,2039,1380,1280
下落合２丁目,2065,1745,1830
下落合３丁目,2567,2049,2415
下落合４丁目,2705,2231,2382
中落合１丁目,2258,1737,1751
中落合２丁目,2835,2434,2541
中落合３丁目,2427,2046,2181
中落合４丁目,1727,1544,1504
上落合１丁目,3432,2811,2711
上落合２丁目,3361,2579,2446
上落合３丁目,3249,2374,2308
西落合１丁目,2772,2224,2331
西落合２丁目,2597,2123,2130
西落合３丁目,1898,1464,1696
西落合４丁目,1299,1090,1191
中井１丁目,1282,980,809
中井２丁目,1728,1527,1656
北新宿１丁目,5412,3931,3459
北新宿２丁目,3174,2749,2498
北新宿３丁目,4989,3812,3455
北新宿４丁目,4558,3510,3159
西新宿１丁目,35,28,28
西新宿２丁目,2,2,5
西新宿３丁目,1684,1129,1118
西新宿４丁目,5077,3823,3451
西新宿５丁目,2786,2179,2001
西新宿６丁目,2255,1827,1604
西新宿７丁目,1724,1317,981
西新宿８丁目,2155,1585,1476
