町丁名,世帯数,男,女
四谷１丁目,19,16,7
四谷２丁目,25,14,14
四谷３丁目,24,13,14
四谷４丁目,211,118,123
四谷本塩町,20,12,10
四谷三栄町,66,43,43
四谷坂町,141,100,80
若葉１丁目,97,74,54
若葉２丁目,53,30,28
若葉３丁目,65,37,37
須賀町,49,35,23
左門町,79,41,41
信濃町,81,46,39
南元町,148,78,106
荒木町,136,90,93
舟町,62,32,35
愛住町,81,60,36
大京町,159,103,76
霞ヶ丘町,1,1,0
内藤町,55,35,38
片町,28,13,18
新宿１丁目,334,207,189
新宿２丁目,132,98,61
新宿３丁目,5,3,2
新宿４丁目,4,3,2
新宿５丁目,273,159,151
新宿６丁目,392,252,247
新宿７丁目,746,500,469
歌舞伎町１丁目,8,6,3
歌舞伎町２丁目,294,160,192
市谷田町１丁目,1,0,1
市谷田町２丁目,15,10,10
市谷田町３丁目,22,10,17
市谷本村町,86,77,72
市谷砂土原町１丁目,3,2,3
市谷砂土原町２丁目,19,17,9
市谷砂土原町３丁目,66,71,44
市谷左内町,9,8,6
市谷加賀町１丁目,7,6,9
市谷加賀町２丁目,65,41,45
市谷甲良町,31,19,17
市谷船河原町,5,9,7
市谷長延寺町,7,3,4
市谷鷹匠町,16,10,6
市谷山伏町,22,12,14
市谷八幡町,3,1,2
神楽坂１丁目,0,0,0
神楽坂２丁目,9,3,6
神楽坂３丁目,22,20,8
神楽坂４丁目,4,2,2
神楽坂５丁目,8,8,3
神楽坂６丁目,29,22,10
細工町,10,3,9
二十騎町,31,25,14
揚場町,1,1,0
津久戸町,2,1,1
東五軒町,86,43,47
西五軒町,125,78,63
赤城元町,10,5,7
南榎町,49,38,20
袋町,24,16,10
払方町,36,22,28
南町,16,15,6
北町,18,15,9
納戸町,48,35,19
南山伏町,35,25,23
北山伏町,43,21,29
白銀町,45,26,26
下宮比町,12,3,9
矢来町,159,92,88
若宮町,45,42,41
岩戸町,23,9,18
中町,16,14,7
箪笥町,37,24,18
横寺町,21,12,10
筑土八幡町,36,25,22
新小川町,167,94,91
神楽河岸,0,0,0
市谷薬王寺町,186,157,158
市谷柳町,59,41,30
市谷仲之町,148,164,154
赤城下町,53,34,28
天神町,74,37,40
榎町,43,19,27
東榎町,37,20,18
早稲田町,188,97,110
早稲田南町,91,55,46
馬場下町,31,20,16
原町１丁目,112,58,70
原町２丁目,61,40,39
原町３丁目,129,98,113
喜久井町,92,63,38
築地町,15,10,6
弁天町,210,125,124
中里町,12,7,11
山吹町,372,173,238
改代町,31,17,17
水道町,59,34,29
早稲田鶴巻町,688,374,390
住吉町,178,142,114
市谷台町,109,76,54
河田町,447,454,446
若松町,398,303,322
余丁町,194,146,123
戸山１丁目,161,94,105
戸山２丁目,356,203,365
戸山３丁目,67,45,37
富久町,351,247,261
百人町１丁目,1153,740,585
百人町２丁目,1411,998,803
百人町３丁目,365,323,313
百人町４丁目,221,195,243
大久保１丁目,1172,735,684
大久保２丁目,1881,1277,1165
大久保３丁目,451,317,348
戸塚町１丁目,42,21,26
西早稲田１丁目,871,494,462
西早稲田２丁目,1116,625,579
西早稲田３丁目,986,604,491
高田馬場１丁目,596,392,293
高田馬場２丁目,338,197,168
高田馬場３丁目,1081,652,564
高田馬場４丁目,1017,681,537
下落合１丁目,753,442,397
下落合２丁目,382,284,191
下落合３丁目,275,172,159
下落合４丁目,405,217,222
中落合１丁目,382,253,192
中落合２丁目,367,236,201
中落合３丁目,163,95,97
中落合４丁目,134,81,85
上落合１丁目,347,242,213
上落合２丁目,357,202,196
上落合３丁目,398,231,217
西落合１丁目,208,107,128
西落合２丁目,221,142,136
西落合３丁目,125,71,73
西落合４丁目,81,44,49
中井１丁目,130,78,71
中井２丁目,177,94,110
北新宿１丁目,1366,904,757
北新宿２丁目,456,308,327
北新宿３丁目,1226,877,684
北新宿４丁目,1052,694,630
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,215,129,119
西新宿４丁目,550,316,323
西新宿５丁目,302,204,209
西新宿６丁目,357,276,241
西新宿７丁目,223,141,117
西新宿８丁目,234,145,134
