町丁名,世帯数,男,女
四谷１丁目,287,248,306
四谷２丁目,275,205,228
四谷３丁目,318,207,238
四谷４丁目,2353,1826,1714
四谷本塩町,343,259,248
四谷三栄町,1144,973,1033
四谷坂町,1690,1311,1236
若葉１丁目,1450,1304,1274
若葉２丁目,583,485,481
若葉３丁目,663,518,478
須賀町,812,684,670
左門町,1113,739,915
信濃町,579,394,498
南元町,1443,1164,1390
荒木町,1763,1296,1293
舟町,1138,758,820
愛住町,947,719,699
大京町,2508,1847,2107
霞ヶ丘町,1,1,0
内藤町,690,599,700
片町,370,248,242
新宿１丁目,3112,2176,1932
新宿２丁目,918,685,523
新宿３丁目,79,68,37
新宿４丁目,170,128,92
新宿５丁目,2294,1527,1238
新宿６丁目,3218,2289,1962
新宿７丁目,4447,3386,3176
歌舞伎町１丁目,151,113,55
歌舞伎町２丁目,1772,1366,692
市谷田町１丁目,15,9,15
市谷田町２丁目,329,251,341
市谷田町３丁目,211,154,189
市谷本村町,1758,1525,1115
市谷砂土原町１丁目,110,96,115
市谷砂土原町２丁目,272,212,248
市谷砂土原町３丁目,508,520,535
市谷左内町,277,235,261
市谷加賀町１丁目,246,303,352
市谷加賀町２丁目,1027,768,1038
市谷甲良町,480,387,463
市谷船河原町,69,86,82
市谷長延寺町,72,24,72
市谷鷹匠町,54,38,36
市谷山伏町,321,267,302
市谷八幡町,67,59,62
神楽坂１丁目,11,12,14
神楽坂２丁目,133,88,117
神楽坂３丁目,289,231,192
神楽坂４丁目,93,82,93
神楽坂５丁目,381,314,374
神楽坂６丁目,537,379,422
細工町,253,209,204
二十騎町,417,312,365
揚場町,64,54,52
津久戸町,63,42,44
東五軒町,1308,1085,1228
西五軒町,1097,889,927
赤城元町,250,205,230
南榎町,703,682,731
袋町,448,428,424
払方町,532,462,517
南町,390,408,434
北町,531,466,544
納戸町,633,566,634
南山伏町,447,350,391
北山伏町,397,249,330
白銀町,784,622,794
下宮比町,198,107,148
矢来町,2586,2097,2316
若宮町,565,491,512
岩戸町,421,274,348
中町,267,269,247
箪笥町,475,311,360
横寺町,611,462,481
筑土八幡町,629,451,562
新小川町,2276,1795,1737
神楽河岸,0,0,0
市谷薬王寺町,2233,1658,1810
市谷柳町,1005,642,769
市谷仲之町,1428,1196,1364
赤城下町,923,710,670
天神町,789,558,607
榎町,528,351,356
東榎町,294,174,199
早稲田町,952,599,725
早稲田南町,513,387,414
馬場下町,315,243,241
原町１丁目,911,714,768
原町２丁目,707,635,609
原町３丁目,1269,958,1114
喜久井町,1167,974,957
築地町,318,250,291
弁天町,2252,1824,1952
中里町,356,318,360
山吹町,2940,1979,2181
改代町,411,323,290
水道町,763,506,504
早稲田鶴巻町,4073,2793,2890
住吉町,1868,1360,1407
市谷台町,1023,751,740
河田町,1605,1490,1464
若松町,3574,2770,3150
余丁町,2644,2004,2119
戸山１丁目,1573,1206,1309
戸山２丁目,3320,1999,3242
戸山３丁目,668,550,575
富久町,4245,3626,3550
百人町１丁目,2998,2155,1477
百人町２丁目,3526,2586,2103
百人町３丁目,2855,2728,2879
百人町４丁目,1706,1172,1594
大久保１丁目,2896,2028,1666
大久保２丁目,5533,4083,3622
大久保３丁目,2528,2336,2462
戸塚町１丁目,154,108,104
西早稲田１丁目,3932,2808,2919
西早稲田２丁目,4356,3198,3083
西早稲田３丁目,4406,3548,3432
高田馬場１丁目,3018,2373,2098
高田馬場２丁目,1469,1100,889
高田馬場３丁目,4447,3224,2817
高田馬場４丁目,4383,3473,3123
下落合１丁目,2137,1382,1392
下落合２丁目,2253,1927,1944
下落合３丁目,2749,2093,2559
下落合４丁目,2793,2224,2284
中落合１丁目,2681,2016,2001
中落合２丁目,3031,2511,2601
中落合３丁目,2519,2044,2201
中落合４丁目,1800,1544,1556
上落合１丁目,3485,2756,2689
上落合２丁目,3340,2488,2372
上落合３丁目,3374,2420,2309
西落合１丁目,2998,2271,2359
西落合２丁目,2692,2180,2162
西落合３丁目,1982,1558,1670
西落合４丁目,1398,1129,1221
中井１丁目,1317,970,798
中井２丁目,1821,1606,1680
北新宿１丁目,5507,3995,3323
北新宿２丁目,3407,2854,2535
北新宿３丁目,4938,3709,3296
北新宿４丁目,4547,3296,3088
西新宿１丁目,29,23,22
西新宿２丁目,2,2,4
西新宿３丁目,1587,1083,973
西新宿４丁目,5280,3850,3491
西新宿５丁目,2982,2286,2102
西新宿６丁目,2479,1954,1729
西新宿７丁目,1806,1374,970
西新宿８丁目,2320,1650,1533
