町丁名,世帯数,男,女
四谷１丁目,17,14,7
四谷２丁目,20,15,14
四谷３丁目,20,12,11
四谷４丁目,172,95,100
四谷本塩町,16,10,9
四谷三栄町,65,43,39
四谷坂町,132,90,82
若葉１丁目,80,66,45
若葉２丁目,49,27,26
若葉３丁目,50,25,31
須賀町,46,31,20
左門町,65,33,36
信濃町,51,23,30
南元町,106,68,60
荒木町,139,85,84
舟町,58,32,30
愛住町,65,47,27
大京町,144,96,67
霞ヶ丘町,5,5,0
内藤町,42,23,28
片町,25,11,17
新宿１丁目,308,186,171
新宿２丁目,103,65,43
新宿３丁目,7,7,7
新宿４丁目,6,4,4
新宿５丁目,232,142,125
新宿６丁目,350,222,213
新宿７丁目,681,460,451
歌舞伎町１丁目,11,9,3
歌舞伎町２丁目,321,174,196
市谷田町１丁目,1,0,1
市谷田町２丁目,11,10,7
市谷田町３丁目,16,6,14
市谷本村町,69,62,67
市谷砂土原町１丁目,1,2,2
市谷砂土原町２丁目,16,12,8
市谷砂土原町３丁目,53,68,43
市谷左内町,12,8,9
市谷加賀町１丁目,6,6,7
市谷加賀町２丁目,59,38,41
市谷甲良町,30,22,18
市谷船河原町,7,8,11
市谷長延寺町,5,2,3
市谷鷹匠町,15,9,6
市谷山伏町,14,8,11
市谷八幡町,3,1,2
神楽坂１丁目,0,0,0
神楽坂２丁目,8,4,4
神楽坂３丁目,16,12,8
神楽坂４丁目,3,1,2
神楽坂５丁目,8,5,5
神楽坂６丁目,26,18,10
細工町,12,4,10
二十騎町,20,15,11
揚場町,2,2,0
津久戸町,3,2,1
東五軒町,79,39,47
西五軒町,76,54,41
赤城元町,7,4,5
南榎町,34,28,13
袋町,17,12,5
払方町,30,22,27
南町,18,19,9
北町,17,13,9
納戸町,41,28,20
南山伏町,13,12,6
北山伏町,32,17,21
白銀町,32,17,23
下宮比町,11,4,8
矢来町,112,71,64
若宮町,32,38,44
岩戸町,25,15,19
中町,7,8,5
箪笥町,19,12,10
横寺町,19,11,8
筑土八幡町,25,16,16
新小川町,95,54,56
神楽河岸,0,0,0
市谷薬王寺町,169,132,156
市谷柳町,41,26,26
市谷仲之町,135,153,149
赤城下町,40,24,19
天神町,48,21,29
榎町,18,3,15
東榎町,15,6,10
早稲田町,120,59,75
早稲田南町,53,34,25
馬場下町,29,12,20
原町１丁目,74,43,40
原町２丁目,49,36,36
原町３丁目,100,83,94
喜久井町,65,44,32
築地町,13,8,5
弁天町,151,91,97
中里町,10,3,7
山吹町,251,129,151
改代町,29,15,15
水道町,48,25,30
早稲田鶴巻町,486,268,283
住吉町,140,107,102
市谷台町,85,52,52
河田町,309,350,351
若松町,331,270,275
余丁町,164,113,112
戸山１丁目,121,74,78
戸山２丁目,331,171,323
戸山３丁目,66,43,34
富久町,293,202,217
百人町１丁目,1022,671,532
百人町２丁目,1362,971,764
百人町３丁目,305,268,277
百人町４丁目,213,190,239
大久保１丁目,1234,737,721
大久保２丁目,1730,1151,1116
大久保３丁目,408,294,344
戸塚町１丁目,37,24,21
西早稲田１丁目,637,355,365
西早稲田２丁目,838,463,453
西早稲田３丁目,761,467,394
高田馬場１丁目,497,318,255
高田馬場２丁目,279,169,133
高田馬場３丁目,788,507,401
高田馬場４丁目,757,544,442
下落合１丁目,587,367,306
下落合２丁目,303,219,159
下落合３丁目,218,138,124
下落合４丁目,299,175,164
中落合１丁目,253,160,129
中落合２丁目,252,166,155
中落合３丁目,139,78,91
中落合４丁目,129,78,81
上落合１丁目,252,185,156
上落合２丁目,250,148,149
上落合３丁目,310,177,175
西落合１丁目,160,94,92
西落合２丁目,169,111,101
西落合３丁目,120,68,67
西落合４丁目,76,42,45
中井１丁目,124,81,55
中井２丁目,132,90,68
北新宿１丁目,1244,821,678
北新宿２丁目,387,251,298
北新宿３丁目,974,686,600
北新宿４丁目,833,572,518
西新宿１丁目,3,2,1
西新宿２丁目,1,1,0
西新宿３丁目,177,111,89
西新宿４丁目,467,278,251
西新宿５丁目,239,159,179
西新宿６丁目,304,232,201
西新宿７丁目,185,117,100
西新宿８丁目,231,121,162
