町丁名,世帯数,男,女
四谷１丁目,283,245,297
四谷２丁目,280,207,235
四谷３丁目,290,192,220
四谷４丁目,2295,1787,1698
四谷本塩町,341,262,245
四谷三栄町,1102,945,1012
四谷坂町,1691,1337,1240
若葉１丁目,1423,1286,1273
若葉２丁目,501,440,440
若葉３丁目,641,512,476
須賀町,813,694,676
左門町,1090,740,901
信濃町,606,432,525
南元町,1449,1182,1412
荒木町,1758,1283,1290
舟町,1072,704,773
愛住町,935,716,696
大京町,2469,1828,2104
霞ヶ丘町,1,1,0
内藤町,706,617,701
片町,334,236,212
新宿１丁目,3155,2216,1956
新宿２丁目,920,699,519
新宿３丁目,76,68,33
新宿４丁目,175,138,93
新宿５丁目,2291,1549,1244
新宿６丁目,3131,2268,1937
新宿７丁目,4356,3371,3177
歌舞伎町１丁目,144,111,49
歌舞伎町２丁目,1839,1417,719
市谷田町１丁目,14,8,16
市谷田町２丁目,333,259,340
市谷田町３丁目,204,165,184
市谷本村町,1767,1531,1136
市谷砂土原町１丁目,104,94,110
市谷砂土原町２丁目,267,205,250
市谷砂土原町３丁目,471,484,489
市谷左内町,267,233,255
市谷加賀町１丁目,244,310,348
市谷加賀町２丁目,998,753,1026
市谷甲良町,470,376,452
市谷船河原町,72,90,87
市谷長延寺町,77,29,73
市谷鷹匠町,51,33,38
市谷山伏町,327,272,306
市谷八幡町,65,56,63
神楽坂１丁目,11,12,14
神楽坂２丁目,127,80,116
神楽坂３丁目,286,228,189
神楽坂４丁目,96,84,101
神楽坂５丁目,365,301,363
神楽坂６丁目,523,362,428
細工町,267,219,217
二十騎町,406,305,356
揚場町,59,49,51
津久戸町,60,43,42
東五軒町,1301,1090,1225
西五軒町,1086,876,919
赤城元町,254,211,233
南榎町,716,700,727
袋町,369,338,332
払方町,533,469,523
南町,396,432,441
北町,536,468,536
納戸町,595,539,596
南山伏町,451,359,378
北山伏町,400,249,338
白銀町,784,629,790
下宮比町,190,105,144
矢来町,2531,2106,2333
若宮町,538,483,499
岩戸町,430,283,353
中町,268,266,247
箪笥町,469,309,364
横寺町,622,477,487
筑土八幡町,624,459,546
新小川町,2255,1773,1724
神楽河岸,0,0,0
市谷薬王寺町,2217,1652,1785
市谷柳町,969,634,751
市谷仲之町,1416,1209,1372
赤城下町,875,676,649
天神町,726,526,557
榎町,508,342,354
東榎町,283,185,182
早稲田町,938,606,709
早稲田南町,487,380,406
馬場下町,335,253,248
原町１丁目,921,721,796
原町２丁目,709,627,629
原町３丁目,1269,973,1113
喜久井町,1140,972,939
築地町,326,252,303
弁天町,2116,1685,1820
中里町,358,328,367
山吹町,2858,1908,2147
改代町,402,315,304
水道町,762,515,503
早稲田鶴巻町,3952,2728,2874
住吉町,1866,1374,1415
市谷台町,932,710,691
河田町,1660,1554,1494
若松町,3519,2747,3108
余丁町,2594,2009,2089
戸山１丁目,1538,1215,1290
戸山２丁目,3354,2050,3275
戸山３丁目,661,543,568
富久町,4171,3619,3543
百人町１丁目,2930,2109,1467
百人町２丁目,3446,2549,2072
百人町３丁目,2613,2605,2834
百人町４丁目,1690,1166,1574
大久保１丁目,2923,2042,1706
大久保２丁目,5474,4081,3629
大久保３丁目,2482,2303,2435
戸塚町１丁目,149,100,109
西早稲田１丁目,3815,2742,2875
西早稲田２丁目,4269,3191,3013
西早稲田３丁目,4244,3508,3343
高田馬場１丁目,2959,2329,2087
高田馬場２丁目,1433,1083,886
高田馬場３丁目,4384,3178,2809
高田馬場４丁目,4342,3440,3082
下落合１丁目,2138,1398,1380
下落合２丁目,2213,1904,1886
下落合３丁目,2724,2095,2551
下落合４丁目,2726,2182,2316
中落合１丁目,2543,1905,1867
中落合２丁目,3003,2513,2617
中落合３丁目,2435,1970,2184
中落合４丁目,1720,1510,1496
上落合１丁目,3392,2701,2670
上落合２丁目,3323,2455,2382
上落合３丁目,3363,2471,2284
西落合１丁目,3008,2262,2420
西落合２丁目,2614,2151,2151
西落合３丁目,1933,1498,1673
西落合４丁目,1366,1101,1226
中井１丁目,1314,957,801
中井２丁目,1785,1596,1660
北新宿１丁目,5450,3954,3342
北新宿２丁目,3403,2847,2564
北新宿３丁目,4867,3711,3281
北新宿４丁目,4572,3310,3132
西新宿１丁目,29,24,23
西新宿２丁目,1,1,4
西新宿３丁目,1684,1129,1057
西新宿４丁目,5101,3730,3423
西新宿５丁目,2824,2187,1978
西新宿６丁目,2460,1974,1710
西新宿７丁目,1767,1342,981
西新宿８丁目,2248,1616,1498
