町丁名,世帯数,男,女
四谷１丁目,274,225,313
四谷２丁目,252,199,209
四谷３丁目,263,172,210
四谷４丁目,2043,1655,1527
四谷本塩町,313,241,230
四谷三栄町,1035,899,981
四谷坂町,1556,1220,1145
若葉１丁目,1341,1229,1195
若葉２丁目,452,420,418
若葉３丁目,579,467,439
須賀町,783,663,663
左門町,1004,693,832
信濃町,522,378,476
南元町,1311,1100,1310
荒木町,1613,1197,1182
舟町,957,646,709
愛住町,851,666,677
大京町,2333,1713,2079
霞ヶ丘町,0,0,0
内藤町,636,565,619
片町,267,195,179
新宿１丁目,2916,2074,1804
新宿２丁目,823,615,468
新宿３丁目,85,76,40
新宿４丁目,193,160,100
新宿５丁目,1935,1337,1043
新宿６丁目,2786,2020,1696
新宿７丁目,3666,2894,2719
歌舞伎町１丁目,138,105,48
歌舞伎町２丁目,1597,1266,536
市谷田町１丁目,13,7,15
市谷田町２丁目,324,256,321
市谷田町３丁目,177,142,172
市谷本村町,1702,1471,1064
市谷砂土原町１丁目,101,95,108
市谷砂土原町２丁目,249,199,253
市谷砂土原町３丁目,437,416,464
市谷左内町,251,218,241
市谷加賀町１丁目,237,280,328
市谷加賀町２丁目,958,715,996
市谷甲良町,454,383,429
市谷船河原町,79,90,96
市谷長延寺町,74,32,70
市谷鷹匠町,35,23,31
市谷山伏町,292,252,279
市谷八幡町,65,56,63
神楽坂１丁目,11,12,15
神楽坂２丁目,122,78,112
神楽坂３丁目,275,216,194
神楽坂４丁目,93,77,94
神楽坂５丁目,369,298,379
神楽坂６丁目,508,340,429
細工町,256,209,206
二十騎町,395,295,357
揚場町,55,46,51
津久戸町,57,41,43
東五軒町,1221,1045,1183
西五軒町,974,801,860
赤城元町,252,207,233
南榎町,662,660,688
袋町,365,318,336
払方町,499,460,504
南町,379,401,434
北町,519,460,529
納戸町,504,457,526
南山伏町,405,330,354
北山伏町,374,238,313
白銀町,724,580,759
下宮比町,178,100,134
矢来町,2399,2007,2296
若宮町,511,447,449
岩戸町,409,283,326
中町,258,247,241
箪笥町,439,295,339
横寺町,628,469,486
筑土八幡町,579,421,512
新小川町,1976,1602,1571
神楽河岸,0,0,0
市谷薬王寺町,1967,1454,1584
市谷柳町,876,579,692
市谷仲之町,1233,1035,1177
赤城下町,822,636,623
天神町,675,500,536
榎町,472,319,335
東榎町,209,138,144
早稲田町,774,530,606
早稲田南町,416,340,376
馬場下町,312,239,238
原町１丁目,813,653,711
原町２丁目,654,585,586
原町３丁目,1140,858,1021
喜久井町,1067,920,915
築地町,315,241,294
弁天町,1921,1540,1702
中里町,361,332,365
山吹町,2472,1727,1897
改代町,396,309,299
水道町,708,480,471
早稲田鶴巻町,3421,2452,2575
住吉町,1714,1252,1291
市谷台町,842,650,654
河田町,1223,1072,1081
若松町,3130,2414,2758
余丁町,2409,1873,1976
戸山１丁目,1428,1116,1233
戸山２丁目,3205,1906,2987
戸山３丁目,587,501,528
富久町,3849,3364,3309
百人町１丁目,1898,1460,927
百人町２丁目,2123,1583,1284
百人町３丁目,2346,2316,2580
百人町４丁目,1549,1001,1356
大久保１丁目,1916,1350,1097
大久保２丁目,3713,2797,2458
大久保３丁目,2192,2033,2183
戸塚町１丁目,115,83,84
西早稲田１丁目,2982,2268,2435
西早稲田２丁目,3301,2671,2477
西早稲田３丁目,3347,2946,2863
高田馬場１丁目,2404,1965,1785
高田馬場２丁目,1075,877,701
高田馬場３丁目,3337,2567,2215
高田馬場４丁目,3406,2818,2585
下落合１丁目,1483,1032,1019
下落合２丁目,1815,1569,1647
下落合３丁目,2493,1949,2395
下落合４丁目,2383,1973,2152
中落合１丁目,2092,1614,1632
中落合２丁目,2617,2281,2369
中落合３丁目,2345,1915,2138
中落合４丁目,1632,1490,1429
上落合１丁目,3064,2450,2468
上落合２丁目,3089,2358,2271
上落合３丁目,3011,2248,2100
西落合１丁目,2771,2161,2269
西落合２丁目,2425,1989,2004
西落合３丁目,1815,1416,1628
西落合４丁目,1292,1066,1171
中井１丁目,1212,908,753
中井２丁目,1621,1509,1539
北新宿１丁目,4086,3019,2573
北新宿２丁目,2955,2524,2219
北新宿３丁目,3769,2920,2633
北新宿４丁目,3613,2664,2571
西新宿１丁目,29,23,24
西新宿２丁目,2,1,5
西新宿３丁目,1450,994,934
西新宿４丁目,4663,3483,3140
西新宿５丁目,2420,1883,1674
西新宿６丁目,2216,1735,1499
西新宿７丁目,1550,1182,877
西新宿８丁目,2078,1511,1388
