町丁名,世帯数,男,女
四谷１丁目,283,242,307
四谷２丁目,281,213,232
四谷３丁目,284,188,224
四谷４丁目,2210,1752,1647
四谷本塩町,342,259,249
四谷三栄町,1102,955,1029
四谷坂町,1687,1344,1232
若葉１丁目,1410,1313,1242
若葉２丁目,486,432,437
若葉３丁目,633,497,481
須賀町,805,688,668
左門町,1078,733,891
信濃町,608,432,520
南元町,1402,1179,1374
荒木町,1707,1253,1257
舟町,1030,674,742
愛住町,916,700,701
大京町,2432,1831,2097
霞ヶ丘町,1,1,0
内藤町,691,613,679
片町,327,225,218
新宿１丁目,3163,2226,1971
新宿２丁目,923,691,509
新宿３丁目,82,76,36
新宿４丁目,180,146,98
新宿５丁目,2220,1520,1203
新宿６丁目,3093,2243,1930
新宿７丁目,4303,3356,3125
歌舞伎町１丁目,140,106,50
歌舞伎町２丁目,1836,1421,718
市谷田町１丁目,15,8,18
市谷田町２丁目,324,254,326
市谷田町３丁目,192,154,190
市谷本村町,1796,1565,1140
市谷砂土原町１丁目,104,97,110
市谷砂土原町２丁目,260,207,253
市谷砂土原町３丁目,463,472,492
市谷左内町,258,229,246
市谷加賀町１丁目,246,303,344
市谷加賀町２丁目,986,770,1027
市谷甲良町,476,399,454
市谷船河原町,77,98,99
市谷長延寺町,81,36,73
市谷鷹匠町,54,36,38
市谷山伏町,318,275,303
市谷八幡町,65,58,64
神楽坂１丁目,12,13,15
神楽坂２丁目,123,80,111
神楽坂３丁目,280,224,192
神楽坂４丁目,98,81,101
神楽坂５丁目,373,303,379
神楽坂６丁目,522,363,424
細工町,262,218,212
二十騎町,426,324,373
揚場町,59,49,53
津久戸町,60,45,42
東五軒町,1282,1095,1216
西五軒町,1078,875,917
赤城元町,262,215,240
南榎町,707,699,713
袋町,365,320,333
払方町,534,475,539
南町,392,422,440
北町,524,468,525
納戸町,567,513,571
南山伏町,443,348,381
北山伏町,396,245,342
白銀町,779,626,787
下宮比町,194,110,145
矢来町,2488,2072,2340
若宮町,531,488,497
岩戸町,422,279,352
中町,264,267,242
箪笥町,475,312,373
横寺町,636,477,498
筑土八幡町,625,462,541
新小川町,2117,1676,1664
神楽河岸,0,0,0
市谷薬王寺町,2107,1569,1710
市谷柳町,930,624,720
市谷仲之町,1379,1202,1356
赤城下町,868,676,650
天神町,712,509,549
榎町,494,326,352
東榎町,273,177,179
早稲田町,917,610,704
早稲田南町,451,363,391
馬場下町,324,251,242
原町１丁目,897,717,772
原町２丁目,684,624,612
原町３丁目,1235,955,1121
喜久井町,1128,970,936
築地町,327,254,300
弁天町,2067,1659,1793
中里町,354,325,364
山吹町,2768,1888,2082
改代町,392,305,303
水道町,760,510,506
早稲田鶴巻町,3924,2738,2876
住吉町,1849,1371,1408
市谷台町,927,704,698
河田町,1614,1509,1477
若松町,3478,2745,3086
余丁町,2557,1996,2068
戸山１丁目,1510,1198,1292
戸山２丁目,3355,2066,3285
戸山３丁目,662,547,571
富久町,4131,3608,3532
百人町１丁目,2889,2119,1462
百人町２丁目,3444,2568,2054
百人町３丁目,2604,2611,2839
百人町４丁目,1690,1166,1565
大久保１丁目,3012,2104,1753
大久保２丁目,5374,4035,3592
大久保３丁目,2508,2337,2481
戸塚町１丁目,172,118,118
西早稲田１丁目,3744,2702,2847
西早稲田２丁目,4259,3186,3037
西早稲田３丁目,4150,3445,3342
高田馬場１丁目,2935,2311,2090
高田馬場２丁目,1398,1072,875
高田馬場３丁目,4334,3179,2769
高田馬場４丁目,4260,3424,3066
下落合１丁目,2169,1446,1388
下落合２丁目,2109,1804,1816
下落合３丁目,2683,2104,2519
下落合４丁目,2712,2187,2319
中落合１丁目,2445,1861,1809
中落合２丁目,2931,2499,2570
中落合３丁目,2424,1977,2185
中落合４丁目,1719,1534,1489
上落合１丁目,3329,2673,2635
上落合２丁目,3290,2453,2378
上落合３丁目,3299,2443,2257
西落合１丁目,2921,2226,2389
西落合２丁目,2592,2136,2130
西落合３丁目,1908,1488,1686
西落合４丁目,1360,1108,1227
中井１丁目,1303,959,797
中井２丁目,1756,1605,1621
北新宿１丁目,5371,3939,3303
北新宿２丁目,3327,2808,2542
北新宿３丁目,4774,3652,3289
北新宿４丁目,4461,3300,3072
西新宿１丁目,29,23,24
西新宿２丁目,1,1,4
西新宿３丁目,1624,1116,1032
西新宿４丁目,5102,3772,3436
西新宿５丁目,2610,2052,1845
西新宿６丁目,2500,2009,1731
西新宿７丁目,1694,1282,961
西新宿８丁目,2251,1637,1517
