町丁名,世帯数,男,女
四谷１丁目,280,243,296
四谷２丁目,277,208,232
四谷３丁目,291,194,219
四谷４丁目,2279,1775,1686
四谷本塩町,342,265,245
四谷三栄町,1101,954,1013
四谷坂町,1688,1329,1237
若葉１丁目,1423,1290,1269
若葉２丁目,498,440,435
若葉３丁目,635,507,475
須賀町,807,690,674
左門町,1083,741,893
信濃町,625,440,536
南元町,1441,1175,1404
荒木町,1751,1280,1285
舟町,1046,689,746
愛住町,927,708,692
大京町,2483,1838,2120
霞ヶ丘町,1,1,0
内藤町,713,625,703
片町,334,234,212
新宿１丁目,3160,2216,1962
新宿２丁目,925,696,520
新宿３丁目,77,70,33
新宿４丁目,177,139,95
新宿５丁目,2292,1548,1241
新宿６丁目,3136,2266,1943
新宿７丁目,4316,3348,3159
歌舞伎町１丁目,148,112,52
歌舞伎町２丁目,1841,1423,718
市谷田町１丁目,14,8,16
市谷田町２丁目,332,262,340
市谷田町３丁目,202,163,184
市谷本村町,1773,1539,1134
市谷砂土原町１丁目,103,93,109
市谷砂土原町２丁目,263,200,249
市谷砂土原町３丁目,474,482,494
市谷左内町,264,229,253
市谷加賀町１丁目,246,311,349
市谷加賀町２丁目,1011,767,1041
市谷甲良町,478,388,457
市谷船河原町,72,90,87
市谷長延寺町,79,30,74
市谷鷹匠町,53,35,38
市谷山伏町,324,272,307
市谷八幡町,64,56,61
神楽坂１丁目,12,13,14
神楽坂２丁目,127,81,114
神楽坂３丁目,285,228,188
神楽坂４丁目,97,83,100
神楽坂５丁目,368,304,369
神楽坂６丁目,526,364,431
細工町,265,218,216
二十騎町,412,308,357
揚場町,60,50,53
津久戸町,59,42,41
東五軒町,1306,1093,1231
西五軒町,1091,879,922
赤城元町,257,214,238
南榎町,707,694,722
袋町,367,333,330
払方町,534,469,525
南町,397,432,443
北町,534,466,535
納戸町,587,528,592
南山伏町,452,361,378
北山伏町,400,248,342
白銀町,788,631,792
下宮比町,189,104,144
矢来町,2532,2106,2340
若宮町,541,489,501
岩戸町,433,287,357
中町,270,269,247
箪笥町,476,311,370
横寺町,627,480,492
筑土八幡町,627,461,547
新小川町,2241,1773,1719
神楽河岸,0,0,0
市谷薬王寺町,2212,1646,1786
市谷柳町,966,634,749
市谷仲之町,1410,1205,1365
赤城下町,876,675,648
天神町,726,529,552
榎町,512,343,356
東榎町,282,182,183
早稲田町,930,599,709
早稲田南町,482,375,406
馬場下町,333,252,247
原町１丁目,916,718,793
原町２丁目,706,624,629
原町３丁目,1273,971,1122
喜久井町,1137,973,939
築地町,330,257,307
弁天町,2105,1681,1818
中里町,352,322,360
山吹町,2827,1894,2125
改代町,400,313,302
水道町,763,517,499
早稲田鶴巻町,3918,2709,2868
住吉町,1871,1377,1420
市谷台町,926,711,692
河田町,1656,1549,1505
若松町,3514,2743,3101
余丁町,2598,2017,2093
戸山１丁目,1541,1215,1288
戸山２丁目,3359,2052,3281
戸山３丁目,663,541,569
富久町,4186,3634,3558
百人町１丁目,2885,2075,1458
百人町２丁目,3403,2531,2055
百人町３丁目,2619,2605,2838
百人町４丁目,1688,1164,1571
大久保１丁目,2910,2035,1705
大久保２丁目,5435,4067,3607
大久保３丁目,2489,2314,2440
戸塚町１丁目,155,105,112
西早稲田１丁目,3825,2745,2883
西早稲田２丁目,4251,3165,3026
西早稲田３丁目,4228,3510,3328
高田馬場１丁目,2938,2305,2098
高田馬場２丁目,1433,1086,884
高田馬場３丁目,4324,3153,2788
高田馬場４丁目,4274,3396,3058
下落合１丁目,2119,1390,1371
下落合２丁目,2184,1872,1874
下落合３丁目,2719,2089,2544
下落合４丁目,2714,2184,2302
中落合１丁目,2520,1896,1849
中落合２丁目,2999,2522,2612
中落合３丁目,2429,1968,2182
中落合４丁目,1709,1507,1486
上落合１丁目,3383,2694,2669
上落合２丁目,3321,2453,2382
上落合３丁目,3357,2463,2293
西落合１丁目,2992,2258,2411
西落合２丁目,2603,2140,2149
西落合３丁目,1935,1494,1684
西落合４丁目,1362,1098,1225
中井１丁目,1317,962,800
中井２丁目,1785,1596,1669
北新宿１丁目,5396,3921,3316
北新宿２丁目,3386,2833,2556
北新宿３丁目,4837,3699,3283
北新宿４丁目,4552,3293,3139
西新宿１丁目,28,23,23
西新宿２丁目,1,1,4
西新宿３丁目,1685,1131,1058
西新宿４丁目,5105,3738,3411
西新宿５丁目,2786,2155,1949
西新宿６丁目,2469,1979,1718
西新宿７丁目,1773,1339,983
西新宿８丁目,2277,1628,1510
