町丁名,世帯数,男,女
四谷１丁目,269,224,305
四谷２丁目,260,207,217
四谷３丁目,266,176,212
四谷４丁目,2039,1648,1525
四谷本塩町,318,244,234
四谷三栄町,1039,914,978
四谷坂町,1577,1239,1153
若葉１丁目,1336,1225,1194
若葉２丁目,449,413,410
若葉３丁目,585,466,449
須賀町,770,653,655
左門町,1009,701,838
信濃町,516,370,473
南元町,1318,1101,1313
荒木町,1596,1181,1178
舟町,960,640,711
愛住町,863,656,681
大京町,2328,1726,2068
霞ヶ丘町,0,0,0
内藤町,654,584,642
片町,292,210,191
新宿１丁目,2881,2029,1798
新宿２丁目,807,609,457
新宿３丁目,81,74,36
新宿４丁目,188,154,96
新宿５丁目,1970,1358,1059
新宿６丁目,2805,2036,1705
新宿７丁目,3664,2881,2702
歌舞伎町１丁目,133,100,48
歌舞伎町２丁目,1603,1273,541
市谷田町１丁目,14,8,16
市谷田町２丁目,310,237,317
市谷田町３丁目,176,146,171
市谷本村町,1681,1453,1063
市谷砂土原町１丁目,102,94,108
市谷砂土原町２丁目,234,184,242
市谷砂土原町３丁目,433,416,461
市谷左内町,250,217,238
市谷加賀町１丁目,240,292,337
市谷加賀町２丁目,945,718,986
市谷甲良町,453,381,435
市谷船河原町,78,90,94
市谷長延寺町,72,31,69
市谷鷹匠町,34,22,31
市谷山伏町,295,258,283
市谷八幡町,66,56,65
神楽坂１丁目,12,13,15
神楽坂２丁目,119,79,113
神楽坂３丁目,276,218,194
神楽坂４丁目,96,82,96
神楽坂５丁目,369,297,378
神楽坂６丁目,507,340,424
細工町,256,212,207
二十騎町,405,301,361
揚場町,57,48,53
津久戸町,56,42,42
東五軒町,1220,1039,1184
西五軒町,974,799,866
赤城元町,255,212,231
南榎町,663,652,690
袋町,364,319,331
払方町,503,456,509
南町,390,412,442
北町,525,462,531
納戸町,501,444,525
南山伏町,408,322,357
北山伏町,365,232,313
白銀町,741,598,758
下宮比町,178,100,133
矢来町,2376,1985,2282
若宮町,501,437,448
岩戸町,410,274,332
中町,244,239,231
箪笥町,446,296,352
横寺町,619,467,483
筑土八幡町,587,433,515
新小川町,1986,1607,1568
神楽河岸,0,0,0
市谷薬王寺町,1945,1435,1545
市谷柳町,889,586,702
市谷仲之町,1242,1037,1182
赤城下町,829,643,628
天神町,667,496,528
榎町,467,318,329
東榎町,224,148,152
早稲田町,767,524,609
早稲田南町,406,334,364
馬場下町,308,239,228
原町１丁目,822,666,714
原町２丁目,641,580,573
原町３丁目,1124,858,1006
喜久井町,1071,913,925
築地町,316,248,298
弁天町,1925,1544,1704
中里町,358,325,360
山吹町,2460,1729,1878
改代町,376,299,284
水道町,712,478,481
早稲田鶴巻町,3372,2435,2540
住吉町,1706,1244,1296
市谷台町,838,650,651
河田町,1233,1080,1071
若松町,3158,2423,2790
余丁町,2417,1871,1965
戸山１丁目,1393,1105,1203
戸山２丁目,3176,1886,2955
戸山３丁目,590,494,534
富久町,3862,3365,3294
百人町１丁目,1867,1430,909
百人町２丁目,2146,1602,1278
百人町３丁目,2337,2313,2551
百人町４丁目,1533,988,1344
大久保１丁目,1871,1329,1055
大久保２丁目,3716,2807,2434
大久保３丁目,2173,2023,2160
戸塚町１丁目,111,79,80
西早稲田１丁目,2972,2263,2428
西早稲田２丁目,3258,2631,2452
西早稲田３丁目,3346,2944,2870
高田馬場１丁目,2401,1940,1792
高田馬場２丁目,1071,859,707
高田馬場３丁目,3332,2551,2227
高田馬場４丁目,3388,2787,2561
下落合１丁目,1471,1024,1007
下落合２丁目,1812,1568,1644
下落合３丁目,2493,1960,2403
下落合４丁目,2372,1965,2135
中落合１丁目,2111,1631,1625
中落合２丁目,2629,2285,2373
中落合３丁目,2317,1906,2108
中落合４丁目,1620,1468,1418
上落合１丁目,3077,2452,2471
上落合２丁目,3043,2304,2232
上落合３丁目,2987,2241,2077
西落合１丁目,2766,2140,2277
西落合２丁目,2418,1985,2012
西落合３丁目,1816,1423,1636
西落合４丁目,1297,1062,1172
中井１丁目,1193,893,741
中井２丁目,1627,1506,1533
北新宿１丁目,4130,3052,2582
北新宿２丁目,2969,2535,2221
北新宿３丁目,3738,2883,2620
北新宿４丁目,3587,2651,2534
西新宿１丁目,29,23,23
西新宿２丁目,1,1,4
西新宿３丁目,1451,985,937
西新宿４丁目,4669,3478,3133
西新宿５丁目,2394,1876,1669
西新宿６丁目,2214,1753,1493
西新宿７丁目,1522,1168,857
西新宿８丁目,2067,1504,1380
