町丁名,世帯数,男,女
四谷１丁目,15,11,7
四谷２丁目,21,15,18
四谷３丁目,28,26,11
四谷４丁目,217,143,109
四谷本塩町,27,12,18
四谷三栄町,65,45,44
四谷坂町,128,83,86
若葉１丁目,88,69,44
若葉２丁目,31,20,18
若葉３丁目,60,27,44
須賀町,46,34,21
左門町,78,49,36
信濃町,89,40,50
南元町,158,102,83
荒木町,149,83,93
舟町,64,41,31
愛住町,64,50,25
大京町,129,90,69
霞ヶ丘町,0,0,0
内藤町,46,26,31
片町,26,10,17
新宿１丁目,322,173,200
新宿２丁目,94,49,52
新宿３丁目,8,7,7
新宿４丁目,10,5,6
新宿５丁目,292,171,164
新宿６丁目,438,281,280
新宿７丁目,833,564,522
歌舞伎町１丁目,14,11,5
歌舞伎町２丁目,406,209,289
市谷田町１丁目,1,0,1
市谷田町２丁目,12,11,10
市谷田町３丁目,19,7,17
市谷本村町,62,68,63
市谷砂土原町１丁目,5,5,4
市谷砂土原町２丁目,18,13,11
市谷砂土原町３丁目,65,82,56
市谷左内町,15,10,9
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,60,35,50
市谷甲良町,27,20,16
市谷船河原町,8,12,9
市谷長延寺町,5,0,5
市谷鷹匠町,0,0,0
市谷山伏町,19,13,16
市谷八幡町,4,3,1
神楽坂１丁目,1,1,0
神楽坂２丁目,12,4,8
神楽坂３丁目,11,7,8
神楽坂４丁目,4,2,3
神楽坂５丁目,15,13,4
神楽坂６丁目,22,12,12
細工町,9,4,7
二十騎町,22,16,14
揚場町,2,2,0
津久戸町,4,2,2
東五軒町,57,27,39
西五軒町,77,56,45
赤城元町,7,5,4
南榎町,41,28,25
袋町,16,10,11
払方町,36,32,36
南町,21,18,12
北町,11,9,5
納戸町,50,30,27
南山伏町,12,8,7
北山伏町,27,16,18
白銀町,35,26,17
下宮比町,8,3,6
矢来町,119,67,68
若宮町,43,54,59
岩戸町,25,12,17
中町,14,9,8
箪笥町,13,6,7
横寺町,19,8,11
筑土八幡町,18,12,12
新小川町,116,72,64
神楽河岸,0,0,0
市谷薬王寺町,169,131,148
市谷柳町,48,34,20
市谷仲之町,145,158,155
赤城下町,46,34,19
天神町,66,32,37
榎町,26,8,18
東榎町,47,25,23
早稲田町,126,74,67
早稲田南町,76,54,33
馬場下町,40,24,23
原町１丁目,107,54,77
原町２丁目,61,46,46
原町３丁目,121,118,118
喜久井町,86,61,46
築地町,21,14,7
弁天町,177,104,108
中里町,8,1,7
山吹町,221,104,139
改代町,35,14,22
水道町,44,26,27
早稲田鶴巻町,715,377,410
住吉町,158,105,105
市谷台町,100,69,55
河田町,322,355,398
若松町,355,297,292
余丁町,203,146,132
戸山１丁目,176,94,121
戸山２丁目,285,141,280
戸山３丁目,79,43,49
富久町,422,268,293
百人町１丁目,1414,896,730
百人町２丁目,1705,1173,956
百人町３丁目,319,239,273
百人町４丁目,209,201,219
大久保１丁目,1623,940,965
大久保２丁目,2439,1533,1505
大久保３丁目,391,282,329
戸塚町１丁目,47,22,32
西早稲田１丁目,743,375,473
西早稲田２丁目,1181,579,688
西早稲田３丁目,897,490,513
高田馬場１丁目,665,412,360
高田馬場２丁目,289,177,150
高田馬場３丁目,1035,653,539
高田馬場４丁目,1025,716,552
下落合１丁目,747,446,379
下落合２丁目,321,206,190
下落合３丁目,260,174,135
下落合４丁目,416,247,210
中落合１丁目,253,142,144
中落合２丁目,313,196,179
中落合３丁目,163,96,91
中落合４丁目,206,95,135
上落合１丁目,439,296,237
上落合２丁目,352,212,193
上落合３丁目,393,203,233
西落合１丁目,200,110,114
西落合２丁目,224,105,160
西落合３丁目,144,78,82
西落合４丁目,95,63,44
中井１丁目,125,74,67
中井２丁目,197,106,121
北新宿１丁目,1606,1033,867
北新宿２丁目,463,307,321
北新宿３丁目,1371,879,809
北新宿４丁目,1079,734,628
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,220,135,109
西新宿４丁目,494,286,280
西新宿５丁目,319,203,244
西新宿６丁目,347,264,228
西新宿７丁目,213,133,108
西新宿８丁目,262,155,164
