町丁名,世帯数,男,女
四谷１丁目,20,17,7
四谷２丁目,19,12,10
四谷３丁目,27,15,14
四谷４丁目,213,127,120
四谷本塩町,21,10,13
四谷三栄町,64,43,41
四谷坂町,151,107,85
若葉１丁目,90,72,49
若葉２丁目,56,31,34
若葉３丁目,63,34,35
須賀町,48,31,24
左門町,83,50,41
信濃町,112,59,60
南元町,148,70,109
荒木町,150,103,98
舟町,68,35,38
愛住町,75,54,34
大京町,178,117,83
霞ヶ丘町,1,1,0
内藤町,56,36,40
片町,31,15,19
新宿１丁目,338,211,187
新宿２丁目,136,90,73
新宿３丁目,5,3,4
新宿４丁目,3,2,2
新宿５丁目,276,160,148
新宿６丁目,405,253,260
新宿７丁目,740,493,464
歌舞伎町１丁目,8,7,3
歌舞伎町２丁目,310,168,201
市谷田町１丁目,1,0,1
市谷田町２丁目,14,9,7
市谷田町３丁目,27,10,22
市谷本村町,97,79,79
市谷砂土原町１丁目,3,3,2
市谷砂土原町２丁目,18,17,8
市谷砂土原町３丁目,66,72,44
市谷左内町,13,10,8
市谷加賀町１丁目,7,6,9
市谷加賀町２丁目,73,46,46
市谷甲良町,30,19,18
市谷船河原町,5,9,7
市谷長延寺町,8,4,4
市谷鷹匠町,14,8,6
市谷山伏町,21,12,15
市谷八幡町,2,1,1
神楽坂１丁目,0,0,0
神楽坂２丁目,7,2,5
神楽坂３丁目,23,20,10
神楽坂４丁目,4,2,2
神楽坂５丁目,6,7,2
神楽坂６丁目,30,24,10
細工町,9,3,8
二十騎町,34,26,18
揚場町,1,1,0
津久戸町,2,1,1
東五軒町,94,48,51
西五軒町,148,90,72
赤城元町,8,3,5
南榎町,47,37,20
袋町,33,21,17
払方町,46,26,36
南町,14,13,6
北町,21,16,11
納戸町,61,43,28
南山伏町,33,22,24
北山伏町,38,19,26
白銀町,46,27,26
下宮比町,14,5,9
矢来町,162,98,86
若宮町,51,51,54
岩戸町,27,13,20
中町,19,18,8
箪笥町,38,26,17
横寺町,26,17,12
筑土八幡町,37,24,25
新小川町,166,95,95
神楽河岸,0,0,0
市谷薬王寺町,190,154,160
市谷柳町,63,42,31
市谷仲之町,157,164,166
赤城下町,59,34,35
天神町,87,49,44
榎町,47,25,25
東榎町,44,19,26
早稲田町,192,91,116
早稲田南町,88,52,42
馬場下町,31,21,18
原町１丁目,116,64,67
原町２丁目,63,41,40
原町３丁目,139,105,118
喜久井町,97,66,42
築地町,16,10,7
弁天町,222,126,134
中里町,16,9,13
山吹町,429,207,266
改代町,38,22,18
水道町,65,36,33
早稲田鶴巻町,728,391,414
住吉町,183,139,120
市谷台町,111,76,55
河田町,424,441,440
若松町,410,318,332
余丁町,206,148,132
戸山１丁目,175,97,113
戸山２丁目,369,217,385
戸山３丁目,69,44,40
富久町,366,266,262
百人町１丁目,1176,766,574
百人町２丁目,1452,1023,818
百人町３丁目,380,341,326
百人町４丁目,230,204,257
大久保１丁目,1134,726,653
大久保２丁目,1900,1298,1162
大久保３丁目,489,339,375
戸塚町１丁目,48,26,32
西早稲田１丁目,953,555,484
西早稲田２丁目,1187,650,616
西早稲田３丁目,1061,643,533
高田馬場１丁目,659,444,314
高田馬場２丁目,367,211,190
高田馬場３丁目,1129,686,588
高田馬場４丁目,1026,700,532
下落合１丁目,753,440,406
下落合２丁目,393,301,190
下落合３丁目,293,193,166
下落合４丁目,456,256,232
中落合１丁目,413,271,219
中落合２丁目,391,253,214
中落合３丁目,220,122,132
中落合４丁目,214,115,132
上落合１丁目,359,249,214
上落合２丁目,380,214,215
上落合３丁目,395,221,228
西落合１丁目,220,120,132
西落合２丁目,218,142,135
西落合３丁目,134,79,76
西落合４丁目,89,53,50
中井１丁目,142,86,75
中井２丁目,194,101,122
北新宿１丁目,1366,923,753
北新宿２丁目,447,312,308
北新宿３丁目,1213,870,672
北新宿４丁目,1094,720,651
西新宿１丁目,2,1,1
西新宿２丁目,1,1,0
西新宿３丁目,224,134,122
西新宿４丁目,580,344,330
西新宿５丁目,332,223,238
西新宿６丁目,375,280,254
西新宿７丁目,232,148,110
西新宿８丁目,264,157,151
