町丁名,世帯数,男,女
四谷１丁目,270,222,307
四谷２丁目,252,200,208
四谷３丁目,263,173,208
四谷４丁目,2045,1663,1536
四谷本塩町,312,238,235
四谷三栄町,1029,893,975
四谷坂町,1547,1216,1141
若葉１丁目,1341,1228,1197
若葉２丁目,446,415,414
若葉３丁目,574,463,433
須賀町,776,659,661
左門町,1003,692,833
信濃町,518,376,474
南元町,1307,1099,1307
荒木町,1602,1191,1171
舟町,954,653,698
愛住町,846,658,677
大京町,2325,1712,2076
霞ヶ丘町,0,0,0
内藤町,637,566,619
片町,268,193,183
新宿１丁目,2930,2086,1806
新宿２丁目,827,616,471
新宿３丁目,87,79,40
新宿４丁目,195,160,103
新宿５丁目,1894,1316,1018
新宿６丁目,2786,2027,1699
新宿７丁目,3664,2893,2725
歌舞伎町１丁目,137,104,48
歌舞伎町２丁目,1579,1254,536
市谷田町１丁目,13,7,15
市谷田町２丁目,326,253,322
市谷田町３丁目,176,147,171
市谷本村町,1713,1484,1067
市谷砂土原町１丁目,101,96,108
市谷砂土原町２丁目,251,200,251
市谷砂土原町３丁目,436,417,464
市谷左内町,249,219,239
市谷加賀町１丁目,237,279,326
市谷加賀町２丁目,942,715,976
市谷甲良町,454,384,432
市谷船河原町,77,85,94
市谷長延寺町,76,33,71
市谷鷹匠町,26,18,24
市谷山伏町,292,252,278
市谷八幡町,65,56,63
神楽坂１丁目,11,12,15
神楽坂２丁目,119,76,110
神楽坂３丁目,273,216,194
神楽坂４丁目,91,75,94
神楽坂５丁目,367,297,380
神楽坂６丁目,510,343,430
細工町,255,208,206
二十騎町,392,290,360
揚場町,56,47,52
津久戸町,58,41,44
東五軒町,1215,1044,1176
西五軒町,971,801,859
赤城元町,252,209,234
南榎町,665,659,688
袋町,361,314,337
払方町,496,462,504
南町,380,401,436
北町,520,464,534
納戸町,508,462,526
南山伏町,396,328,346
北山伏町,377,241,313
白銀町,726,582,764
下宮比町,180,101,137
矢来町,2399,2022,2307
若宮町,503,443,447
岩戸町,410,287,327
中町,260,249,244
箪笥町,442,299,340
横寺町,626,473,478
筑土八幡町,525,383,466
新小川町,1974,1605,1578
神楽河岸,0,0,0
市谷薬王寺町,1965,1447,1574
市谷柳町,876,575,695
市谷仲之町,1234,1043,1186
赤城下町,825,639,628
天神町,666,496,529
榎町,473,321,335
東榎町,207,134,147
早稲田町,777,531,607
早稲田南町,416,341,377
馬場下町,312,239,237
原町１丁目,813,653,714
原町２丁目,655,587,588
原町３丁目,1145,856,1022
喜久井町,1071,926,916
築地町,313,240,292
弁天町,1900,1510,1682
中里町,359,331,366
山吹町,2475,1724,1906
改代町,391,309,293
水道町,717,487,480
早稲田鶴巻町,3410,2448,2572
住吉町,1712,1256,1296
市谷台町,839,658,649
河田町,1215,1069,1080
若松町,3088,2381,2719
余丁町,2409,1873,1970
戸山１丁目,1430,1116,1235
戸山２丁目,3202,1910,2988
戸山３丁目,581,497,524
富久町,3856,3370,3324
百人町１丁目,1896,1463,926
百人町２丁目,2119,1582,1281
百人町３丁目,2340,2322,2574
百人町４丁目,1550,1005,1358
大久保１丁目,1911,1342,1102
大久保２丁目,3691,2777,2452
大久保３丁目,2184,2036,2174
戸塚町１丁目,116,83,85
西早稲田１丁目,2978,2262,2438
西早稲田２丁目,3297,2662,2476
西早稲田３丁目,3350,2956,2879
高田馬場１丁目,2388,1956,1783
高田馬場２丁目,1052,869,687
高田馬場３丁目,3319,2561,2212
高田馬場４丁目,3392,2813,2581
下落合１丁目,1475,1033,1011
下落合２丁目,1817,1578,1653
下落合３丁目,2484,1945,2391
下落合４丁目,2378,1971,2154
中落合１丁目,2105,1624,1640
中落合２丁目,2609,2279,2372
中落合３丁目,2359,1925,2148
中落合４丁目,1631,1489,1428
上落合１丁目,3058,2459,2466
上落合２丁目,3097,2361,2277
上落合３丁目,2999,2244,2094
西落合１丁目,2764,2159,2266
西落合２丁目,2423,1984,1993
西落合３丁目,1802,1422,1614
西落合４丁目,1301,1078,1180
中井１丁目,1207,909,752
中井２丁目,1615,1505,1538
北新宿１丁目,4045,2992,2558
北新宿２丁目,2929,2515,2206
北新宿３丁目,3761,2903,2641
北新宿４丁目,3606,2670,2574
西新宿１丁目,30,23,25
西新宿２丁目,2,1,5
西新宿３丁目,1442,994,927
西新宿４丁目,4661,3494,3133
西新宿５丁目,2417,1878,1677
西新宿６丁目,2213,1740,1504
西新宿７丁目,1551,1185,878
西新宿８丁目,2086,1514,1398
