町丁名,世帯数,男,女
四谷１丁目,12,9,6
四谷２丁目,15,10,10
四谷３丁目,24,19,12
四谷４丁目,199,115,114
四谷本塩町,18,8,14
四谷三栄町,60,42,42
四谷坂町,131,85,81
若葉１丁目,77,58,44
若葉２丁目,36,21,22
若葉３丁目,59,28,42
須賀町,48,33,22
左門町,77,49,34
信濃町,53,25,28
南元町,100,67,59
荒木町,136,80,80
舟町,54,34,24
愛住町,63,48,25
大京町,127,92,61
霞ヶ丘町,2,2,0
内藤町,45,24,34
片町,26,11,16
新宿１丁目,289,150,173
新宿２丁目,106,63,51
新宿３丁目,8,7,7
新宿４丁目,8,4,5
新宿５丁目,254,152,139
新宿６丁目,373,236,245
新宿７丁目,683,475,446
歌舞伎町１丁目,12,10,4
歌舞伎町２丁目,378,194,264
市谷田町１丁目,1,0,1
市谷田町２丁目,14,14,11
市谷田町３丁目,20,8,15
市谷本村町,66,67,61
市谷砂土原町１丁目,1,3,2
市谷砂土原町２丁目,12,10,6
市谷砂土原町３丁目,60,76,48
市谷左内町,11,8,8
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,62,41,48
市谷甲良町,32,25,16
市谷船河原町,6,7,6
市谷長延寺町,7,1,6
市谷鷹匠町,0,0,0
市谷山伏町,16,12,11
市谷八幡町,2,1,1
神楽坂１丁目,1,1,0
神楽坂２丁目,8,3,5
神楽坂３丁目,13,9,7
神楽坂４丁目,4,2,3
神楽坂５丁目,12,8,5
神楽坂６丁目,27,19,11
細工町,14,5,11
二十騎町,22,15,13
揚場町,2,2,0
津久戸町,4,2,2
東五軒町,67,36,36
西五軒町,78,51,44
赤城元町,5,4,3
南榎町,38,31,20
袋町,14,10,7
払方町,33,29,30
南町,19,18,10
北町,11,9,5
納戸町,47,33,24
南山伏町,9,6,6
北山伏町,29,17,19
白銀町,34,22,18
下宮比町,9,5,5
矢来町,112,67,66
若宮町,32,41,43
岩戸町,23,13,14
中町,10,7,6
箪笥町,13,10,6
横寺町,18,8,10
筑土八幡町,13,7,11
新小川町,96,49,61
神楽河岸,0,0,0
市谷薬王寺町,167,136,140
市谷柳町,42,28,24
市谷仲之町,140,147,152
赤城下町,37,25,16
天神町,52,27,27
榎町,21,9,12
東榎町,29,15,15
早稲田町,120,63,71
早稲田南町,50,36,20
馬場下町,31,16,22
原町１丁目,82,44,55
原町２丁目,46,33,38
原町３丁目,123,113,119
喜久井町,72,51,39
築地町,14,9,5
弁天町,145,90,87
中里町,7,1,6
山吹町,238,114,150
改代町,26,13,14
水道町,46,24,29
早稲田鶴巻町,497,246,317
住吉町,145,99,106
市谷台町,83,52,49
河田町,306,337,380
若松町,322,262,265
余丁町,172,128,120
戸山１丁目,145,76,109
戸山２丁目,291,142,278
戸山３丁目,70,43,41
富久町,351,229,253
百人町１丁目,1077,673,576
百人町２丁目,1383,986,782
百人町３丁目,276,228,266
百人町４丁目,190,173,204
大久保１丁目,1288,752,816
大久保２丁目,1936,1258,1271
大久保３丁目,384,280,326
戸塚町１丁目,29,15,17
西早稲田１丁目,640,335,411
西早稲田２丁目,688,390,390
西早稲田３丁目,702,391,406
高田馬場１丁目,486,293,298
高田馬場２丁目,258,151,136
高田馬場３丁目,775,517,397
高田馬場４丁目,807,562,480
下落合１丁目,537,308,302
下落合２丁目,279,179,170
下落合３丁目,210,128,125
下落合４丁目,297,169,163
中落合１丁目,245,157,125
中落合２丁目,246,175,137
中落合３丁目,121,73,75
中落合４丁目,137,82,84
上落合１丁目,323,221,196
上落合２丁目,260,148,157
上落合３丁目,313,172,177
西落合１丁目,163,80,111
西落合２丁目,170,101,110
西落合３丁目,124,71,68
西落合４丁目,79,48,40
中井１丁目,106,70,52
中井２丁目,152,91,89
北新宿１丁目,1208,830,670
北新宿２丁目,393,275,278
北新宿３丁目,1073,765,636
北新宿４丁目,875,594,542
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,223,132,113
西新宿４丁目,480,277,276
西新宿５丁目,270,180,204
西新宿６丁目,332,257,219
西新宿７丁目,189,118,95
西新宿８丁目,233,142,143
