町丁名,世帯数,男,女
四谷１丁目,19,15,8
四谷２丁目,33,23,15
四谷３丁目,28,26,13
四谷４丁目,189,118,109
四谷本塩町,17,9,11
四谷三栄町,66,41,51
四谷坂町,113,72,72
若葉１丁目,87,71,47
若葉２丁目,29,23,13
若葉３丁目,48,30,30
須賀町,41,24,20
左門町,60,37,31
信濃町,27,11,17
南元町,138,81,83
荒木町,158,92,96
舟町,66,41,35
愛住町,68,52,29
大京町,117,82,65
霞ヶ丘町,0,0,0
内藤町,35,22,24
片町,23,8,15
新宿１丁目,317,183,190
新宿２丁目,112,70,65
新宿３丁目,10,8,8
新宿４丁目,8,4,5
新宿５丁目,261,146,155
新宿６丁目,469,309,288
新宿７丁目,822,552,502
歌舞伎町１丁目,14,12,5
歌舞伎町２丁目,371,199,266
市谷田町１丁目,1,0,1
市谷田町２丁目,14,14,14
市谷田町３丁目,19,6,17
市谷本村町,67,66,67
市谷砂土原町１丁目,6,6,5
市谷砂土原町２丁目,23,17,12
市谷砂土原町３丁目,66,89,63
市谷左内町,15,10,9
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,56,40,41
市谷甲良町,12,11,12
市谷船河原町,8,14,10
市谷長延寺町,4,0,4
市谷鷹匠町,0,0,0
市谷山伏町,18,14,14
市谷八幡町,2,1,1
神楽坂１丁目,1,1,0
神楽坂２丁目,11,5,6
神楽坂３丁目,15,11,9
神楽坂４丁目,4,2,3
神楽坂５丁目,17,15,4
神楽坂６丁目,22,12,11
細工町,9,4,5
二十騎町,17,12,12
揚場町,1,1,0
津久戸町,2,2,0
東五軒町,60,33,36
西五軒町,68,55,36
赤城元町,11,7,5
南榎町,39,30,22
袋町,11,9,7
払方町,47,38,43
南町,18,16,9
北町,10,9,6
納戸町,41,24,21
南山伏町,10,8,6
北山伏町,22,13,13
白銀町,35,27,16
下宮比町,10,6,6
矢来町,124,68,67
若宮町,41,50,57
岩戸町,13,7,8
中町,12,6,8
箪笥町,16,9,7
横寺町,13,8,7
筑土八幡町,31,21,16
新小川町,104,71,55
神楽河岸,0,0,0
市谷薬王寺町,150,114,127
市谷柳町,45,32,21
市谷仲之町,139,165,154
赤城下町,49,35,16
天神町,73,35,41
榎町,28,11,19
東榎町,33,16,19
早稲田町,106,62,58
早稲田南町,64,48,29
馬場下町,35,20,22
原町１丁目,60,41,45
原町２丁目,56,45,50
原町３丁目,109,103,110
喜久井町,90,60,49
築地町,19,15,6
弁天町,148,88,93
中里町,9,4,6
山吹町,165,81,103
改代町,20,7,14
水道町,29,18,18
早稲田鶴巻町,619,327,356
住吉町,159,104,98
市谷台町,97,61,59
河田町,303,349,384
若松町,348,297,295
余丁町,174,114,115
戸山１丁目,167,86,109
戸山２丁目,292,154,282
戸山３丁目,75,48,42
富久町,382,259,263
百人町１丁目,1486,928,769
百人町２丁目,1754,1180,952
百人町３丁目,289,227,244
百人町４丁目,189,187,202
大久保１丁目,1807,1091,1009
大久保２丁目,2577,1668,1507
大久保３丁目,350,262,310
戸塚町１丁目,36,13,31
西早稲田１丁目,681,335,445
西早稲田２丁目,1153,568,673
西早稲田３丁目,950,547,510
高田馬場１丁目,673,400,366
高田馬場２丁目,288,177,152
高田馬場３丁目,945,607,497
高田馬場４丁目,1055,703,562
下落合１丁目,799,445,434
下落合２丁目,311,214,171
下落合３丁目,233,145,128
下落合４丁目,439,249,228
中落合１丁目,249,140,147
中落合２丁目,302,205,162
中落合３丁目,144,81,87
中落合４丁目,185,98,110
上落合１丁目,443,274,264
上落合２丁目,367,215,191
上落合３丁目,385,204,215
西落合１丁目,220,116,128
西落合２丁目,195,93,142
西落合３丁目,122,65,71
西落合４丁目,207,134,81
中井１丁目,135,70,78
中井２丁目,193,95,128
北新宿１丁目,1583,1025,838
北新宿２丁目,481,319,311
北新宿３丁目,1497,925,854
北新宿４丁目,1169,822,643
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,202,121,103
西新宿４丁目,498,276,296
西新宿５丁目,352,231,258
西新宿６丁目,315,239,215
西新宿７丁目,216,130,114
西新宿８丁目,267,172,155
