町丁名,世帯数,男,女
四谷１丁目,276,239,293
四谷２丁目,279,207,231
四谷３丁目,292,196,221
四谷４丁目,2256,1765,1669
四谷本塩町,342,264,248
四谷三栄町,1101,952,1017
四谷坂町,1695,1334,1239
若葉１丁目,1424,1289,1264
若葉２丁目,489,431,424
若葉３丁目,634,502,477
須賀町,805,689,670
左門町,1081,735,891
信濃町,631,444,539
南元町,1434,1174,1398
荒木町,1740,1271,1280
舟町,1035,683,742
愛住町,924,705,691
大京町,2489,1845,2118
霞ヶ丘町,1,1,0
内藤町,708,624,697
片町,332,231,212
新宿１丁目,3148,2205,1960
新宿２丁目,919,689,520
新宿３丁目,79,73,34
新宿４丁目,174,136,95
新宿５丁目,2303,1563,1238
新宿６丁目,3126,2266,1946
新宿７丁目,4341,3368,3162
歌舞伎町１丁目,149,112,53
歌舞伎町２丁目,1831,1414,716
市谷田町１丁目,14,8,16
市谷田町２丁目,332,261,339
市谷田町３丁目,197,159,185
市谷本村町,1774,1539,1127
市谷砂土原町１丁目,103,95,109
市谷砂土原町２丁目,266,201,250
市谷砂土原町３丁目,474,484,495
市谷左内町,266,229,256
市谷加賀町１丁目,247,310,349
市谷加賀町２丁目,1005,766,1043
市谷甲良町,484,394,458
市谷船河原町,72,90,88
市谷長延寺町,79,30,74
市谷鷹匠町,54,35,39
市谷山伏町,316,265,306
市谷八幡町,64,56,61
神楽坂１丁目,12,13,14
神楽坂２丁目,126,81,113
神楽坂３丁目,281,226,187
神楽坂４丁目,97,82,100
神楽坂５丁目,367,306,373
神楽坂６丁目,527,362,431
細工町,262,215,215
二十騎町,413,311,357
揚場町,59,50,52
津久戸町,60,43,42
東五軒町,1305,1092,1230
西五軒町,1091,881,924
赤城元町,258,217,236
南榎町,706,688,720
袋町,369,333,333
払方町,535,467,524
南町,400,432,443
北町,530,462,535
納戸町,579,521,587
南山伏町,457,361,379
北山伏町,394,247,337
白銀町,786,631,786
下宮比町,191,106,145
矢来町,2528,2099,2342
若宮町,533,485,499
岩戸町,432,288,356
中町,270,271,246
箪笥町,475,311,368
横寺町,623,476,488
筑土八幡町,629,460,550
新小川町,2230,1767,1716
神楽河岸,0,0,0
市谷薬王寺町,2200,1650,1772
市谷柳町,963,636,745
市谷仲之町,1410,1204,1373
赤城下町,879,676,648
天神町,726,524,554
榎町,509,341,355
東榎町,286,187,186
早稲田町,924,597,711
早稲田南町,476,371,405
馬場下町,329,251,245
原町１丁目,913,717,789
原町２丁目,701,622,630
原町３丁目,1262,966,1116
喜久井町,1141,975,941
築地町,328,254,307
弁天町,2105,1675,1817
中里町,353,326,362
山吹町,2805,1881,2111
改代町,402,315,302
水道町,759,512,497
早稲田鶴巻町,3916,2708,2867
住吉町,1870,1379,1411
市谷台町,919,709,686
河田町,1643,1542,1499
若松町,3515,2746,3101
余丁町,2582,1995,2089
戸山１丁目,1533,1205,1289
戸山２丁目,3372,2056,3298
戸山３丁目,661,545,568
富久町,4168,3619,3539
百人町１丁目,2894,2072,1478
百人町２丁目,3385,2527,2036
百人町３丁目,2609,2602,2835
百人町４丁目,1692,1161,1575
大久保１丁目,2923,2038,1713
大久保２丁目,5421,4071,3570
大久保３丁目,2489,2307,2442
戸塚町１丁目,155,103,111
西早稲田１丁目,3817,2743,2879
西早稲田２丁目,4244,3159,3021
西早稲田３丁目,4201,3482,3331
高田馬場１丁目,2934,2309,2084
高田馬場２丁目,1437,1092,884
高田馬場３丁目,4285,3134,2768
高田馬場４丁目,4287,3411,3061
下落合１丁目,2140,1400,1386
下落合２丁目,2171,1852,1858
下落合３丁目,2722,2090,2546
下落合４丁目,2714,2184,2311
中落合１丁目,2515,1892,1850
中落合２丁目,2992,2522,2599
中落合３丁目,2424,1961,2184
中落合４丁目,1713,1509,1491
上落合１丁目,3374,2692,2657
上落合２丁目,3324,2452,2385
上落合３丁目,3375,2471,2298
西落合１丁目,2981,2254,2413
西落合２丁目,2612,2155,2145
西落合３丁目,1937,1496,1686
西落合４丁目,1371,1107,1229
中井１丁目,1312,959,793
中井２丁目,1784,1594,1664
北新宿１丁目,5378,3922,3307
北新宿２丁目,3386,2838,2547
北新宿３丁目,4839,3700,3285
北新宿４丁目,4533,3291,3126
西新宿１丁目,28,23,23
西新宿２丁目,1,1,4
西新宿３丁目,1691,1129,1070
西新宿４丁目,5103,3739,3415
西新宿５丁目,2738,2123,1919
西新宿６丁目,2488,1997,1728
西新宿７丁目,1758,1329,983
西新宿８丁目,2303,1631,1534
