町丁名,世帯数,男,女
四谷１丁目,18,14,8
四谷２丁目,15,10,11
四谷３丁目,20,13,9
四谷４丁目,166,95,94
四谷本塩町,15,8,10
四谷三栄町,64,42,36
四谷坂町,122,85,75
若葉１丁目,79,65,43
若葉２丁目,45,26,23
若葉３丁目,54,26,34
須賀町,44,30,19
左門町,62,35,31
信濃町,27,9,20
南元町,103,68,57
荒木町,124,79,75
舟町,53,27,30
愛住町,55,46,20
大京町,138,94,64
霞ヶ丘町,5,5,0
内藤町,44,24,29
片町,22,10,12
新宿１丁目,291,171,168
新宿２丁目,90,56,38
新宿３丁目,7,7,7
新宿４丁目,6,4,3
新宿５丁目,220,137,116
新宿６丁目,327,199,213
新宿７丁目,638,434,424
歌舞伎町１丁目,10,8,3
歌舞伎町２丁目,310,160,201
市谷田町１丁目,1,0,1
市谷田町２丁目,11,10,7
市谷田町３丁目,18,6,15
市谷本村町,66,60,66
市谷砂土原町１丁目,1,2,2
市谷砂土原町２丁目,17,12,9
市谷砂土原町３丁目,52,66,43
市谷左内町,11,7,9
市谷加賀町１丁目,4,5,5
市谷加賀町２丁目,58,38,43
市谷甲良町,30,20,17
市谷船河原町,6,7,11
市谷長延寺町,4,1,3
市谷鷹匠町,0,0,0
市谷山伏町,15,9,11
市谷八幡町,3,1,2
神楽坂１丁目,0,0,0
神楽坂２丁目,6,4,2
神楽坂３丁目,15,11,7
神楽坂４丁目,3,1,2
神楽坂５丁目,8,6,5
神楽坂６丁目,24,15,11
細工町,13,5,10
二十騎町,18,13,11
揚場町,2,2,0
津久戸町,3,2,1
東五軒町,68,33,42
西五軒町,67,47,36
赤城元町,5,3,3
南榎町,35,27,16
袋町,18,12,6
払方町,30,22,27
南町,18,19,9
北町,15,13,7
納戸町,37,26,18
南山伏町,10,9,3
北山伏町,27,14,16
白銀町,27,13,21
下宮比町,11,4,8
矢来町,97,64,55
若宮町,29,35,44
岩戸町,19,11,14
中町,8,8,5
箪笥町,18,12,9
横寺町,19,10,9
筑土八幡町,18,10,15
新小川町,90,51,54
神楽河岸,0,0,0
市谷薬王寺町,155,128,152
市谷柳町,41,28,26
市谷仲之町,135,157,153
赤城下町,40,24,19
天神町,40,20,21
榎町,18,3,15
東榎町,13,5,9
早稲田町,100,52,62
早稲田南町,48,30,24
馬場下町,27,9,20
原町１丁目,54,33,28
原町２丁目,46,35,36
原町３丁目,99,79,96
喜久井町,65,44,34
築地町,13,8,5
弁天町,129,75,82
中里町,10,3,7
山吹町,194,90,132
改代町,20,10,11
水道町,42,22,27
早稲田鶴巻町,382,209,237
住吉町,143,110,100
市谷台町,73,41,48
河田町,280,323,327
若松町,299,252,251
余丁町,164,116,117
戸山１丁目,115,68,79
戸山２丁目,324,162,311
戸山３丁目,71,46,36
富久町,286,197,216
百人町１丁目,929,616,493
百人町２丁目,1260,901,731
百人町３丁目,278,249,265
百人町４丁目,196,170,228
大久保１丁目,1150,694,676
大久保２丁目,1656,1117,1098
大久保３丁目,396,292,336
戸塚町１丁目,21,11,10
西早稲田１丁目,567,317,337
西早稲田２丁目,617,364,333
西早稲田３丁目,685,419,358
高田馬場１丁目,440,265,249
高田馬場２丁目,237,152,109
高田馬場３丁目,746,496,376
高田馬場４丁目,723,524,432
下落合１丁目,532,334,283
下落合２丁目,275,194,153
下落合３丁目,192,122,114
下落合４丁目,301,176,169
中落合１丁目,240,153,125
中落合２丁目,241,159,151
中落合３丁目,124,72,83
中落合４丁目,120,69,81
上落合１丁目,249,179,161
上落合２丁目,250,151,146
上落合３丁目,279,156,166
西落合１丁目,138,75,88
西落合２丁目,157,103,94
西落合３丁目,107,62,59
西落合４丁目,73,42,42
中井１丁目,113,71,54
中井２丁目,126,81,70
北新宿１丁目,1117,747,619
北新宿２丁目,359,250,277
北新宿３丁目,1018,708,614
北新宿４丁目,765,529,485
西新宿１丁目,3,2,1
西新宿２丁目,0,0,0
西新宿３丁目,180,116,86
西新宿４丁目,460,269,254
西新宿５丁目,235,149,183
西新宿６丁目,302,231,199
西新宿７丁目,162,97,94
西新宿８丁目,202,125,127
