町丁名,世帯数,男,女
四谷１丁目,15,12,8
四谷２丁目,14,10,10
四谷３丁目,19,14,8
四谷４丁目,202,112,113
四谷本塩町,18,9,12
四谷三栄町,60,43,36
四谷坂町,131,87,81
若葉１丁目,82,64,50
若葉２丁目,40,23,23
若葉３丁目,60,27,41
須賀町,46,32,20
左門町,67,42,31
信濃町,40,14,26
南元町,99,66,61
荒木町,125,74,70
舟町,63,37,28
愛住町,89,65,33
大京町,129,96,61
霞ヶ丘町,2,2,0
内藤町,43,24,31
片町,24,10,14
新宿１丁目,295,165,162
新宿２丁目,116,68,57
新宿３丁目,7,6,7
新宿４丁目,7,4,4
新宿５丁目,236,149,127
新宿６丁目,382,236,246
新宿７丁目,721,482,457
歌舞伎町１丁目,10,8,3
歌舞伎町２丁目,423,231,274
市谷田町１丁目,1,0,1
市谷田町２丁目,16,14,13
市谷田町３丁目,16,5,14
市谷本村町,76,73,74
市谷砂土原町１丁目,1,2,2
市谷砂土原町２丁目,15,14,5
市谷砂土原町３丁目,67,88,60
市谷左内町,8,5,6
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,65,43,43
市谷甲良町,34,25,18
市谷船河原町,5,6,8
市谷長延寺町,7,2,5
市谷鷹匠町,0,0,0
市谷山伏町,16,12,11
市谷八幡町,2,1,1
神楽坂１丁目,0,0,0
神楽坂２丁目,7,3,4
神楽坂３丁目,13,9,7
神楽坂４丁目,4,2,3
神楽坂５丁目,12,9,6
神楽坂６丁目,25,16,12
細工町,17,9,10
二十騎町,17,12,11
揚場町,2,2,0
津久戸町,3,2,1
東五軒町,67,34,40
西五軒町,77,53,42
赤城元町,5,3,3
南榎町,41,31,19
袋町,16,12,7
払方町,35,30,34
南町,19,21,10
北町,13,10,6
納戸町,49,36,23
南山伏町,9,7,5
北山伏町,30,12,22
白銀町,32,20,17
下宮比町,7,3,5
矢来町,113,69,67
若宮町,36,45,51
岩戸町,20,12,12
中町,7,4,5
箪笥町,14,10,7
横寺町,21,12,9
筑土八幡町,15,7,13
新小川町,104,60,62
神楽河岸,0,0,0
市谷薬王寺町,170,136,151
市谷柳町,38,29,19
市谷仲之町,142,146,150
赤城下町,39,27,18
天神町,54,27,29
榎町,18,5,13
東榎町,19,8,12
早稲田町,124,62,77
早稲田南町,52,37,20
馬場下町,31,17,20
原町１丁目,82,43,54
原町２丁目,47,38,36
原町３丁目,119,111,120
喜久井町,72,49,40
築地町,11,9,2
弁天町,137,79,88
中里町,6,1,5
山吹町,236,118,146
改代町,27,14,14
水道町,49,25,30
早稲田鶴巻町,540,287,312
住吉町,143,95,101
市谷台町,92,59,51
河田町,305,334,372
若松町,305,257,255
余丁町,171,127,119
戸山１丁目,143,79,103
戸山２丁目,305,155,293
戸山３丁目,76,45,44
富久町,358,228,258
百人町１丁目,1149,742,586
百人町２丁目,1467,1035,809
百人町３丁目,304,244,271
百人町４丁目,200,181,209
大久保１丁目,1407,824,839
大久保２丁目,1946,1287,1234
大久保３丁目,403,297,344
戸塚町１丁目,27,11,19
西早稲田１丁目,648,357,390
西早稲田２丁目,702,410,387
西早稲田３丁目,799,449,442
高田馬場１丁目,525,320,298
高田馬場２丁目,273,165,133
高田馬場３丁目,869,551,444
高田馬場４丁目,846,590,496
下落合１丁目,640,374,344
下落合２丁目,317,210,172
下落合３丁目,241,156,128
下落合４丁目,334,191,174
中落合１丁目,267,169,132
中落合２丁目,269,175,155
中落合３丁目,144,85,84
中落合４丁目,141,83,85
上落合１丁目,317,220,187
上落合２丁目,300,182,172
上落合３丁目,301,162,176
西落合１丁目,169,82,114
西落合２丁目,199,120,119
西落合３丁目,132,70,76
西落合４丁目,77,45,42
中井１丁目,114,76,52
中井２丁目,157,95,90
北新宿１丁目,1383,926,729
北新宿２丁目,381,266,270
北新宿３丁目,1229,850,693
北新宿４丁目,919,618,549
西新宿１丁目,2,2,0
西新宿２丁目,0,0,0
西新宿３丁目,228,134,117
西新宿４丁目,480,286,260
西新宿５丁目,271,177,198
西新宿６丁目,334,255,228
西新宿７丁目,202,120,102
西新宿８丁目,242,139,153
