町丁名,世帯数,男,女
四谷１丁目,15,11,7
四谷２丁目,22,15,13
四谷３丁目,27,26,10
四谷４丁目,209,135,106
四谷本塩町,27,12,18
四谷三栄町,65,45,44
四谷坂町,124,82,82
若葉１丁目,90,70,45
若葉２丁目,30,20,17
若葉３丁目,58,24,43
須賀町,47,33,23
左門町,74,44,37
信濃町,88,40,49
南元町,158,99,86
荒木町,152,83,95
舟町,62,38,32
愛住町,64,50,25
大京町,128,88,68
霞ヶ丘町,0,0,0
内藤町,46,26,31
片町,24,8,17
新宿１丁目,327,175,203
新宿２丁目,93,49,51
新宿３丁目,8,7,7
新宿４丁目,10,5,6
新宿５丁目,278,167,153
新宿６丁目,444,285,281
新宿７丁目,807,552,502
歌舞伎町１丁目,15,12,5
歌舞伎町２丁目,400,205,284
市谷田町１丁目,1,0,1
市谷田町２丁目,12,11,10
市谷田町３丁目,19,7,17
市谷本村町,61,67,63
市谷砂土原町１丁目,4,4,4
市谷砂土原町２丁目,20,15,11
市谷砂土原町３丁目,66,81,57
市谷左内町,15,10,9
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,57,34,48
市谷甲良町,26,19,16
市谷船河原町,8,12,9
市谷長延寺町,5,0,5
市谷鷹匠町,0,0,0
市谷山伏町,19,13,16
市谷八幡町,4,3,1
神楽坂１丁目,1,1,0
神楽坂２丁目,12,4,8
神楽坂３丁目,12,8,8
神楽坂４丁目,4,2,3
神楽坂５丁目,14,12,4
神楽坂６丁目,25,14,13
細工町,10,6,9
二十騎町,23,17,14
揚場町,2,2,0
津久戸町,4,2,2
東五軒町,57,28,38
西五軒町,75,54,46
赤城元町,8,6,4
南榎町,47,32,27
袋町,16,10,11
払方町,35,31,35
南町,21,18,11
北町,11,9,5
納戸町,52,34,28
南山伏町,12,8,7
北山伏町,27,17,17
白銀町,36,25,19
下宮比町,8,3,6
矢来町,118,68,66
若宮町,40,52,59
岩戸町,22,11,15
中町,12,7,7
箪笥町,14,6,8
横寺町,18,7,11
筑土八幡町,18,12,12
新小川町,111,66,65
神楽河岸,0,0,0
市谷薬王寺町,168,128,147
市谷柳町,49,35,20
市谷仲之町,145,157,154
赤城下町,43,31,17
天神町,65,33,35
榎町,25,8,17
東榎町,42,23,20
早稲田町,128,74,68
早稲田南町,75,58,29
馬場下町,39,21,25
原町１丁目,103,52,75
原町２丁目,59,46,44
原町３丁目,123,118,120
喜久井町,82,60,43
築地町,22,15,7
弁天町,174,105,104
中里町,7,1,6
山吹町,207,99,129
改代町,34,13,22
水道町,39,22,26
早稲田鶴巻町,669,354,385
住吉町,163,105,108
市谷台町,100,69,55
河田町,314,353,393
若松町,358,305,296
余丁町,200,141,135
戸山１丁目,180,93,123
戸山２丁目,284,143,280
戸山３丁目,80,42,51
富久町,399,252,288
百人町１丁目,1395,887,711
百人町２丁目,1690,1147,969
百人町３丁目,302,231,263
百人町４丁目,211,207,220
大久保１丁目,1574,919,944
大久保２丁目,2401,1509,1484
大久保３丁目,394,281,333
戸塚町１丁目,50,20,37
西早稲田１丁目,738,378,468
西早稲田２丁目,1155,567,674
西早稲田３丁目,892,495,504
高田馬場１丁目,602,377,330
高田馬場２丁目,287,177,148
高田馬場３丁目,981,619,521
高田馬場４丁目,1018,705,555
下落合１丁目,717,416,380
下落合２丁目,324,209,189
下落合３丁目,249,166,130
下落合４丁目,406,243,205
中落合１丁目,255,143,146
中落合２丁目,307,201,173
中落合３丁目,156,96,84
中落合４丁目,204,98,130
上落合１丁目,424,279,239
上落合２丁目,348,210,190
上落合３丁目,383,198,228
西落合１丁目,201,112,113
西落合２丁目,201,97,145
西落合３丁目,133,72,77
西落合４丁目,98,64,45
中井１丁目,121,67,70
中井２丁目,189,103,115
北新宿１丁目,1558,995,851
北新宿２丁目,458,308,315
北新宿３丁目,1327,858,786
北新宿４丁目,1063,734,617
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,215,134,107
西新宿４丁目,488,287,274
西新宿５丁目,316,202,239
西新宿６丁目,342,264,222
西新宿７丁目,208,136,99
西新宿８丁目,270,153,173
