町丁名,世帯数,男,女
四谷１丁目,15,11,7
四谷２丁目,19,12,15
四谷３丁目,27,25,11
四谷４丁目,221,146,109
四谷本塩町,24,9,18
四谷三栄町,66,46,44
四谷坂町,128,82,83
若葉１丁目,93,70,49
若葉２丁目,29,19,17
若葉３丁目,56,26,41
須賀町,46,33,22
左門町,80,51,37
信濃町,94,44,51
南元町,154,101,81
荒木町,150,83,94
舟町,66,41,33
愛住町,62,48,25
大京町,131,92,70
霞ヶ丘町,2,2,0
内藤町,44,24,31
片町,26,10,17
新宿１丁目,326,176,202
新宿２丁目,94,52,49
新宿３丁目,8,7,7
新宿４丁目,10,5,6
新宿５丁目,292,174,162
新宿６丁目,432,278,277
新宿７丁目,823,555,511
歌舞伎町１丁目,13,10,5
歌舞伎町２丁目,412,211,295
市谷田町１丁目,1,0,1
市谷田町２丁目,12,11,10
市谷田町３丁目,19,7,17
市谷本村町,64,70,64
市谷砂土原町１丁目,5,5,4
市谷砂土原町２丁目,18,13,11
市谷砂土原町３丁目,65,82,57
市谷左内町,14,9,9
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,62,37,50
市谷甲良町,25,19,15
市谷船河原町,8,12,9
市谷長延寺町,5,0,5
市谷鷹匠町,0,0,0
市谷山伏町,19,13,15
市谷八幡町,3,2,1
神楽坂１丁目,1,1,0
神楽坂２丁目,10,4,6
神楽坂３丁目,11,7,8
神楽坂４丁目,5,2,4
神楽坂５丁目,15,12,5
神楽坂６丁目,24,14,12
細工町,10,4,8
二十騎町,24,17,15
揚場町,2,2,0
津久戸町,3,2,1
東五軒町,56,26,39
西五軒町,77,55,45
赤城元町,7,5,4
南榎町,42,29,26
袋町,15,10,10
払方町,35,31,36
南町,21,18,12
北町,11,9,5
納戸町,48,28,27
南山伏町,12,8,7
北山伏町,27,16,18
白銀町,35,26,17
下宮比町,8,3,6
矢来町,119,66,68
若宮町,42,52,59
岩戸町,25,12,17
中町,13,8,8
箪笥町,12,5,7
横寺町,19,8,11
筑土八幡町,18,12,12
新小川町,117,72,63
神楽河岸,0,0,0
市谷薬王寺町,166,130,146
市谷柳町,49,35,21
市谷仲之町,146,161,157
赤城下町,47,35,19
天神町,62,30,35
榎町,26,8,18
東榎町,48,26,23
早稲田町,132,78,69
早稲田南町,75,53,35
馬場下町,39,22,24
原町１丁目,104,53,74
原町２丁目,58,42,43
原町３丁目,119,118,115
喜久井町,86,60,47
築地町,20,13,7
弁天町,181,108,108
中里町,8,1,7
山吹町,221,104,139
改代町,34,13,22
水道町,46,27,28
早稲田鶴巻町,711,374,409
住吉町,156,105,105
市谷台町,97,67,55
河田町,323,346,395
若松町,357,297,295
余丁町,203,146,132
戸山１丁目,168,90,117
戸山２丁目,286,142,278
戸山３丁目,78,44,47
富久町,423,272,292
百人町１丁目,1386,873,719
百人町２丁目,1700,1180,950
百人町３丁目,322,242,275
百人町４丁目,209,198,219
大久保１丁目,1589,925,943
大久保２丁目,2430,1533,1509
大久保３丁目,389,282,331
戸塚町１丁目,51,25,36
西早稲田１丁目,745,383,472
西早稲田２丁目,1175,573,689
西早稲田３丁目,885,482,513
高田馬場１丁目,656,403,361
高田馬場２丁目,288,179,149
高田馬場３丁目,1031,647,536
高田馬場４丁目,1025,713,557
下落合１丁目,756,450,381
下落合２丁目,328,211,194
下落合３丁目,259,175,135
下落合４丁目,405,242,204
中落合１丁目,250,140,142
中落合２丁目,312,198,178
中落合３丁目,162,96,90
中落合４丁目,203,98,132
上落合１丁目,439,298,235
上落合２丁目,353,214,191
上落合３丁目,392,203,233
西落合１丁目,198,109,114
西落合２丁目,224,105,160
西落合３丁目,149,84,78
西落合４丁目,95,64,44
中井１丁目,124,73,67
中井２丁目,206,113,123
北新宿１丁目,1589,1038,847
北新宿２丁目,458,313,318
北新宿３丁目,1365,870,808
北新宿４丁目,1070,722,623
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,221,134,109
西新宿４丁目,497,287,284
西新宿５丁目,319,203,244
西新宿６丁目,351,267,229
西新宿７丁目,207,127,106
西新宿８丁目,265,154,170
