町丁名,世帯数,男,女
四谷１丁目,268,221,305
四谷２丁目,260,205,217
四谷３丁目,262,175,207
四谷４丁目,2042,1648,1536
四谷本塩町,320,248,231
四谷三栄町,1044,912,977
四谷坂町,1569,1238,1153
若葉１丁目,1341,1229,1201
若葉２丁目,447,408,412
若葉３丁目,580,462,444
須賀町,771,651,649
左門町,1014,702,839
信濃町,533,384,482
南元町,1327,1110,1314
荒木町,1591,1172,1176
舟町,952,628,706
愛住町,862,651,681
大京町,2307,1725,2038
霞ヶ丘町,0,0,0
内藤町,659,582,647
片町,299,211,197
新宿１丁目,2869,2023,1786
新宿２丁目,808,606,460
新宿３丁目,80,74,36
新宿４丁目,184,151,95
新宿５丁目,1973,1365,1058
新宿６丁目,2779,2024,1689
新宿７丁目,3693,2898,2700
歌舞伎町１丁目,133,99,49
歌舞伎町２丁目,1592,1267,535
市谷田町１丁目,14,8,16
市谷田町２丁目,310,237,316
市谷田町３丁目,175,148,173
市谷本村町,1744,1503,1072
市谷砂土原町１丁目,101,93,108
市谷砂土原町２丁目,242,189,244
市谷砂土原町３丁目,430,414,455
市谷左内町,254,220,242
市谷加賀町１丁目,240,293,334
市谷加賀町２丁目,940,728,979
市谷甲良町,458,384,439
市谷船河原町,77,88,94
市谷長延寺町,74,32,70
市谷鷹匠町,34,23,31
市谷山伏町,297,260,284
市谷八幡町,63,56,62
神楽坂１丁目,12,13,15
神楽坂２丁目,117,78,108
神楽坂３丁目,274,216,189
神楽坂４丁目,93,79,95
神楽坂５丁目,369,299,379
神楽坂６丁目,500,337,418
細工町,258,214,207
二十騎町,401,296,356
揚場町,57,47,53
津久戸町,56,41,43
東五軒町,1221,1043,1187
西五軒町,970,797,858
赤城元町,256,215,235
南榎町,670,656,691
袋町,362,312,328
払方町,511,454,519
南町,385,411,437
北町,513,452,521
納戸町,511,459,535
南山伏町,411,327,359
北山伏町,362,232,312
白銀町,741,600,756
下宮比町,184,104,137
矢来町,2368,1987,2259
若宮町,499,436,450
岩戸町,408,269,335
中町,248,243,228
箪笥町,448,293,355
横寺町,624,467,487
筑土八幡町,589,435,514
新小川町,1969,1590,1561
神楽河岸,0,0,0
市谷薬王寺町,1948,1438,1551
市谷柳町,894,588,699
市谷仲之町,1236,1029,1182
赤城下町,830,648,628
天神町,656,488,512
榎町,475,324,336
東榎町,236,160,157
早稲田町,760,520,606
早稲田南町,396,327,359
馬場下町,301,231,229
原町１丁目,822,667,716
原町２丁目,639,582,576
原町３丁目,1127,857,1006
喜久井町,1072,914,922
築地町,319,247,299
弁天町,1923,1550,1699
中里町,355,327,358
山吹町,2463,1729,1882
改代町,370,296,287
水道町,711,479,482
早稲田鶴巻町,3351,2404,2535
住吉町,1696,1240,1297
市谷台町,843,648,649
河田町,1236,1089,1063
若松町,3144,2432,2775
余丁町,2405,1858,1951
戸山１丁目,1389,1108,1199
戸山２丁目,3169,1885,2947
戸山３丁目,590,495,533
富久町,3871,3372,3294
百人町１丁目,1849,1420,897
百人町２丁目,2139,1588,1281
百人町３丁目,2345,2317,2556
百人町４丁目,1536,981,1340
大久保１丁目,1866,1327,1048
大久保２丁目,3695,2799,2426
大久保３丁目,2181,2030,2159
戸塚町１丁目,113,82,80
西早稲田１丁目,2957,2241,2408
西早稲田２丁目,3258,2624,2454
西早稲田３丁目,3333,2934,2876
高田馬場１丁目,2402,1943,1794
高田馬場２丁目,1076,872,699
高田馬場３丁目,3341,2553,2225
高田馬場４丁目,3372,2770,2558
下落合１丁目,1469,1014,1010
下落合２丁目,1801,1557,1648
下落合３丁目,2487,1950,2390
下落合４丁目,2380,1979,2128
中落合１丁目,2125,1640,1639
中落合２丁目,2615,2270,2366
中落合３丁目,2305,1897,2090
中落合４丁目,1604,1452,1409
上落合１丁目,3065,2447,2460
上落合２丁目,3036,2294,2224
上落合３丁目,2992,2248,2073
西落合１丁目,2770,2143,2278
西落合２丁目,2417,1991,2009
西落合３丁目,1812,1426,1626
西落合４丁目,1304,1069,1182
中井１丁目,1195,889,740
中井２丁目,1620,1498,1538
北新宿１丁目,4107,3035,2565
北新宿２丁目,2950,2515,2224
北新宿３丁目,3717,2859,2612
北新宿４丁目,3587,2662,2519
西新宿１丁目,29,23,23
西新宿２丁目,1,1,4
西新宿３丁目,1457,996,938
西新宿４丁目,4662,3461,3138
西新宿５丁目,2399,1883,1668
西新宿６丁目,2186,1737,1487
西新宿７丁目,1520,1166,855
西新宿８丁目,2055,1502,1375
