町丁名,世帯数,男,女
四谷１丁目,16,12,7
四谷２丁目,15,10,10
四谷３丁目,26,23,13
四谷４丁目,215,131,118
四谷本塩町,23,9,18
四谷三栄町,63,46,43
四谷坂町,130,85,79
若葉１丁目,81,64,43
若葉２丁目,34,23,18
若葉３丁目,62,28,45
須賀町,48,34,22
左門町,81,53,36
信濃町,63,30,34
南元町,131,89,68
荒木町,148,90,78
舟町,61,39,30
愛住町,63,49,25
大京町,138,95,70
霞ヶ丘町,2,2,0
内藤町,46,25,32
片町,25,11,15
新宿１丁目,304,164,178
新宿２丁目,102,59,53
新宿３丁目,9,8,7
新宿４丁目,8,4,5
新宿５丁目,271,159,149
新宿６丁目,410,258,269
新宿７丁目,737,522,466
歌舞伎町１丁目,12,10,4
歌舞伎町２丁目,400,206,277
市谷田町１丁目,1,0,1
市谷田町２丁目,13,12,11
市谷田町３丁目,19,6,16
市谷本村町,70,71,65
市谷砂土原町１丁目,4,4,4
市谷砂土原町２丁目,15,11,10
市谷砂土原町３丁目,59,80,58
市谷左内町,11,8,8
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,62,42,45
市谷甲良町,30,24,15
市谷船河原町,8,11,9
市谷長延寺町,6,0,6
市谷鷹匠町,0,0,0
市谷山伏町,18,12,13
市谷八幡町,2,1,1
神楽坂１丁目,1,1,0
神楽坂２丁目,9,4,5
神楽坂３丁目,15,10,10
神楽坂４丁目,5,2,4
神楽坂５丁目,14,10,5
神楽坂６丁目,28,19,13
細工町,11,4,9
二十騎町,26,19,17
揚場町,2,2,0
津久戸町,4,2,2
東五軒町,61,31,35
西五軒町,83,57,47
赤城元町,6,4,4
南榎町,43,32,24
袋町,15,11,9
払方町,36,30,35
南町,20,17,11
北町,12,10,5
納戸町,49,36,25
南山伏町,9,7,5
北山伏町,28,15,20
白銀町,34,23,17
下宮比町,9,4,6
矢来町,116,68,68
若宮町,42,52,55
岩戸町,22,12,14
中町,11,7,7
箪笥町,15,10,8
横寺町,16,7,9
筑土八幡町,16,10,12
新小川町,113,64,65
神楽河岸,0,0,0
市谷薬王寺町,169,133,141
市谷柳町,46,29,25
市谷仲之町,140,146,151
赤城下町,38,26,19
天神町,59,34,29
榎町,28,12,16
東榎町,37,19,19
早稲田町,126,71,71
早稲田南町,68,50,27
馬場下町,30,15,22
原町１丁目,92,47,62
原町２丁目,56,41,43
原町３丁目,131,125,126
喜久井町,82,56,44
築地町,19,14,5
弁天町,160,95,100
中里町,7,1,6
山吹町,258,120,160
改代町,30,14,17
水道町,44,25,28
早稲田鶴巻町,554,283,337
住吉町,152,100,108
市谷台町,89,59,48
河田町,314,340,388
若松町,334,279,284
余丁町,196,144,133
戸山１丁目,156,81,110
戸山２丁目,292,141,283
戸山３丁目,71,42,41
富久町,356,232,260
百人町１丁目,1183,743,628
百人町２丁目,1478,1040,844
百人町３丁目,294,245,272
百人町４丁目,189,176,206
大久保１丁目,1379,816,840
大久保２丁目,2064,1338,1343
大久保３丁目,390,282,340
戸塚町１丁目,35,20,22
西早稲田１丁目,680,359,433
西早稲田２丁目,859,464,489
西早稲田３丁目,768,436,434
高田馬場１丁目,523,317,320
高田馬場２丁目,267,158,139
高田馬場３丁目,812,538,418
高田馬場４丁目,872,610,511
下落合１丁目,613,357,327
下落合２丁目,311,198,187
下落合３丁目,223,141,124
下落合４丁目,324,187,174
中落合１丁目,263,158,140
中落合２丁目,256,177,150
中落合３丁目,143,84,88
中落合４丁目,149,86,90
上落合１丁目,352,232,209
上落合２丁目,288,158,175
上落合３丁目,366,198,206
西落合１丁目,169,80,117
西落合２丁目,193,107,123
西落合３丁目,130,76,69
西落合４丁目,82,53,38
中井１丁目,116,72,61
中井２丁目,174,99,105
北新宿１丁目,1302,898,716
北新宿２丁目,416,287,300
北新宿３丁目,1088,744,659
北新宿４丁目,975,659,585
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,226,139,109
西新宿４丁目,516,288,306
西新宿５丁目,291,196,225
西新宿６丁目,337,260,222
西新宿７丁目,215,138,102
西新宿８丁目,237,147,142
