町丁名,世帯数,男,女
四谷１丁目,16,12,7
四谷２丁目,34,23,17
四谷３丁目,29,27,13
四谷４丁目,202,126,114
四谷本塩町,17,7,12
四谷三栄町,67,42,51
四谷坂町,110,71,72
若葉１丁目,93,75,49
若葉２丁目,29,20,16
若葉３丁目,48,28,33
須賀町,43,27,24
左門町,61,38,30
信濃町,26,11,16
南元町,144,87,85
荒木町,148,90,87
舟町,65,42,33
愛住町,64,49,28
大京町,122,87,62
霞ヶ丘町,0,0,0
内藤町,37,22,26
片町,22,9,13
新宿１丁目,326,189,196
新宿２丁目,97,60,51
新宿３丁目,9,7,8
新宿４丁目,10,5,6
新宿５丁目,276,164,156
新宿６丁目,465,311,279
新宿７丁目,835,547,526
歌舞伎町１丁目,13,11,5
歌舞伎町２丁目,394,209,277
市谷田町１丁目,1,0,1
市谷田町２丁目,13,14,13
市谷田町３丁目,21,8,18
市谷本村町,67,66,67
市谷砂土原町１丁目,7,7,5
市谷砂土原町２丁目,24,17,13
市谷砂土原町３丁目,68,89,64
市谷左内町,14,9,9
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,54,38,39
市谷甲良町,12,11,12
市谷船河原町,8,14,10
市谷長延寺町,4,0,4
市谷鷹匠町,0,0,0
市谷山伏町,19,15,14
市谷八幡町,2,1,1
神楽坂１丁目,1,1,0
神楽坂２丁目,12,5,7
神楽坂３丁目,13,10,8
神楽坂４丁目,4,2,3
神楽坂５丁目,16,14,4
神楽坂６丁目,25,15,11
細工町,7,2,5
二十騎町,18,13,12
揚場町,1,1,0
津久戸町,3,3,0
東五軒町,55,29,35
西五軒町,69,56,36
赤城元町,11,8,5
南榎町,48,37,25
袋町,11,9,7
払方町,45,36,39
南町,18,16,9
北町,10,9,6
納戸町,50,30,24
南山伏町,10,8,6
北山伏町,23,14,13
白銀町,37,29,16
下宮比町,10,6,6
矢来町,124,62,73
若宮町,43,52,58
岩戸町,15,8,9
中町,12,7,8
箪笥町,18,11,7
横寺町,12,7,7
筑土八幡町,29,20,15
新小川町,117,79,62
神楽河岸,0,0,0
市谷薬王寺町,153,114,127
市谷柳町,44,31,21
市谷仲之町,139,165,157
赤城下町,49,34,17
天神町,74,35,43
榎町,25,9,18
東榎町,33,17,18
早稲田町,110,66,57
早稲田南町,65,45,30
馬場下町,35,20,22
原町１丁目,68,44,49
原町２丁目,58,46,50
原町３丁目,107,105,108
喜久井町,89,61,47
築地町,21,15,6
弁天町,150,88,95
中里町,10,4,7
山吹町,174,86,108
改代町,26,8,19
水道町,29,19,17
早稲田鶴巻町,667,354,375
住吉町,158,106,98
市谷台町,109,68,63
河田町,306,346,382
若松町,352,299,298
余丁町,184,121,121
戸山１丁目,162,81,108
戸山２丁目,291,154,282
戸山３丁目,85,51,49
富久町,405,265,279
百人町１丁目,1504,908,800
百人町２丁目,1728,1168,951
百人町３丁目,294,229,252
百人町４丁目,197,194,203
大久保１丁目,1839,1103,1029
大久保２丁目,2589,1648,1549
大久保３丁目,373,278,324
戸塚町１丁目,38,16,30
西早稲田１丁目,706,346,456
西早稲田２丁目,1153,559,685
西早稲田３丁目,977,558,526
高田馬場１丁目,692,418,379
高田馬場２丁目,305,186,160
高田馬場３丁目,994,629,521
高田馬場４丁目,1093,735,576
下落合１丁目,826,464,442
下落合２丁目,317,220,179
下落合３丁目,246,154,127
下落合４丁目,439,256,222
中落合１丁目,251,144,142
中落合２丁目,314,208,179
中落合３丁目,143,81,88
中落合４丁目,185,97,107
上落合１丁目,445,277,260
上落合２丁目,369,215,195
上落合３丁目,386,204,223
西落合１丁目,220,116,129
西落合２丁目,226,110,157
西落合３丁目,132,67,82
西落合４丁目,214,138,85
中井１丁目,128,66,73
中井２丁目,199,103,128
北新宿１丁目,1575,1000,855
北新宿２丁目,474,317,305
北新宿３丁目,1508,928,866
北新宿４丁目,1188,832,650
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,210,128,101
西新宿４丁目,493,277,287
西新宿５丁目,352,232,254
西新宿６丁目,330,250,222
西新宿７丁目,213,132,108
西新宿８丁目,298,179,181
