町丁名,世帯数,男,女
四谷１丁目,227,195,263
四谷２丁目,242,194,227
四谷３丁目,264,190,217
四谷４丁目,2042,1668,1535
四谷本塩町,224,185,197
三栄町,1016,867,933
四谷坂町,1347,1034,1048
若葉１丁目,1321,1221,1184
若葉２丁目,416,373,391
若葉３丁目,567,436,451
須賀町,815,695,675
左門町,968,664,806
信濃町,546,394,489
南元町,1232,1088,1234
荒木町,1556,1142,1161
舟町,944,649,661
愛住町,854,668,663
大京町,2024,1554,1858
霞ヶ丘町,1,1,0
内藤町,678,632,535
片町,215,159,151
新宿１丁目,2708,1913,1756
新宿２丁目,788,603,489
新宿３丁目,100,88,52
新宿４丁目,222,179,105
新宿５丁目,1781,1284,967
新宿６丁目,2596,1960,1645
新宿７丁目,3530,2885,2685
歌舞伎町１丁目,161,125,61
歌舞伎町２丁目,1506,1196,533
市谷田町１丁目,18,8,21
市谷田町２丁目,335,238,340
市谷田町３丁目,187,151,182
市谷本村町,1684,1492,906
市谷砂土原町１丁目,109,100,125
市谷砂土原町２丁目,220,173,223
市谷砂土原町３丁目,428,418,458
市谷左内町,226,206,228
市谷加賀町１丁目,21,13,23
市谷加賀町２丁目,945,686,996
市谷甲良町,378,333,382
市谷船河原町,69,72,81
市谷長延寺町,94,46,88
市谷鷹匠町,20,22,24
市谷山伏町,291,253,268
市谷八幡町,61,52,65
神楽坂１丁目,11,11,16
神楽坂２丁目,131,89,120
神楽坂３丁目,298,229,219
神楽坂４丁目,92,79,94
神楽坂５丁目,384,300,389
神楽坂６丁目,556,377,470
細工町,256,206,224
二十騎町,362,305,344
揚場町,54,49,57
津久戸町,67,44,51
東五軒町,1107,983,1131
西五軒町,897,776,809
赤城元町,227,176,215
南榎町,667,649,662
袋町,370,316,341
払方町,474,452,503
南町,367,364,398
北町,493,458,514
納戸町,507,418,494
南山伏町,364,321,310
北山伏町,309,201,240
白銀町,704,579,734
下宮比町,147,91,119
矢来町,2494,2126,2475
若宮町,524,447,470
岩戸町,415,280,320
中町,254,243,256
箪笥町,397,272,315
横寺町,530,393,413
筑土八幡町,530,367,502
新小川町,1770,1441,1494
神楽河岸,0,0,0
市谷薬王寺町,1967,1490,1607
市谷柳町,842,571,676
市谷仲之町,1146,1015,1128
赤城下町,747,581,596
天神町,687,491,566
榎町,422,310,296
東榎町,197,136,144
早稲田町,687,480,545
早稲田南町,398,356,359
馬場下町,299,243,230
原町１丁目,805,630,723
原町２丁目,648,604,568
原町３丁目,1051,774,919
喜久井町,1052,943,920
築地町,304,248,278
弁天町,1844,1501,1611
中里町,358,339,377
山吹町,2144,1579,1702
改代町,351,296,261
水道町,606,418,461
早稲田鶴巻町,3280,2514,2540
住吉町,1648,1234,1282
市谷台町,795,648,648
河田町,1242,1117,1127
若松町,3096,2472,2723
余丁町,2392,1914,1995
戸山１丁目,1439,1119,1255
戸山２丁目,3243,2086,3139
戸山３丁目,481,418,402
富久町,3838,3352,3308
百人町１丁目,1911,1503,965
百人町２丁目,2057,1619,1257
百人町３丁目,2379,2395,2630
百人町４丁目,1415,945,1295
大久保１丁目,1797,1329,1106
大久保２丁目,3744,2892,2565
大久保３丁目,1987,1893,2081
戸塚町１丁目,102,77,86
西早稲田１丁目,2975,2320,2489
西早稲田２丁目,3058,2511,2382
西早稲田３丁目,3398,3028,2916
高田馬場１丁目,2272,1901,1734
高田馬場２丁目,1019,820,711
高田馬場３丁目,3308,2565,2273
高田馬場４丁目,3354,2828,2641
下落合１丁目,1268,920,855
下落合２丁目,1745,1519,1622
下落合３丁目,2342,1879,2269
下落合４丁目,2308,1957,2180
中落合１丁目,2013,1582,1616
中落合２丁目,2606,2263,2413
中落合３丁目,2281,1956,2087
中落合４丁目,1588,1469,1418
上落合１丁目,2977,2498,2440
上落合２丁目,2983,2355,2221
上落合３丁目,2896,2200,2073
西落合１丁目,2604,2134,2221
西落合２丁目,2366,1989,1997
西落合３丁目,1744,1386,1595
西落合４丁目,1172,1012,1116
中井１丁目,1154,916,726
中井２丁目,1537,1410,1514
北新宿１丁目,3902,2940,2581
北新宿２丁目,2829,2474,2238
北新宿３丁目,3739,2937,2721
北新宿４丁目,3465,2733,2479
西新宿１丁目,32,26,27
西新宿２丁目,3,3,5
西新宿３丁目,1324,876,917
西新宿４丁目,4589,3493,3115
西新宿５丁目,2542,1976,1769
西新宿６丁目,1955,1548,1380
西新宿７丁目,1494,1153,864
西新宿８丁目,1913,1398,1313
