町丁名,世帯数,男,女
四谷１丁目,300,247,327
四谷２丁目,253,206,228
四谷３丁目,277,187,224
四谷４丁目,2229,1789,1653
四谷本塩町,332,254,257
四谷三栄町,1091,936,1020
四谷坂町,1597,1263,1213
若葉１丁目,1406,1307,1265
若葉２丁目,495,450,449
若葉３丁目,635,499,492
須賀町,821,704,683
左門町,1104,743,910
信濃町,548,391,495
南元町,1314,1164,1299
荒木町,1706,1278,1243
舟町,1016,694,726
愛住町,900,711,701
大京町,2429,1808,2150
霞ヶ丘町,5,5,0
内藤町,673,593,643
片町,269,198,179
新宿１丁目,3127,2226,1930
新宿２丁目,931,688,515
新宿３丁目,99,87,51
新宿４丁目,206,167,107
新宿５丁目,2060,1459,1100
新宿６丁目,3104,2250,1957
新宿７丁目,4264,3401,3173
歌舞伎町１丁目,164,131,54
歌舞伎町２丁目,1904,1451,787
市谷田町１丁目,14,7,17
市谷田町２丁目,329,258,335
市谷田町３丁目,199,162,194
市谷本村町,1782,1555,1149
市谷砂土原町１丁目,104,99,113
市谷砂土原町２丁目,274,219,267
市谷砂土原町３丁目,474,496,522
市谷左内町,241,207,238
市谷加賀町１丁目,21,13,23
市谷加賀町２丁目,1031,759,1054
市谷甲良町,462,404,439
市谷船河原町,76,87,101
市谷長延寺町,89,43,80
市谷鷹匠町,14,13,16
市谷山伏町,314,269,296
市谷八幡町,60,53,65
神楽坂１丁目,11,12,15
神楽坂２丁目,120,77,110
神楽坂３丁目,288,236,203
神楽坂４丁目,98,84,97
神楽坂５丁目,391,315,394
神楽坂６丁目,540,357,450
細工町,258,214,218
二十騎町,399,312,367
揚場町,60,49,55
津久戸町,60,40,47
東五軒町,1218,1032,1208
西五軒町,1031,865,895
赤城元町,243,188,227
南榎町,726,714,719
袋町,362,318,344
払方町,524,486,543
南町,403,438,450
北町,539,484,547
納戸町,563,494,550
南山伏町,356,308,303
北山伏町,386,249,323
白銀町,753,601,788
下宮比町,170,93,136
矢来町,2540,2145,2431
若宮町,558,498,517
岩戸町,420,304,332
中町,258,254,249
箪笥町,462,312,345
横寺町,645,484,496
筑土八幡町,514,387,474
新小川町,2011,1624,1636
神楽河岸,0,0,0
市谷薬王寺町,2113,1610,1716
市谷柳町,881,602,687
市谷仲之町,1288,1188,1320
赤城下町,842,659,631
天神町,719,525,558
榎町,485,325,336
東榎町,219,134,169
早稲田町,894,587,703
早稲田南町,460,375,392
馬場下町,344,269,261
原町１丁目,864,696,751
原町２丁目,697,631,623
原町３丁目,1253,953,1151
喜久井町,1133,981,961
築地町,313,243,286
弁天町,1998,1602,1733
中里町,372,338,380
山吹町,2594,1794,1994
改代町,420,336,305
水道町,756,515,503
早稲田鶴巻町,3818,2722,2881
住吉町,1838,1359,1412
市谷台町,913,704,704
河田町,1479,1414,1434
若松町,3391,2697,3019
余丁町,2522,2021,2088
戸山１丁目,1532,1192,1323
戸山２丁目,3395,2119,3329
戸山３丁目,649,535,565
富久町,4134,3596,3583
百人町１丁目,2893,2146,1493
百人町２丁目,3380,2547,2024
百人町３丁目,2560,2595,2858
百人町４丁目,1668,1170,1562
大久保１丁目,3048,2107,1860
大久保２丁目,5358,4041,3620
大久保３丁目,2515,2344,2569
戸塚町１丁目,141,95,106
西早稲田１丁目,3592,2655,2833
西早稲田２丁目,3827,3024,2785
西早稲田３丁目,4060,3441,3311
高田馬場１丁目,2758,2220,2012
高田馬場２丁目,1270,1007,812
高田馬場３丁目,4110,3093,2673
高田馬場４丁目,4158,3391,3092
下落合１丁目,1885,1271,1212
下落合２丁目,2066,1743,1807
下落合３丁目,2663,2088,2523
下落合４丁目,2671,2176,2333
中落合１丁目,2382,1819,1814
中落合２丁目,2853,2478,2557
中落合３丁目,2475,2017,2233
中落合４丁目,1720,1553,1506
上落合１丁目,3324,2680,2673
上落合２丁目,3332,2519,2448
上落合３丁目,3209,2392,2251
西落合１丁目,2878,2262,2367
西落合２丁目,2568,2090,2114
西落合３丁目,1933,1516,1694
西落合４丁目,1346,1115,1226
中井１丁目,1285,979,790
中井２丁目,1709,1556,1615
北新宿１丁目,5185,3801,3257
北新宿２丁目,3141,2733,2425
北新宿３丁目,4779,3701,3276
北新宿４丁目,4360,3287,3088
西新宿１丁目,34,26,27
西新宿２丁目,1,1,4
西新宿３丁目,1644,1119,1066
西新宿４丁目,5076,3789,3442
西新宿５丁目,2646,2063,1883
西新宿６丁目,2444,1962,1694
西新宿７丁目,1748,1324,1005
西新宿８丁目,2240,1629,1526
