町丁名,世帯数,男,女
四谷１丁目,21,18,6
四谷２丁目,20,10,12
四谷３丁目,30,15,17
四谷４丁目,211,123,118
四谷本塩町,18,8,12
四谷三栄町,66,46,43
四谷坂町,156,110,87
若葉１丁目,106,82,54
若葉２丁目,56,31,33
若葉３丁目,63,33,36
須賀町,54,36,25
左門町,82,50,40
信濃町,81,43,45
南元町,148,71,109
荒木町,155,105,106
舟町,69,36,38
愛住町,71,51,33
大京町,180,117,85
霞ヶ丘町,1,1,0
内藤町,56,35,40
片町,32,15,20
新宿１丁目,332,210,183
新宿２丁目,137,90,76
新宿３丁目,6,4,4
新宿４丁目,3,2,2
新宿５丁目,277,163,147
新宿６丁目,413,259,272
新宿７丁目,751,497,467
歌舞伎町１丁目,8,7,3
歌舞伎町２丁目,314,174,201
市谷田町１丁目,1,0,1
市谷田町２丁目,13,8,7
市谷田町３丁目,26,9,21
市谷本村町,101,80,85
市谷砂土原町１丁目,2,2,2
市谷砂土原町２丁目,18,17,8
市谷砂土原町３丁目,68,74,44
市谷左内町,13,10,8
市谷加賀町１丁目,7,6,9
市谷加賀町２丁目,69,45,43
市谷甲良町,32,21,19
市谷船河原町,5,9,8
市谷長延寺町,4,0,4
市谷鷹匠町,14,7,7
市谷山伏町,19,11,14
市谷八幡町,2,1,1
神楽坂１丁目,0,0,0
神楽坂２丁目,9,3,6
神楽坂３丁目,23,20,10
神楽坂４丁目,4,2,2
神楽坂５丁目,7,7,3
神楽坂６丁目,29,24,9
細工町,8,2,8
二十騎町,35,27,18
揚場町,1,1,0
津久戸町,2,1,1
東五軒町,93,48,49
西五軒町,147,93,69
赤城元町,9,3,6
南榎町,46,38,19
袋町,33,21,17
払方町,44,26,34
南町,14,13,6
北町,22,17,11
納戸町,63,46,28
南山伏町,31,22,22
北山伏町,37,18,24
白銀町,43,25,25
下宮比町,14,5,9
矢来町,157,95,84
若宮町,51,54,54
岩戸町,27,13,20
中町,18,17,7
箪笥町,36,25,16
横寺町,27,18,12
筑土八幡町,34,23,23
新小川町,165,93,94
神楽河岸,0,0,0
市谷薬王寺町,194,156,159
市谷柳町,67,44,33
市谷仲之町,155,162,163
赤城下町,63,37,37
天神町,85,46,45
榎町,49,28,24
東榎町,43,19,25
早稲田町,195,92,119
早稲田南町,88,50,45
馬場下町,32,23,17
原町１丁目,115,64,67
原町２丁目,62,41,39
原町３丁目,137,107,114
喜久井町,95,66,41
築地町,17,11,7
弁天町,228,133,134
中里町,17,10,13
山吹町,440,212,266
改代町,40,25,18
水道町,69,40,34
早稲田鶴巻町,738,408,409
住吉町,183,137,122
市谷台町,113,77,56
河田町,431,449,440
若松町,416,326,334
余丁町,206,152,127
戸山１丁目,165,97,103
戸山２丁目,376,222,394
戸山３丁目,69,43,41
富久町,368,269,264
百人町１丁目,1171,756,584
百人町２丁目,1423,994,809
百人町３丁目,382,341,328
百人町４丁目,226,200,250
大久保１丁目,1120,720,648
大久保２丁目,1890,1281,1181
大久保３丁目,490,339,381
戸塚町１丁目,46,25,28
西早稲田１丁目,929,550,472
西早稲田２丁目,1089,605,565
西早稲田３丁目,1051,634,534
高田馬場１丁目,647,448,306
高田馬場２丁目,356,204,182
高田馬場３丁目,1139,696,594
高田馬場４丁目,1029,701,525
下落合１丁目,746,429,410
下落合２丁目,389,296,196
下落合３丁目,289,190,167
下落合４丁目,457,259,232
中落合１丁目,406,271,215
中落合２丁目,393,251,220
中落合３丁目,218,127,127
中落合４丁目,183,101,112
上落合１丁目,373,258,221
上落合２丁目,373,205,218
上落合３丁目,401,228,233
西落合１丁目,225,122,135
西落合２丁目,223,142,135
西落合３丁目,129,77,73
西落合４丁目,92,56,50
中井１丁目,139,85,72
中井２丁目,192,96,125
北新宿１丁目,1387,937,759
北新宿２丁目,454,314,312
北新宿３丁目,1210,871,659
北新宿４丁目,1075,719,636
西新宿１丁目,2,1,1
西新宿２丁目,1,1,0
西新宿３丁目,229,135,122
西新宿４丁目,612,367,339
西新宿５丁目,349,234,250
西新宿６丁目,391,293,265
西新宿７丁目,244,152,118
西新宿８丁目,276,173,149
