町丁名,世帯数,男,女
四谷１丁目,262,224,285
四谷２丁目,259,197,218
四谷３丁目,270,180,208
四谷４丁目,2067,1655,1544
四谷本塩町,332,255,240
四谷三栄町,1047,913,983
四谷坂町,1578,1236,1147
若葉１丁目,1358,1225,1210
若葉２丁目,444,404,398
若葉３丁目,584,472,438
須賀町,764,650,648
左門町,1016,689,853
信濃町,546,396,493
南元町,1331,1098,1304
荒木町,1622,1179,1186
舟町,986,651,714
愛住町,861,643,663
大京町,2352,1741,2043
霞ヶ丘町,0,0,0
内藤町,672,589,662
片町,308,220,194
新宿１丁目,2862,2014,1770
新宿２丁目,801,600,461
新宿３丁目,78,70,33
新宿４丁目,171,134,93
新宿５丁目,2048,1401,1095
新宿６丁目,2792,2017,1698
新宿７丁目,3710,2901,2690
歌舞伎町１丁目,140,104,51
歌舞伎町２丁目,1575,1256,523
市谷田町１丁目,14,8,14
市谷田町２丁目,322,249,326
市谷田町３丁目,178,152,170
市谷本村町,1717,1477,1065
市谷砂土原町１丁目,100,92,106
市谷砂土原町２丁目,255,189,251
市谷砂土原町３丁目,419,406,445
市谷左内町,260,225,249
市谷加賀町１丁目,244,305,340
市谷加賀町２丁目,954,723,995
市谷甲良町,457,374,440
市谷船河原町,69,81,80
市谷長延寺町,69,27,67
市谷鷹匠町,36,25,31
市谷山伏町,303,260,291
市谷八幡町,66,57,59
神楽坂１丁目,12,13,14
神楽坂２丁目,117,78,107
神楽坂３丁目,263,208,181
神楽坂４丁目,93,78,98
神楽坂５丁目,360,297,371
神楽坂６丁目,503,340,421
細工町,257,212,207
二十騎町,393,289,347
揚場町,57,48,52
津久戸町,58,43,42
東五軒町,1228,1044,1184
西五軒町,987,806,862
赤城元町,251,211,228
南榎町,666,650,696
袋町,357,315,322
払方町,511,447,502
南町,391,418,434
北町,520,449,528
納戸町,543,493,561
南山伏町,423,339,358
北山伏町,358,228,310
白銀町,754,604,762
下宮比町,182,103,134
矢来町,2385,1998,2256
若宮町,499,439,453
岩戸町,414,275,336
中町,258,258,239
箪笥町,443,287,351
横寺町,605,463,476
筑土八幡町,602,436,528
新小川町,2085,1670,1622
神楽河岸,0,0,0
市谷薬王寺町,2039,1491,1605
市谷柳町,913,596,713
市谷仲之町,1280,1040,1219
赤城下町,838,651,622
天神町,651,481,511
榎町,475,322,334
東榎町,254,170,169
早稲田町,764,513,611
早稲田南町,396,319,355
馬場下町,302,230,228
原町１丁目,826,668,727
原町２丁目,652,583,589
原町３丁目,1148,863,1016
喜久井町,1066,910,903
築地町,316,241,301
弁天町,1938,1564,1706
中里町,347,318,350
山吹町,2473,1728,1887
改代町,378,300,287
水道町,700,477,466
早稲田鶴巻町,3310,2366,2513
住吉町,1710,1233,1295
市谷台町,819,637,633
河田町,1253,1111,1070
若松町,3186,2457,2787
余丁町,2412,1848,1964
戸山１丁目,1403,1114,1188
戸山２丁目,3151,1852,2919
戸山３丁目,595,498,530
富久町,3894,3369,3281
百人町１丁目,1832,1377,901
百人町２丁目,2110,1564,1262
百人町３丁目,2328,2288,2528
百人町４丁目,1530,967,1325
大久保１丁目,1872,1327,1036
大久保２丁目,3735,2815,2423
大久保３丁目,2137,2001,2100
戸塚町１丁目,106,73,80
西早稲田１丁目,2997,2262,2411
西早稲田２丁目,3220,2568,2442
西早稲田３丁目,3317,2911,2859
高田馬場１丁目,2413,1946,1796
高田馬場２丁目,1106,890,710
高田馬場３丁目,3315,2516,2228
高田馬場４丁目,3383,2764,2563
下落合１丁目,1443,989,998
下落合２丁目,1823,1579,1669
下落合３丁目,2483,1920,2387
下落合４丁目,2372,1977,2117
中落合１丁目,2165,1650,1667
中落合２丁目,2669,2287,2405
中落合３丁目,2286,1869,2085
中落合４丁目,1612,1439,1417
上落合１丁目,3092,2453,2464
上落合２丁目,3043,2282,2204
上落合３丁目,3001,2236,2083
西落合１丁目,2834,2166,2311
西落合２丁目,2441,2020,2019
西落合３丁目,1830,1430,1617
西落合４丁目,1303,1068,1175
中井１丁目,1196,883,732
中井２丁目,1633,1505,1557
北新宿１丁目,4160,3051,2584
北新宿２丁目,2994,2524,2222
北新宿３丁目,3726,2833,2613
北新宿４丁目,3585,2621,2525
西新宿１丁目,27,22,22
西新宿２丁目,1,1,4
西新宿３丁目,1501,1003,954
西新宿４丁目,4655,3425,3094
西新宿５丁目,2468,1912,1709
西新宿６丁目,2192,1730,1493
西新宿７丁目,1540,1179,855
西新宿８丁目,2085,1494,1381
