町丁名,世帯数,男,女
四谷１丁目,261,213,292
四谷２丁目,238,196,219
四谷３丁目,267,175,218
四谷４丁目,2101,1707,1540
四谷本塩町,300,234,236
四谷三栄町,1061,906,1009
四谷坂町,1464,1134,1115
若葉１丁目,1369,1252,1209
若葉２丁目,458,422,429
若葉３丁目,623,482,488
須賀町,822,695,681
左門町,1039,693,862
信濃町,522,372,479
南元町,1256,1104,1246
荒木町,1607,1196,1204
舟町,964,669,677
愛住町,877,675,699
大京町,2281,1698,2043
霞ヶ丘町,0,0,0
内藤町,743,662,616
片町,225,177,149
新宿１丁目,2803,2017,1756
新宿２丁目,837,623,481
新宿３丁目,93,80,48
新宿４丁目,207,170,103
新宿５丁目,1862,1312,993
新宿６丁目,2786,2051,1734
新宿７丁目,3670,2967,2752
歌舞伎町１丁目,162,134,49
歌舞伎町２丁目,1607,1262,565
市谷田町１丁目,16,8,17
市谷田町２丁目,327,243,336
市谷田町３丁目,188,155,181
市谷本村町,1670,1462,965
市谷砂土原町１丁目,105,95,120
市谷砂土原町２丁目,250,199,253
市谷砂土原町３丁目,433,420,464
市谷左内町,216,193,219
市谷加賀町１丁目,21,14,23
市谷加賀町２丁目,956,708,997
市谷甲良町,442,387,421
市谷船河原町,71,80,82
市谷長延寺町,89,43,79
市谷鷹匠町,13,11,15
市谷山伏町,282,248,264
市谷八幡町,63,53,65
神楽坂１丁目,11,12,15
神楽坂２丁目,122,79,111
神楽坂３丁目,280,221,201
神楽坂４丁目,96,84,94
神楽坂５丁目,373,299,397
神楽坂６丁目,539,362,454
細工町,254,215,214
二十騎町,389,314,347
揚場町,58,49,55
津久戸町,66,45,51
東五軒町,1146,991,1179
西五軒町,987,828,860
赤城元町,228,176,212
南榎町,705,686,705
袋町,366,317,335
払方町,490,463,516
南町,381,395,422
北町,515,486,529
納戸町,529,459,532
南山伏町,361,320,301
北山伏町,365,243,300
白銀町,715,583,746
下宮比町,153,90,121
矢来町,2503,2132,2447
若宮町,533,460,474
岩戸町,413,289,321
中町,259,247,261
箪笥町,419,281,324
横寺町,616,462,480
筑土八幡町,509,382,459
新小川町,1968,1590,1612
神楽河岸,0,0,0
市谷薬王寺町,2022,1529,1601
市谷柳町,871,580,686
市谷仲之町,1177,1043,1165
赤城下町,755,598,565
天神町,675,502,537
榎町,478,332,334
東榎町,233,143,172
早稲田町,770,527,627
早稲田南町,414,343,385
馬場下町,309,247,237
原町１丁目,804,652,711
原町２丁目,653,609,581
原町３丁目,1154,866,1036
喜久井町,1085,944,958
築地町,308,244,278
弁天町,1881,1535,1636
中里町,344,321,360
山吹町,2383,1706,1884
改代町,410,340,296
水道町,676,464,475
早稲田鶴巻町,3375,2531,2571
住吉町,1726,1278,1334
市谷台町,832,670,636
河田町,1274,1124,1138
若松町,3177,2501,2788
余丁町,2396,1911,1991
戸山１丁目,1496,1131,1293
戸山２丁目,3122,1927,2963
戸山３丁目,553,468,485
富久町,3912,3401,3366
百人町１丁目,1965,1526,974
百人町２丁目,2094,1609,1267
百人町３丁目,2374,2355,2635
百人町４丁目,1470,978,1330
大久保１丁目,1878,1356,1109
大久保２丁目,3782,2889,2536
大久保３丁目,2093,1955,2167
戸塚町１丁目,95,72,80
西早稲田１丁目,2998,2324,2480
西早稲田２丁目,3065,2551,2307
西早稲田３丁目,3423,3056,2941
高田馬場１丁目,2321,1940,1736
高田馬場２丁目,1026,846,699
高田馬場３丁目,3375,2612,2285
高田馬場４丁目,3425,2852,2651
下落合１丁目,1339,945,900
下落合２丁目,1784,1539,1654
下落合３丁目,2411,1936,2330
下落合４丁目,2386,1987,2203
中落合１丁目,2083,1626,1628
中落合２丁目,2572,2250,2374
中落合３丁目,2335,1941,2117
中落合４丁目,1620,1477,1439
上落合１丁目,3057,2519,2474
上落合２丁目,3071,2368,2279
上落合３丁目,2961,2232,2113
西落合１丁目,2727,2174,2270
西落合２丁目,2441,2013,2023
西落合３丁目,1819,1423,1639
西落合４丁目,1218,1048,1134
中井１丁目,1184,920,740
中井２丁目,1588,1472,1537
北新宿１丁目,3958,2917,2584
北新宿２丁目,2817,2465,2174
北新宿３丁目,3782,2993,2651
北新宿４丁目,3572,2725,2571
西新宿１丁目,34,26,27
西新宿２丁目,2,2,4
西新宿３丁目,1469,995,983
西新宿４丁目,4646,3517,3180
西新宿５丁目,2490,1947,1751
西新宿６丁目,2038,1625,1418
西新宿７丁目,1562,1193,897
西新宿８丁目,1972,1450,1356
