町丁名,世帯数,男,女
四谷１丁目,278,228,314
四谷２丁目,254,202,211
四谷３丁目,263,174,212
四谷４丁目,2039,1649,1520
四谷本塩町,313,239,231
四谷三栄町,1034,900,977
四谷坂町,1555,1226,1143
若葉１丁目,1337,1221,1202
若葉２丁目,453,419,420
若葉３丁目,574,466,437
須賀町,789,668,663
左門町,1010,699,834
信濃町,521,377,476
南元町,1319,1102,1317
荒木町,1611,1196,1184
舟町,954,640,711
愛住町,850,667,679
大京町,2333,1724,2073
霞ヶ丘町,0,0,0
内藤町,633,565,619
片町,271,197,180
新宿１丁目,2920,2075,1810
新宿２丁目,822,617,469
新宿３丁目,85,76,40
新宿４丁目,192,159,100
新宿５丁目,1936,1328,1051
新宿６丁目,2789,2023,1699
新宿７丁目,3664,2896,2712
歌舞伎町１丁目,140,105,50
歌舞伎町２丁目,1612,1286,531
市谷田町１丁目,13,7,15
市谷田町２丁目,322,253,318
市谷田町３丁目,179,145,172
市谷本村町,1701,1468,1066
市谷砂土原町１丁目,101,93,108
市谷砂土原町２丁目,242,195,247
市谷砂土原町３丁目,435,414,461
市谷左内町,251,219,239
市谷加賀町１丁目,237,281,330
市谷加賀町２丁目,954,721,994
市谷甲良町,451,379,432
市谷船河原町,80,91,96
市谷長延寺町,74,32,70
市谷鷹匠町,35,22,30
市谷山伏町,295,252,278
市谷八幡町,65,56,63
神楽坂１丁目,11,12,15
神楽坂２丁目,119,77,110
神楽坂３丁目,277,217,195
神楽坂４丁目,96,80,94
神楽坂５丁目,368,297,381
神楽坂６丁目,510,340,430
細工町,255,209,206
二十騎町,399,298,362
揚場町,56,46,51
津久戸町,55,40,42
東五軒町,1219,1048,1182
西五軒町,969,802,859
赤城元町,254,209,234
南榎町,662,659,685
袋町,361,315,332
払方町,499,456,504
南町,383,404,437
北町,522,461,533
納戸町,505,455,525
南山伏町,405,328,355
北山伏町,371,237,312
白銀町,726,581,758
下宮比町,179,100,134
矢来町,2383,1993,2286
若宮町,510,446,450
岩戸町,406,279,327
中町,253,243,236
箪笥町,439,291,344
横寺町,626,469,490
筑土八幡町,590,438,522
新小川町,1987,1611,1571
神楽河岸,0,0,0
市谷薬王寺町,1968,1448,1577
市谷柳町,880,583,693
市谷仲之町,1237,1039,1182
赤城下町,825,641,624
天神町,670,496,536
榎町,470,319,332
東榎町,214,140,147
早稲田町,769,525,606
早稲田南町,416,341,372
馬場下町,312,240,234
原町１丁目,819,656,716
原町２丁目,650,581,582
原町３丁目,1145,867,1019
喜久井町,1066,923,915
築地町,310,241,290
弁天町,1920,1547,1701
中里町,359,329,363
山吹町,2481,1733,1898
改代町,393,309,299
水道町,713,481,475
早稲田鶴巻町,3417,2447,2576
住吉町,1720,1257,1297
市谷台町,839,649,653
河田町,1224,1077,1074
若松町,3140,2413,2767
余丁町,2404,1864,1965
戸山１丁目,1423,1108,1227
戸山２丁目,3200,1904,2980
戸山３丁目,582,493,525
富久町,3867,3378,3318
百人町１丁目,1900,1459,925
百人町２丁目,2124,1587,1276
百人町３丁目,2344,2314,2569
百人町４丁目,1547,997,1359
大久保１丁目,1892,1339,1074
大久保２丁目,3738,2802,2481
大久保３丁目,2177,2023,2167
戸塚町１丁目,115,81,82
西早稲田１丁目,2983,2272,2435
西早稲田２丁目,3291,2655,2470
西早稲田３丁目,3350,2951,2869
高田馬場１丁目,2408,1964,1790
高田馬場２丁目,1067,866,701
高田馬場３丁目,3342,2559,2224
高田馬場４丁目,3403,2807,2586
下落合１丁目,1461,1025,1001
下落合２丁目,1817,1568,1655
下落合３丁目,2490,1955,2391
下落合４丁目,2376,1970,2138
中落合１丁目,2098,1613,1633
中落合２丁目,2634,2293,2373
中落合３丁目,2340,1918,2128
中落合４丁目,1632,1488,1432
上落合１丁目,3069,2453,2468
上落合２丁目,3077,2345,2253
上落合３丁目,2999,2246,2089
西落合１丁目,2764,2147,2275
西落合２丁目,2430,1994,2014
西落合３丁目,1810,1413,1636
西落合４丁目,1299,1078,1174
中井１丁目,1202,902,748
中井２丁目,1615,1501,1531
北新宿１丁目,4102,3037,2566
北新宿２丁目,2951,2519,2216
北新宿３丁目,3766,2916,2640
北新宿４丁目,3604,2657,2567
西新宿１丁目,29,23,24
西新宿２丁目,1,1,4
西新宿３丁目,1456,994,940
西新宿４丁目,4679,3487,3157
西新宿５丁目,2411,1887,1672
西新宿６丁目,2208,1735,1492
西新宿７丁目,1538,1179,866
西新宿８丁目,2075,1511,1392
