町丁名,世帯数,男,女
四谷１丁目,244,209,271
四谷２丁目,274,216,244
四谷３丁目,283,214,229
四谷４丁目,2185,1774,1641
四谷本塩町,239,194,208
三栄町,1072,910,984
四谷坂町,1437,1107,1120
若葉１丁目,1392,1298,1230
若葉２丁目,439,396,403
若葉３丁目,608,466,482
須賀町,848,720,697
左門町,1016,698,840
信濃町,563,404,505
南元町,1348,1176,1319
荒木町,1677,1223,1257
舟町,1004,690,698
愛住町,907,719,692
大京町,2106,1631,1920
霞ヶ丘町,1,1,0
内藤町,704,654,559
片町,234,169,163
新宿１丁目,2986,2101,1942
新宿２丁目,874,653,536
新宿３丁目,109,96,60
新宿４丁目,227,182,110
新宿５丁目,2001,1418,1111
新宿６丁目,3020,2275,1935
新宿７丁目,4279,3470,3187
歌舞伎町１丁目,173,137,65
歌舞伎町２丁目,1814,1384,795
市谷田町１丁目,19,8,22
市谷田町２丁目,349,254,354
市谷田町３丁目,203,157,199
市谷本村町,1735,1553,967
市谷砂土原町１丁目,118,110,130
市谷砂土原町２丁目,237,189,234
市谷砂土原町３丁目,478,518,525
市谷左内町,237,215,240
市谷加賀町１丁目,21,13,23
市谷加賀町２丁目,987,730,1041
市谷甲良町,382,342,393
市谷船河原町,76,87,91
市谷長延寺町,98,46,94
市谷鷹匠町,20,22,24
市谷山伏町,306,266,282
市谷八幡町,61,53,66
神楽坂１丁目,11,11,16
神楽坂２丁目,140,94,127
神楽坂３丁目,309,240,227
神楽坂４丁目,94,82,97
神楽坂５丁目,395,314,392
神楽坂６丁目,574,390,480
細工町,261,210,229
二十騎町,374,317,356
揚場町,55,50,57
津久戸町,69,46,51
東五軒町,1165,1017,1176
西五軒町,947,831,847
赤城元町,236,184,220
南榎町,700,681,686
袋町,372,323,346
払方町,510,492,546
南町,374,378,407
北町,500,467,520
納戸町,543,443,515
南山伏町,370,329,316
北山伏町,329,214,253
白銀町,735,609,751
下宮比町,155,97,125
矢来町,2581,2193,2540
若宮町,563,506,535
岩戸町,425,287,327
中町,265,250,264
箪笥町,406,280,320
横寺町,535,398,419
筑土八幡町,558,388,519
新小川町,1858,1514,1550
神楽河岸,0,0,0
市谷薬王寺町,2094,1612,1741
市谷柳町,880,602,699
市谷仲之町,1260,1178,1279
赤城下町,784,615,609
天神町,756,525,606
榎町,448,321,315
東榎町,232,153,165
早稲田町,778,541,593
早稲田南町,460,404,387
馬場下町,329,264,252
原町１丁目,873,684,772
原町２丁目,699,649,617
原町３丁目,1146,875,1029
喜久井町,1126,1004,967
築地町,319,263,284
弁天町,1962,1583,1701
中里町,364,343,382
山吹町,2274,1654,1794
改代町,371,303,277
水道町,628,431,476
早稲田鶴巻町,3849,2831,2889
住吉町,1778,1333,1377
市谷台町,879,714,707
河田町,1532,1478,1522
若松町,3377,2760,3001
余丁町,2521,2027,2110
戸山１丁目,1591,1212,1365
戸山２丁目,3380,2235,3415
戸山３丁目,556,472,442
富久町,4136,3608,3569
百人町１丁目,3306,2400,1743
百人町２丁目,3723,2819,2181
百人町３丁目,2597,2625,2864
百人町４丁目,1556,1123,1485
大久保１丁目,3592,2516,2145
大久保２丁目,6176,4608,4093
大久保３丁目,2228,2137,2360
戸塚町１丁目,139,100,110
西早稲田１丁目,3602,2640,2936
西早稲田２丁目,4102,3048,3034
西早稲田３丁目,4308,3591,3422
高田馬場１丁目,2936,2330,2107
高田馬場２丁目,1293,999,860
高田馬場３丁目,4291,3224,2795
高田馬場４丁目,4336,3531,3210
下落合１丁目,1991,1355,1242
下落合２丁目,2025,1740,1786
下落合３丁目,2554,2021,2405
下落合４丁目,2709,2208,2408
中落合１丁目,2228,1717,1759
中落合２丁目,2875,2470,2574
中落合３丁目,2401,2039,2175
中落合４丁目,1767,1561,1549
上落合１丁目,3383,2766,2706
上落合２丁目,3316,2568,2412
上落合３丁目,3265,2423,2285
西落合１丁目,2773,2247,2324
西落合２丁目,2530,2087,2133
西落合３丁目,1846,1447,1663
西落合４丁目,1381,1168,1189
中井１丁目,1274,983,805
中井２丁目,1719,1511,1640
北新宿１丁目,5384,3968,3415
北新宿２丁目,3255,2803,2556
北新宿３丁目,5127,3869,3555
北新宿４丁目,4597,3572,3150
西新宿１丁目,33,27,28
西新宿２丁目,3,3,5
西新宿３丁目,1490,988,1012
西新宿４丁目,5001,3761,3406
西新宿５丁目,2832,2198,2000
西新宿６丁目,2230,1811,1596
西新宿７丁目,1679,1289,966
西新宿８丁目,2172,1573,1493
