町丁名,世帯数,男,女
四谷１丁目,271,230,300
四谷２丁目,258,200,218
四谷３丁目,261,175,205
四谷４丁目,2038,1634,1535
四谷本塩町,325,249,237
四谷三栄町,1048,909,985
四谷坂町,1561,1236,1140
若葉１丁目,1349,1232,1195
若葉２丁目,442,400,405
若葉３丁目,585,467,446
須賀町,767,648,645
左門町,1024,700,855
信濃町,527,387,477
南元町,1318,1117,1297
荒木町,1601,1171,1176
舟町,973,638,716
愛住町,860,645,673
大京町,2311,1733,2022
霞ヶ丘町,0,0,0
内藤町,669,586,653
片町,307,216,198
新宿１丁目,2865,2022,1780
新宿２丁目,812,605,464
新宿３丁目,78,71,34
新宿４丁目,175,141,95
新宿５丁目,1983,1370,1062
新宿６丁目,2766,2003,1681
新宿７丁目,3699,2894,2699
歌舞伎町１丁目,132,99,48
歌舞伎町２丁目,1571,1260,517
市谷田町１丁目,15,8,17
市谷田町２丁目,320,243,322
市谷田町３丁目,180,152,174
市谷本村町,1718,1480,1065
市谷砂土原町１丁目,98,91,105
市谷砂土原町２丁目,245,190,245
市谷砂土原町３丁目,424,410,450
市谷左内町,250,218,241
市谷加賀町１丁目,243,301,339
市谷加賀町２丁目,927,732,963
市谷甲良町,454,375,442
市谷船河原町,73,87,89
市谷長延寺町,72,30,69
市谷鷹匠町,37,25,32
市谷山伏町,304,264,291
市谷八幡町,65,57,62
神楽坂１丁目,12,13,15
神楽坂２丁目,115,76,109
神楽坂３丁目,271,212,186
神楽坂４丁目,93,77,97
神楽坂５丁目,361,293,373
神楽坂６丁目,497,337,413
細工町,255,213,206
二十騎町,403,301,356
揚場町,58,48,53
津久戸町,57,43,41
東五軒町,1199,1045,1164
西五軒町,978,803,858
赤城元町,255,211,233
南榎町,669,658,695
袋町,356,308,321
払方町,510,451,514
南町,387,410,434
北町,507,444,511
納戸町,534,487,558
南山伏町,422,328,364
北山伏町,358,226,313
白銀町,746,598,760
下宮比町,186,107,137
矢来町,2383,1999,2268
若宮町,498,438,450
岩戸町,409,271,337
中町,257,256,239
箪笥町,442,289,352
横寺町,620,468,487
筑土八幡町,596,440,521
新小川町,2013,1612,1583
神楽河岸,0,0,0
市谷薬王寺町,1967,1435,1562
市谷柳町,885,587,691
市谷仲之町,1256,1033,1208
赤城下町,833,652,623
天神町,653,482,511
榎町,471,319,332
東榎町,241,163,159
早稲田町,762,520,609
早稲田南町,393,323,357
馬場下町,304,233,229
原町１丁目,808,667,718
原町２丁目,637,580,571
原町３丁目,1132,865,1018
喜久井町,1058,900,901
築地町,317,244,295
弁天町,1922,1555,1694
中里町,345,319,352
山吹町,2454,1728,1879
改代町,365,291,285
水道町,710,481,478
早稲田鶴巻町,3334,2395,2524
住吉町,1708,1242,1299
市谷台町,829,639,640
河田町,1252,1112,1075
若松町,3124,2428,2760
余丁町,2387,1850,1949
戸山１丁目,1388,1120,1180
戸山２丁目,3147,1868,2919
戸山３丁目,595,500,531
富久町,3869,3369,3283
百人町１丁目,1837,1401,894
百人町２丁目,2130,1585,1273
百人町３丁目,2337,2306,2543
百人町４丁目,1531,973,1327
大久保１丁目,1871,1332,1039
大久保２丁目,3687,2784,2421
大久保３丁目,2148,2028,2126
戸塚町１丁目,111,78,82
西早稲田１丁目,2953,2230,2407
西早稲田２丁目,3231,2587,2456
西早稲田３丁目,3313,2919,2876
高田馬場１丁目,2387,1925,1782
高田馬場２丁目,1081,873,709
高田馬場３丁目,3333,2538,2234
高田馬場４丁目,3375,2787,2553
下落合１丁目,1459,1013,1006
下落合２丁目,1788,1557,1632
下落合３丁目,2461,1937,2377
下落合４丁目,2366,1972,2113
中落合１丁目,2143,1639,1653
中落合２丁目,2627,2273,2376
中落合３丁目,2286,1877,2089
中落合４丁目,1597,1438,1404
上落合１丁目,3060,2454,2443
上落合２丁目,3009,2270,2199
上落合３丁目,2952,2230,2066
西落合１丁目,2776,2140,2287
西落合２丁目,2419,2005,2003
西落合３丁目,1799,1421,1601
西落合４丁目,1282,1057,1171
中井１丁目,1187,880,736
中井２丁目,1621,1508,1536
北新宿１丁目,4086,3022,2564
北新宿２丁目,2950,2511,2219
北新宿３丁目,3686,2829,2608
北新宿４丁目,3565,2632,2520
西新宿１丁目,28,22,23
西新宿２丁目,1,1,4
西新宿３丁目,1459,1000,927
西新宿４丁目,4675,3460,3148
西新宿５丁目,2389,1869,1666
西新宿６丁目,2204,1740,1499
西新宿７丁目,1514,1158,851
西新宿８丁目,2066,1499,1378
