町丁名,世帯数,男,女
四谷１丁目,274,223,300
四谷２丁目,240,196,220
四谷３丁目,290,197,228
四谷４丁目,2262,1811,1643
四谷本塩町,324,248,251
四谷三栄町,1105,950,1048
四谷坂町,1579,1234,1211
若葉１丁目,1428,1309,1273
若葉２丁目,491,445,448
若葉３丁目,659,504,519
須賀町,850,723,691
左門町,1093,746,895
信濃町,558,396,498
南元町,1314,1175,1291
荒木町,1720,1281,1292
舟町,1006,700,702
愛住町,915,720,720
大京町,2380,1799,2106
霞ヶ丘町,2,2,0
内藤町,714,631,640
片町,263,202,175
新宿１丁目,3033,2148,1923
新宿２丁目,940,692,529
新宿３丁目,99,87,54
新宿４丁目,211,170,109
新宿５丁目,2095,1458,1142
新宿６丁目,3084,2256,1982
新宿７丁目,4260,3436,3193
歌舞伎町１丁目,173,142,54
歌舞伎町２丁目,1944,1472,828
市谷田町１丁目,14,8,16
市谷田町２丁目,332,255,344
市谷田町３丁目,213,168,199
市谷本村町,1734,1542,1028
市谷砂土原町１丁目,104,94,119
市谷砂土原町２丁目,259,212,256
市谷砂土原町３丁目,475,496,510
市谷左内町,222,198,225
市谷加賀町１丁目,21,14,23
市谷加賀町２丁目,1000,745,1031
市谷甲良町,475,416,441
市谷船河原町,76,87,88
市谷長延寺町,91,42,82
市谷鷹匠町,13,11,15
市谷山伏町,304,265,282
市谷八幡町,61,55,65
神楽坂１丁目,12,13,15
神楽坂２丁目,126,78,113
神楽坂３丁目,285,228,205
神楽坂４丁目,97,83,99
神楽坂５丁目,380,309,402
神楽坂６丁目,560,375,461
細工町,258,217,221
二十騎町,411,333,364
揚場町,60,51,55
津久戸町,67,44,53
東五軒町,1208,1028,1212
西五軒町,1031,870,897
赤城元町,231,179,215
南榎町,742,726,729
袋町,367,324,342
払方町,513,490,538
南町,396,420,437
北町,525,500,536
納戸町,575,497,556
南山伏町,363,324,306
北山伏町,390,262,323
白銀町,736,597,762
下宮比町,160,94,125
矢来町,2574,2182,2498
若宮町,552,497,510
岩戸町,428,307,332
中町,265,254,265
箪笥町,436,299,327
横寺町,630,472,496
筑土八幡町,506,383,462
新小川町,2033,1640,1662
神楽河岸,0,0,0
市谷薬王寺町,2143,1660,1723
市谷柳町,892,604,701
市谷仲之町,1305,1203,1345
赤城下町,776,622,577
天神町,726,531,571
榎町,490,337,349
東榎町,250,157,176
早稲田町,883,592,691
早稲田南町,455,375,398
馬場下町,333,261,260
原町１丁目,876,699,763
原町２丁目,687,636,617
原町３丁目,1263,973,1149
喜久井町,1135,998,990
築地町,309,246,281
弁天町,1990,1616,1718
中里町,355,325,372
山吹町,2596,1822,2022
改代町,429,351,305
水道町,728,493,511
早稲田鶴巻町,3836,2762,2900
住吉町,1842,1382,1432
市谷台町,898,717,687
河田町,1543,1448,1504
若松町,3457,2773,3076
余丁町,2515,2041,2091
戸山１丁目,1610,1204,1392
戸山２丁目,3243,2060,3214
戸山３丁目,634,529,542
富久町,4185,3636,3622
百人町１丁目,2964,2183,1552
百人町２丁目,3384,2582,2040
百人町３丁目,2581,2579,2902
百人町４丁目,1614,1150,1536
大久保１丁目,3062,2127,1927
大久保２丁目,5498,4124,3791
大久保３丁目,2416,2268,2506
戸塚町１丁目,131,91,101
西早稲田１丁目,3603,2665,2891
西早稲田２丁目,3685,2943,2687
西早稲田３丁目,4060,3438,3341
高田馬場１丁目,2759,2233,2037
高田馬場２丁目,1285,1007,839
高田馬場３丁目,4112,3138,2683
高田馬場４丁目,4182,3419,3113
下落合１丁目,1881,1264,1219
下落合２丁目,2058,1728,1826
下落合３丁目,2589,2066,2461
下落合４丁目,2654,2166,2367
中落合１丁目,2327,1795,1768
中落合２丁目,2793,2432,2517
中落合３丁目,2424,2013,2193
中落合４丁目,1741,1560,1520
上落合１丁目,3361,2737,2675
上落合２丁目,3300,2515,2434
上落合３丁目,3257,2401,2290
西落合１丁目,2868,2247,2383
西落合２丁目,2582,2117,2133
西落合３丁目,1920,1488,1706
西落合４丁目,1283,1098,1171
中井１丁目,1264,988,786
中井２丁目,1723,1563,1615
北新宿１丁目,5080,3749,3247
北新宿２丁目,3123,2736,2439
北新宿３丁目,4782,3758,3300
北新宿４丁目,4362,3316,3089
西新宿１丁目,33,25,28
西新宿２丁目,2,2,4
西新宿３丁目,1651,1121,1079
西新宿４丁目,5060,3791,3477
西新宿５丁目,2706,2113,1959
西新宿６丁目,2321,1882,1641
西新宿７丁目,1743,1325,995
西新宿８丁目,2179,1592,1500
