町丁名,世帯数,男,女
四谷１丁目,18,14,8
四谷２丁目,33,22,15
四谷３丁目,28,27,13
四谷４丁目,180,112,101
四谷本塩町,17,10,10
三栄町,66,41,52
四谷坂町,112,73,72
若葉１丁目,91,77,44
若葉２丁目,25,21,11
若葉３丁目,50,31,32
須賀町,42,26,21
左門町,60,34,33
信濃町,24,10,16
南元町,142,85,82
荒木町,148,84,95
舟町,69,43,37
愛住町,74,58,30
大京町,113,80,64
霞ヶ丘町,0,0,0
内藤町,36,23,24
片町,21,8,13
新宿１丁目,313,187,185
新宿２丁目,93,51,48
新宿３丁目,10,8,8
新宿４丁目,7,3,5
新宿５丁目,265,148,156
新宿６丁目,485,317,289
新宿７丁目,874,591,529
歌舞伎町１丁目,14,13,4
歌舞伎町２丁目,366,188,267
市谷田町１丁目,1,0,1
市谷田町２丁目,14,16,12
市谷田町３丁目,20,6,17
市谷本村町,66,62,65
市谷砂土原町１丁目,10,10,5
市谷砂土原町２丁目,21,16,11
市谷砂土原町３丁目,63,89,59
市谷左内町,17,10,12
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,58,44,44
市谷甲良町,10,9,10
市谷船河原町,8,14,10
市谷長延寺町,4,0,4
市谷鷹匠町,0,0,0
市谷山伏町,17,13,14
市谷八幡町,2,1,1
神楽坂１丁目,1,1,0
神楽坂２丁目,12,5,7
神楽坂３丁目,14,11,8
神楽坂４丁目,4,2,3
神楽坂５丁目,15,14,3
神楽坂６丁目,24,14,11
細工町,8,4,4
二十騎町,17,12,12
揚場町,1,1,0
津久戸町,2,2,0
東五軒町,67,33,43
西五軒町,64,52,38
赤城元町,11,7,5
南榎町,40,33,22
袋町,10,7,5
払方町,47,40,42
南町,16,14,9
北町,10,9,6
納戸町,41,24,21
南山伏町,10,8,6
北山伏町,23,13,13
白銀町,38,30,16
下宮比町,11,7,6
矢来町,121,67,64
若宮町,39,45,54
岩戸町,12,7,7
中町,12,7,7
箪笥町,15,8,7
横寺町,10,5,6
筑土八幡町,31,20,17
新小川町,110,74,57
神楽河岸,0,0,0
市谷薬王寺町,156,122,133
市谷柳町,45,30,22
市谷仲之町,136,160,146
赤城下町,45,34,13
天神町,74,38,39
榎町,29,11,20
東榎町,31,13,20
早稲田町,98,59,50
早稲田南町,67,47,29
馬場下町,37,22,22
原町１丁目,71,51,47
原町２丁目,56,44,47
原町３丁目,108,100,110
喜久井町,91,61,49
築地町,18,14,6
弁天町,149,87,93
中里町,8,4,5
山吹町,149,75,94
改代町,19,7,12
水道町,24,15,16
早稲田鶴巻町,636,340,360
住吉町,161,105,100
市谷台町,101,66,60
河田町,324,365,391
若松町,336,293,284
余丁町,171,114,114
戸山１丁目,182,98,113
戸山２丁目,292,154,278
戸山３丁目,79,52,42
富久町,392,269,269
百人町１丁目,1487,907,796
百人町２丁目,1754,1189,940
百人町３丁目,295,236,240
百人町４丁目,189,188,203
大久保１丁目,1925,1189,1039
大久保２丁目,2666,1728,1544
大久保３丁目,330,248,283
戸塚町１丁目,37,20,24
西早稲田１丁目,675,322,456
西早稲田２丁目,1110,560,639
西早稲田３丁目,964,556,517
高田馬場１丁目,701,417,380
高田馬場２丁目,290,182,151
高田馬場３丁目,1053,674,531
高田馬場４丁目,1079,713,584
下落合１丁目,836,477,440
下落合２丁目,310,220,165
下落合３丁目,254,152,139
下落合４丁目,454,258,237
中落合１丁目,247,137,148
中落合２丁目,314,215,166
中落合３丁目,145,82,87
中落合４丁目,192,93,122
上落合１丁目,473,286,278
上落合２丁目,366,215,189
上落合３丁目,395,220,210
西落合１丁目,191,111,102
西落合２丁目,208,101,147
西落合３丁目,117,64,67
西落合４丁目,213,141,78
中井１丁目,140,72,81
中井２丁目,195,100,125
北新宿１丁目,1617,1058,848
北新宿２丁目,509,337,320
北新宿３丁目,1520,941,865
北新宿４丁目,1211,852,667
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,191,121,95
西新宿４丁目,487,268,291
西新宿５丁目,343,229,241
西新宿６丁目,329,255,217
西新宿７丁目,217,134,112
西新宿８丁目,272,178,157
