町丁名,世帯数,男,女
四谷１丁目,247,204,279
四谷２丁目,269,218,236
四谷３丁目,284,205,229
四谷４丁目,2269,1810,1669
四谷本塩町,276,223,219
四谷三栄町,1093,942,1025
四谷坂町,1515,1171,1168
若葉１丁目,1420,1310,1260
若葉２丁目,443,395,405
若葉３丁目,616,459,489
須賀町,836,705,693
左門町,1026,715,842
信濃町,589,415,523
南元町,1371,1193,1319
荒木町,1719,1260,1293
舟町,1025,708,718
愛住町,926,733,710
大京町,2167,1649,1970
霞ヶ丘町,0,0,0
内藤町,736,667,608
片町,243,172,173
新宿１丁目,3037,2145,1958
新宿２丁目,886,668,513
新宿３丁目,112,96,59
新宿４丁目,226,184,111
新宿５丁目,2098,1463,1153
新宿６丁目,3138,2288,2024
新宿７丁目,4353,3520,3221
歌舞伎町１丁目,180,142,64
歌舞伎町２丁目,1923,1465,839
市谷田町１丁目,17,9,19
市谷田町２丁目,342,255,351
市谷田町３丁目,208,162,207
市谷本村町,1783,1604,987
市谷砂土原町１丁目,111,104,125
市谷砂土原町２丁目,262,212,265
市谷砂土原町３丁目,476,495,521
市谷左内町,233,210,236
市谷加賀町１丁目,23,14,22
市谷加賀町２丁目,1049,729,1116
市谷甲良町,420,370,421
市谷船河原町,75,85,91
市谷長延寺町,96,47,90
市谷鷹匠町,17,19,20
市谷山伏町,303,269,283
市谷八幡町,64,55,65
神楽坂１丁目,13,13,16
神楽坂２丁目,141,88,126
神楽坂３丁目,295,232,215
神楽坂４丁目,92,77,93
神楽坂５丁目,398,317,404
神楽坂６丁目,575,394,483
細工町,267,214,226
二十騎町,388,325,363
揚場町,54,49,55
津久戸町,66,47,50
東五軒町,1147,1012,1161
西五軒町,960,831,848
赤城元町,231,185,215
南榎町,730,700,721
袋町,377,330,345
払方町,506,492,551
南町,378,380,409
北町,513,488,510
納戸町,579,494,560
南山伏町,369,327,311
北山伏町,387,259,307
白銀町,745,620,762
下宮比町,153,96,125
矢来町,2575,2185,2518
若宮町,558,494,525
岩戸町,425,292,330
中町,269,252,267
箪笥町,418,285,324
横寺町,590,454,471
筑土八幡町,544,401,500
新小川町,1987,1622,1617
神楽河岸,0,0,0
市谷薬王寺町,2100,1599,1725
市谷柳町,877,612,690
市谷仲之町,1286,1190,1307
赤城下町,765,613,592
天神町,748,526,603
榎町,481,327,335
東榎町,240,158,166
早稲田町,857,599,649
早稲田南町,471,409,408
馬場下町,327,262,256
原町１丁目,906,691,803
原町２丁目,693,654,620
原町３丁目,1148,881,1035
喜久井町,1096,979,970
築地町,333,262,293
弁天町,2001,1613,1708
中里町,348,323,361
山吹町,2374,1692,1868
改代町,403,324,303
水道町,661,463,477
早稲田鶴巻町,3960,2873,2923
住吉町,1777,1330,1382
市谷台町,897,741,699
河田町,1562,1463,1538
若松町,3483,2852,3060
余丁町,2555,2052,2139
戸山１丁目,1578,1221,1364
戸山２丁目,3312,2144,3319
戸山３丁目,561,457,453
富久町,4227,3653,3625
百人町１丁目,3315,2384,1744
百人町２丁目,3688,2755,2198
百人町３丁目,2652,2635,2898
百人町４丁目,1652,1207,1586
大久保１丁目,3512,2436,2106
大久保２丁目,6071,4497,4066
大久保３丁目,2377,2256,2520
戸塚町１丁目,141,93,115
西早稲田１丁目,3632,2685,2915
西早稲田２丁目,4168,3084,3043
西早稲田３丁目,4317,3571,3423
高田馬場１丁目,2907,2325,2072
高田馬場２丁目,1322,1019,868
高田馬場３丁目,4318,3249,2798
高田馬場４丁目,4372,3551,3192
下落合１丁目,2067,1380,1296
下落合２丁目,2053,1730,1826
下落合３丁目,2574,2029,2415
下落合４丁目,2724,2234,2396
中落合１丁目,2260,1733,1757
中落合２丁目,2846,2451,2565
中落合３丁目,2414,2042,2187
中落合４丁目,1754,1559,1510
上落合１丁目,3439,2812,2717
上落合２丁目,3347,2560,2419
上落合３丁目,3244,2388,2301
西落合１丁目,2797,2239,2340
西落合２丁目,2617,2133,2148
西落合３丁目,1889,1470,1695
西落合４丁目,1387,1145,1223
中井１丁目,1287,993,811
中井２丁目,1743,1533,1665
北新宿１丁目,5510,4001,3508
北新宿２丁目,3213,2761,2520
北新宿３丁目,5102,3869,3515
北新宿４丁目,4596,3526,3178
西新宿１丁目,34,28,28
西新宿２丁目,2,2,5
西新宿３丁目,1698,1119,1126
西新宿４丁目,5075,3828,3451
西新宿５丁目,2800,2186,1988
西新宿６丁目,2269,1829,1622
西新宿７丁目,1720,1318,978
西新宿８丁目,2182,1583,1492
