町丁名,世帯数,男,女
四谷１丁目,258,210,293
四谷２丁目,239,199,219
四谷３丁目,267,174,216
四谷４丁目,2091,1699,1545
四谷本塩町,306,239,237
四谷三栄町,1062,907,1006
四谷坂町,1455,1129,1112
若葉１丁目,1370,1251,1209
若葉２丁目,452,416,429
若葉３丁目,619,483,482
須賀町,826,697,685
左門町,1039,693,861
信濃町,525,374,483
南元町,1256,1101,1244
荒木町,1614,1200,1205
舟町,966,672,675
愛住町,881,679,697
大京町,2291,1704,2053
霞ヶ丘町,0,0,0
内藤町,751,670,620
片町,228,179,149
新宿１丁目,2818,2024,1767
新宿２丁目,843,631,480
新宿３丁目,92,80,47
新宿４丁目,205,168,101
新宿５丁目,1870,1321,999
新宿６丁目,2780,2044,1738
新宿７丁目,3661,2967,2747
歌舞伎町１丁目,162,136,47
歌舞伎町２丁目,1581,1238,563
市谷田町１丁目,16,8,17
市谷田町２丁目,327,242,336
市谷田町３丁目,188,155,180
市谷本村町,1675,1476,955
市谷砂土原町１丁目,105,96,119
市谷砂土原町２丁目,254,200,256
市谷砂土原町３丁目,437,420,470
市谷左内町,216,192,218
市谷加賀町１丁目,21,14,23
市谷加賀町２丁目,950,701,998
市谷甲良町,445,390,418
市谷船河原町,70,78,82
市谷長延寺町,89,44,80
市谷鷹匠町,13,11,15
市谷山伏町,280,246,262
市谷八幡町,63,53,65
神楽坂１丁目,11,12,15
神楽坂２丁目,123,79,112
神楽坂３丁目,282,226,201
神楽坂４丁目,94,82,93
神楽坂５丁目,372,298,396
神楽坂６丁目,542,365,454
細工町,254,212,216
二十騎町,386,312,345
揚場町,58,50,54
津久戸町,68,47,51
東五軒町,1137,986,1176
西五軒町,993,829,865
赤城元町,231,178,214
南榎町,699,680,696
袋町,368,319,335
払方町,494,468,520
南町,388,397,429
北町,514,483,526
納戸町,527,457,534
南山伏町,358,318,301
北山伏町,364,241,298
白銀町,713,582,746
下宮比町,151,88,121
矢来町,2506,2135,2447
若宮町,531,457,471
岩戸町,413,287,321
中町,259,249,262
箪笥町,423,287,329
横寺町,610,456,475
筑土八幡町,511,379,462
新小川町,1975,1595,1620
神楽河岸,0,0,0
市谷薬王寺町,2025,1531,1603
市谷柳町,869,579,684
市谷仲之町,1174,1044,1159
赤城下町,752,594,564
天神町,679,502,542
榎町,479,332,334
東榎町,232,141,173
早稲田町,763,527,616
早稲田南町,413,343,384
馬場下町,309,248,235
原町１丁目,809,652,715
原町２丁目,655,612,583
原町３丁目,1150,868,1030
喜久井町,1088,951,958
築地町,307,241,278
弁天町,1889,1543,1638
中里町,348,325,361
山吹町,2386,1702,1892
改代町,406,338,292
水道町,669,463,474
早稲田鶴巻町,3357,2516,2567
住吉町,1731,1277,1346
市谷台町,837,675,643
河田町,1277,1115,1141
若松町,3179,2515,2786
余丁町,2386,1899,1982
戸山１丁目,1495,1137,1290
戸山２丁目,3127,1929,2970
戸山３丁目,530,446,458
富久町,3897,3390,3354
百人町１丁目,1950,1511,973
百人町２丁目,2095,1611,1267
百人町３丁目,2380,2364,2633
百人町４丁目,1472,983,1335
大久保１丁目,1873,1355,1114
大久保２丁目,3786,2897,2533
大久保３丁目,2057,1940,2138
戸塚町１丁目,98,76,82
西早稲田１丁目,3009,2331,2490
西早稲田２丁目,3052,2538,2309
西早稲田３丁目,3404,3037,2938
高田馬場１丁目,2306,1926,1722
高田馬場２丁目,1029,848,701
高田馬場３丁目,3368,2609,2281
高田馬場４丁目,3423,2845,2653
下落合１丁目,1334,945,895
下落合２丁目,1777,1529,1653
下落合３丁目,2394,1934,2316
下落合４丁目,2378,1986,2203
中落合１丁目,2075,1622,1631
中落合２丁目,2580,2253,2376
中落合３丁目,2328,1934,2113
中落合４丁目,1620,1477,1438
上落合１丁目,3066,2530,2470
上落合２丁目,3072,2365,2288
上落合３丁目,2938,2217,2100
西落合１丁目,2712,2171,2261
西落合２丁目,2430,2002,2017
西落合３丁目,1815,1421,1632
西落合４丁目,1214,1043,1137
中井１丁目,1180,916,743
中井２丁目,1581,1466,1532
北新宿１丁目,3943,2920,2584
北新宿２丁目,2814,2462,2172
北新宿３丁目,3793,3007,2659
北新宿４丁目,3571,2728,2562
西新宿１丁目,33,25,27
西新宿２丁目,2,2,4
西新宿３丁目,1475,992,992
西新宿４丁目,4668,3541,3184
西新宿５丁目,2485,1942,1748
西新宿６丁目,2032,1613,1421
西新宿７丁目,1562,1192,901
西新宿８丁目,1978,1454,1363
