町丁名,世帯数,男,女
四谷１丁目,288,237,318
四谷２丁目,263,210,226
四谷３丁目,280,184,219
四谷４丁目,2216,1780,1642
四谷本塩町,319,243,248
四谷三栄町,1087,941,1019
四谷坂町,1599,1292,1195
若葉１丁目,1396,1308,1249
若葉２丁目,485,441,442
若葉３丁目,609,484,468
須賀町,808,685,684
左門町,1062,731,878
信濃町,531,386,484
南元町,1325,1154,1322
荒木町,1681,1263,1242
舟町,1010,684,733
愛住町,885,706,698
大京町,2384,1808,2096
霞ヶ丘町,5,5,0
内藤町,661,583,642
片町,286,205,193
新宿１丁目,3178,2243,1984
新宿２丁目,914,666,517
新宿３丁目,96,88,49
新宿４丁目,200,165,105
新宿５丁目,2052,1444,1107
新宿６丁目,3085,2240,1927
新宿７丁目,4253,3371,3158
歌舞伎町１丁目,149,116,51
歌舞伎町２丁目,1844,1412,745
市谷田町１丁目,13,8,16
市谷田町２丁目,328,257,328
市谷田町３丁目,193,160,187
市谷本村町,1770,1545,1135
市谷砂土原町１丁目,104,100,113
市谷砂土原町２丁目,265,213,261
市谷砂土原町３丁目,464,485,500
市谷左内町,249,223,242
市谷加賀町１丁目,237,281,326
市谷加賀町２丁目,977,749,1010
市谷甲良町,464,395,439
市谷船河原町,78,88,102
市谷長延寺町,83,36,76
市谷鷹匠町,14,13,16
市谷山伏町,302,264,289
市谷八幡町,64,57,66
神楽坂１丁目,11,12,15
神楽坂２丁目,125,79,114
神楽坂３丁目,286,231,204
神楽坂４丁目,92,77,96
神楽坂５丁目,373,303,391
神楽坂６丁目,521,348,441
細工町,264,216,216
二十騎町,403,308,371
揚場町,56,48,51
津久戸町,61,42,46
東五軒町,1232,1056,1201
西五軒町,1014,850,886
赤城元町,249,198,235
南榎町,705,700,706
袋町,366,321,349
払方町,526,489,538
南町,396,431,443
北町,539,487,545
納戸町,551,491,550
南山伏町,380,317,330
北山伏町,395,254,326
白銀町,734,585,781
下宮比町,190,107,146
矢来町,2461,2087,2360
若宮町,538,483,497
岩戸町,423,307,339
中町,265,259,250
箪笥町,451,306,342
横寺町,638,480,485
筑土八幡町,510,384,462
新小川町,2030,1652,1635
神楽河岸,0,0,0
市谷薬王寺町,2088,1576,1719
市谷柳町,894,601,707
市谷仲之町,1296,1189,1307
赤城下町,856,667,646
天神町,701,519,548
榎町,474,324,336
東榎町,216,136,158
早稲田町,857,577,667
早稲田南町,456,369,403
馬場下町,345,259,263
原町１丁目,843,696,731
原町２丁目,682,614,621
原町３丁目,1236,953,1125
喜久井町,1120,975,953
築地町,324,248,296
弁天町,1966,1568,1730
中里町,368,338,377
山吹町,2588,1790,1996
改代町,409,322,302
水道町,752,504,510
早稲田鶴巻町,3736,2636,2828
住吉町,1809,1354,1377
市谷台町,899,694,702
河田町,1469,1389,1408
若松町,3332,2629,2978
余丁町,2524,2019,2078
戸山１丁目,1497,1182,1304
戸山２丁目,3352,2093,3288
戸山３丁目,640,532,550
富久町,4066,3575,3554
百人町１丁目,2815,2106,1438
百人町２丁目,3320,2516,2008
百人町３丁目,2559,2595,2865
百人町４丁目,1687,1173,1584
大久保１丁目,2957,2046,1790
大久保２丁目,5188,3887,3559
大久保３丁目,2518,2353,2543
戸塚町１丁目,139,97,94
西早稲田１丁目,3530,2595,2789
西早稲田２丁目,3839,3027,2795
西早稲田３丁目,4019,3427,3262
高田馬場１丁目,2751,2196,2010
高田馬場２丁目,1255,1008,799
高田馬場３丁目,4039,3075,2597
高田馬場４丁目,4075,3344,3033
下落合１丁目,1988,1372,1304
下落合２丁目,2066,1770,1800
下落合３丁目,2632,2052,2509
下落合４丁目,2638,2161,2315
中落合１丁目,2341,1791,1775
中落合２丁目,2830,2449,2523
中落合３丁目,2464,2016,2242
中落合４丁目,1709,1553,1507
上落合１丁目,3251,2646,2632
上落合２丁目,3292,2489,2412
上落合３丁目,3182,2359,2231
西落合１丁目,2860,2239,2344
西落合２丁目,2535,2078,2092
西落合３丁目,1889,1482,1669
西落合４丁目,1343,1111,1227
中井１丁目,1283,968,798
中井２丁目,1702,1573,1597
北新宿１丁目,5066,3736,3169
北新宿２丁目,3167,2734,2452
北新宿３丁目,4680,3619,3262
北新宿４丁目,4283,3182,3059
西新宿１丁目,31,24,26
西新宿２丁目,1,1,4
西新宿３丁目,1595,1120,1005
西新宿４丁目,4994,3743,3386
西新宿５丁目,2578,2011,1849
西新宿６丁目,2457,1970,1709
西新宿７丁目,1718,1302,981
西新宿８丁目,2238,1623,1520
