町丁名,世帯数,男,女
四谷１丁目,282,230,318
四谷２丁目,237,197,215
四谷３丁目,260,175,212
四谷４丁目,2057,1671,1546
四谷本塩町,316,243,243
四谷三栄町,1042,890,985
四谷坂町,1493,1172,1119
若葉１丁目,1355,1245,1220
若葉２丁目,463,428,424
若葉３丁目,588,473,450
須賀町,788,670,666
左門町,1041,697,869
信濃町,517,382,468
南元町,1255,1092,1241
荒木町,1604,1202,1165
舟町,963,654,697
愛住町,845,661,671
大京町,2321,1711,2090
霞ヶ丘町,0,0,0
内藤町,648,571,612
片町,250,189,166
新宿１丁目,2872,2056,1771
新宿２丁目,827,620,469
新宿３丁目,93,80,45
新宿４丁目,200,163,102
新宿５丁目,1852,1320,969
新宿６丁目,2802,2041,1723
新宿７丁目,3680,2949,2733
歌舞伎町１丁目,152,121,49
歌舞伎町２丁目,1598,1260,557
市谷田町１丁目,14,7,16
市谷田町２丁目,319,246,325
市谷田町３丁目,182,155,179
市谷本村町,1715,1481,1074
市谷砂土原町１丁目,103,97,111
市谷砂土原町２丁目,260,205,261
市谷砂土原町３丁目,427,416,457
市谷左内町,232,201,231
市谷加賀町１丁目,21,13,23
市谷加賀町２丁目,974,712,1001
市谷甲良町,435,379,424
市谷船河原町,72,81,87
市谷長延寺町,84,42,76
市谷鷹匠町,14,13,16
市谷山伏町,297,258,287
市谷八幡町,61,53,64
神楽坂１丁目,11,12,15
神楽坂２丁目,115,73,108
神楽坂３丁目,279,225,195
神楽坂４丁目,96,81,96
神楽坂５丁目,381,306,392
神楽坂６丁目,516,339,438
細工町,252,209,210
二十騎町,387,300,356
揚場町,56,48,53
津久戸町,57,38,46
東五軒町,1168,1004,1167
西五軒町,982,813,862
赤城元町,242,186,232
南榎町,690,681,696
袋町,355,303,336
払方町,496,458,508
南町,392,417,439
北町,524,468,538
納戸町,525,465,530
南山伏町,349,299,298
北山伏町,361,236,307
白銀町,729,582,764
下宮比町,164,92,129
矢来町,2441,2072,2352
若宮町,528,455,464
岩戸町,412,297,324
中町,251,249,245
箪笥町,450,301,337
横寺町,626,475,477
筑土八幡町,502,377,460
新小川町,1938,1573,1586
神楽河岸,0,0,0
市谷薬王寺町,1989,1481,1575
市谷柳町,842,571,661
市谷仲之町,1176,1037,1162
赤城下町,810,636,611
天神町,669,494,527
榎町,466,317,322
東榎町,206,129,156
早稲田町,774,524,618
早稲田南町,406,333,368
馬場下町,310,248,237
原町１丁目,806,655,717
原町２丁目,654,593,593
原町３丁目,1157,859,1050
喜久井町,1084,936,925
築地町,310,238,287
弁天町,1899,1523,1658
中里町,368,336,376
山吹町,2424,1706,1872
改代町,397,320,292
水道町,717,493,481
早稲田鶴巻町,3411,2477,2618
住吉町,1721,1260,1318
市谷台町,854,663,665
河田町,1209,1076,1084
若松町,3122,2416,2750
余丁町,2386,1899,1961
戸山１丁目,1421,1116,1234
戸山２丁目,3230,1957,3032
戸山３丁目,579,489,522
富久町,3896,3382,3351
百人町１丁目,1918,1473,947
百人町２丁目,2097,1574,1286
百人町３丁目,2352,2341,2596
百人町４丁目,1530,999,1352
大久保１丁目,1939,1381,1123
大久保２丁目,3720,2826,2457
大久保３丁目,2211,2060,2239
戸塚町１丁目,118,86,87
西早稲田１丁目,3005,2301,2460
西早稲田２丁目,3236,2632,2443
西早稲田３丁目,3417,3016,2938
高田馬場１丁目,2347,1931,1754
高田馬場２丁目,1039,864,691
高田馬場３丁目,3363,2593,2249
高田馬場４丁目,3430,2821,2639
下落合１丁目,1361,939,917
下落合２丁目,1800,1542,1645
下落合３丁目,2480,1949,2400
下落合４丁目,2377,1988,2162
中落合１丁目,2162,1665,1684
中落合２丁目,2636,2311,2401
中落合３丁目,2348,1934,2142
中落合４丁目,1621,1477,1426
上落合１丁目,3078,2487,2499
上落合２丁目,3102,2357,2288
上落合３丁目,2933,2219,2070
西落合１丁目,2732,2175,2248
西落合２丁目,2408,1968,1992
西落合３丁目,1807,1432,1618
西落合４丁目,1271,1063,1178
中井１丁目,1200,913,743
中井２丁目,1594,1486,1524
北新宿１丁目,4024,2962,2579
北新宿２丁目,2830,2475,2148
北新宿３丁目,3774,2927,2657
北新宿４丁目,3592,2705,2570
西新宿１丁目,32,24,26
西新宿２丁目,1,1,4
西新宿３丁目,1453,999,951
西新宿４丁目,4678,3511,3172
西新宿５丁目,2419,1886,1682
西新宿６丁目,2170,1706,1486
西新宿７丁目,1573,1203,891
西新宿８丁目,2046,1492,1382
