町丁名,世帯数,男,女
四谷１丁目,15,11,7
四谷２丁目,22,16,12
四谷３丁目,25,24,10
四谷４丁目,202,129,105
四谷本塩町,25,11,17
四谷三栄町,65,46,44
四谷坂町,122,83,80
若葉１丁目,90,70,46
若葉２丁目,32,22,17
若葉３丁目,55,20,43
須賀町,47,33,23
左門町,73,44,36
信濃町,31,16,16
南元町,153,97,83
荒木町,150,82,94
舟町,72,43,38
愛住町,65,50,26
大京町,129,88,67
霞ヶ丘町,0,0,0
内藤町,46,27,30
片町,26,10,17
新宿１丁目,322,174,201
新宿２丁目,95,50,52
新宿３丁目,9,7,8
新宿４丁目,10,5,6
新宿５丁目,282,168,154
新宿６丁目,446,290,283
新宿７丁目,815,553,503
歌舞伎町１丁目,15,12,5
歌舞伎町２丁目,408,207,289
市谷田町１丁目,1,0,1
市谷田町２丁目,14,14,11
市谷田町３丁目,18,6,17
市谷本村町,57,63,63
市谷砂土原町１丁目,4,4,4
市谷砂土原町２丁目,21,16,11
市谷砂土原町３丁目,67,83,57
市谷左内町,16,10,10
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,47,31,41
市谷甲良町,24,17,17
市谷船河原町,7,11,9
市谷長延寺町,5,0,5
市谷鷹匠町,0,0,0
市谷山伏町,20,15,17
市谷八幡町,4,3,1
神楽坂１丁目,1,1,0
神楽坂２丁目,12,4,8
神楽坂３丁目,12,8,8
神楽坂４丁目,4,2,3
神楽坂５丁目,14,12,4
神楽坂６丁目,24,13,13
細工町,9,4,7
二十騎町,22,17,13
揚場町,1,1,0
津久戸町,4,2,2
東五軒町,56,26,39
西五軒町,74,53,45
赤城元町,8,6,4
南榎町,47,31,28
袋町,16,10,11
払方町,36,32,38
南町,21,18,11
北町,11,8,6
納戸町,50,34,24
南山伏町,11,7,7
北山伏町,25,16,16
白銀町,37,26,19
下宮比町,7,3,5
矢来町,118,70,67
若宮町,41,53,59
岩戸町,23,11,16
中町,11,7,6
箪笥町,15,8,10
横寺町,16,6,10
筑土八幡町,18,12,12
新小川町,110,67,63
神楽河岸,0,0,0
市谷薬王寺町,168,129,146
市谷柳町,49,35,20
市谷仲之町,141,156,152
赤城下町,45,32,17
天神町,67,35,35
榎町,23,8,15
東榎町,37,19,21
早稲田町,124,73,65
早稲田南町,68,51,28
馬場下町,38,21,24
原町１丁目,103,52,75
原町２丁目,60,46,47
原町３丁目,114,111,115
喜久井町,87,59,49
築地町,23,16,7
弁天町,158,95,99
中里町,7,1,6
山吹町,199,95,128
改代町,34,14,21
水道町,35,21,23
早稲田鶴巻町,685,374,382
住吉町,169,108,114
市谷台町,85,61,48
河田町,312,350,386
若松町,350,302,292
余丁町,200,142,134
戸山１丁目,162,88,109
戸山２丁目,284,143,280
戸山３丁目,83,43,53
富久町,402,253,290
百人町１丁目,1396,882,716
百人町２丁目,1689,1139,977
百人町３丁目,317,235,274
百人町４丁目,211,207,218
大久保１丁目,1636,967,954
大久保２丁目,2437,1531,1495
大久保３丁目,392,277,334
戸塚町１丁目,41,19,32
西早稲田１丁目,724,373,457
西早稲田２丁目,851,443,495
西早稲田３丁目,920,506,520
高田馬場１丁目,632,389,348
高田馬場２丁目,293,179,152
高田馬場３丁目,988,628,521
高田馬場４丁目,1030,717,553
下落合１丁目,757,436,402
下落合２丁目,320,206,187
下落合３丁目,243,151,129
下落合４丁目,406,249,199
中落合１丁目,248,143,139
中落合２丁目,312,203,176
中落合３丁目,162,99,87
中落合４丁目,159,93,90
上落合１丁目,427,283,237
上落合２丁目,355,212,198
上落合３丁目,368,189,222
西落合１丁目,200,110,115
西落合２丁目,212,104,148
西落合３丁目,137,71,80
西落合４丁目,98,62,48
中井１丁目,118,64,68
中井２丁目,172,96,105
北新宿１丁目,1576,1009,850
北新宿２丁目,474,324,318
北新宿３丁目,1353,868,803
北新宿４丁目,1099,758,634
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,214,132,105
西新宿４丁目,493,289,277
西新宿５丁目,308,194,237
西新宿６丁目,337,261,221
西新宿７丁目,202,136,94
西新宿８丁目,253,154,159
