町丁名,世帯数,男,女
四谷１丁目,269,229,285
四谷２丁目,254,194,217
四谷３丁目,267,177,205
四谷４丁目,2119,1680,1585
四谷本塩町,330,252,235
四谷三栄町,1046,902,966
四谷坂町,1581,1231,1157
若葉１丁目,1357,1213,1223
若葉２丁目,455,409,407
若葉３丁目,578,471,435
須賀町,771,652,647
左門町,1026,701,864
信濃町,524,376,475
南元町,1333,1100,1301
荒木町,1644,1195,1191
舟町,1012,669,737
愛住町,869,656,661
大京町,2328,1719,2022
霞ヶ丘町,0,0,0
内藤町,651,561,655
片町,307,221,194
新宿１丁目,2851,2007,1767
新宿２丁目,790,601,452
新宿３丁目,73,65,31
新宿４丁目,177,137,94
新宿５丁目,2023,1381,1085
新宿６丁目,2811,2028,1694
新宿７丁目,3698,2874,2703
歌舞伎町１丁目,137,105,47
歌舞伎町２丁目,1575,1257,523
市谷田町１丁目,14,8,15
市谷田町２丁目,323,250,330
市谷田町３丁目,188,154,169
市谷本村町,1679,1439,1055
市谷砂土原町１丁目,101,91,107
市谷砂土原町２丁目,251,188,243
市谷砂土原町３丁目,424,412,446
市谷左内町,260,224,255
市谷加賀町１丁目,242,305,342
市谷加賀町２丁目,945,712,979
市谷甲良町,447,356,434
市谷船河原町,70,81,81
市谷長延寺町,68,25,68
市谷鷹匠町,36,23,33
市谷山伏町,315,263,297
市谷八幡町,65,55,61
神楽坂１丁目,11,12,14
神楽坂２丁目,116,78,108
神楽坂３丁目,263,205,183
神楽坂４丁目,94,83,99
神楽坂５丁目,357,295,361
神楽坂６丁目,499,342,413
細工町,260,217,207
二十騎町,382,276,341
揚場町,61,49,56
津久戸町,57,42,40
東五軒町,1228,1045,1179
西五軒町,969,795,848
赤城元町,248,209,230
南榎町,673,659,707
袋町,412,383,389
払方町,503,442,494
南町,388,413,436
北町,516,447,524
納戸町,574,524,589
南山伏町,420,334,355
北山伏町,359,228,308
白銀町,751,604,761
下宮比町,180,100,135
矢来町,2377,1988,2223
若宮町,506,438,460
岩戸町,413,273,334
中町,248,246,231
箪笥町,434,281,345
横寺町,599,460,474
筑土八幡町,585,427,516
新小川町,2105,1679,1632
神楽河岸,0,0,0
市谷薬王寺町,2063,1497,1645
市谷柳町,918,593,721
市谷仲之町,1290,1043,1217
赤城下町,826,641,614
天神町,657,487,519
榎町,464,324,325
東榎町,247,162,165
早稲田町,761,508,604
早稲田南町,406,326,363
馬場下町,302,231,229
原町１丁目,816,665,729
原町２丁目,659,588,585
原町３丁目,1158,879,1011
喜久井町,1063,912,904
築地町,313,242,291
弁天町,1939,1565,1699
中里町,349,321,353
山吹町,2515,1749,1914
改代町,371,295,287
水道町,696,477,471
早稲田鶴巻町,3275,2342,2474
住吉町,1713,1238,1298
市谷台町,842,641,640
河田町,1235,1099,1052
若松町,3172,2434,2784
余丁町,2413,1854,1956
戸山１丁目,1397,1120,1179
戸山２丁目,3139,1840,2900
戸山３丁目,599,503,537
富久町,3885,3362,3276
百人町１丁目,1844,1378,891
百人町２丁目,2095,1544,1258
百人町３丁目,2311,2277,2508
百人町４丁目,1522,967,1326
大久保１丁目,1846,1303,1025
大久保２丁目,3735,2790,2444
大久保３丁目,2124,1992,2097
戸塚町１丁目,108,78,81
西早稲田１丁目,2990,2246,2422
西早稲田２丁目,3200,2556,2425
西早稲田３丁目,3304,2902,2850
高田馬場１丁目,2383,1915,1786
高田馬場２丁目,1109,886,717
高田馬場３丁目,3343,2530,2240
高田馬場４丁目,3381,2764,2549
下落合１丁目,1402,959,975
下落合２丁目,1862,1623,1706
下落合３丁目,2491,1928,2398
下落合４丁目,2349,1957,2088
中落合１丁目,2199,1654,1689
中落合２丁目,2661,2268,2411
中落合３丁目,2299,1876,2081
中落合４丁目,1598,1427,1404
上落合１丁目,3071,2467,2445
上落合２丁目,2996,2262,2186
上落合３丁目,2995,2233,2076
西落合１丁目,2804,2152,2277
西落合２丁目,2418,2003,2013
西落合３丁目,1828,1429,1595
西落合４丁目,1311,1058,1180
中井１丁目,1185,876,727
中井２丁目,1623,1500,1543
北新宿１丁目,4162,3050,2582
北新宿２丁目,3003,2527,2232
北新宿３丁目,3733,2843,2609
北新宿４丁目,3580,2622,2502
西新宿１丁目,28,23,22
西新宿２丁目,1,1,4
西新宿３丁目,1475,991,930
西新宿４丁目,4649,3429,3088
西新宿５丁目,2584,2005,1771
西新宿６丁目,2141,1694,1454
西新宿７丁目,1540,1190,856
西新宿８丁目,2034,1469,1358
