町丁名,世帯数,男,女
四谷１丁目,297,248,324
四谷２丁目,242,200,219
四谷３丁目,277,192,219
四谷４丁目,2238,1788,1636
四谷本塩町,323,250,250
四谷三栄町,1091,940,1029
四谷坂町,1583,1257,1203
若葉１丁目,1417,1314,1258
若葉２丁目,499,450,448
若葉３丁目,647,504,498
須賀町,841,723,696
左門町,1087,742,887
信濃町,538,388,493
南元町,1309,1162,1296
荒木町,1711,1267,1262
舟町,1017,691,720
愛住町,931,730,719
大京町,2417,1786,2143
霞ヶ丘町,3,3,0
内藤町,684,601,643
片町,277,203,181
新宿１丁目,3070,2173,1901
新宿２丁目,930,687,515
新宿３丁目,96,85,52
新宿４丁目,199,159,106
新宿５丁目,2062,1456,1105
新宿６丁目,3108,2254,1966
新宿７丁目,4264,3409,3175
歌舞伎町１丁目,171,140,51
歌舞伎町２丁目,1947,1473,819
市谷田町１丁目,14,7,17
市谷田町２丁目,333,264,339
市谷田町３丁目,198,157,193
市谷本村町,1751,1543,1123
市谷砂土原町１丁目,104,96,113
市谷砂土原町２丁目,267,217,265
市谷砂土原町３丁目,487,509,521
市谷左内町,232,200,232
市谷加賀町１丁目,21,13,23
市谷加賀町２丁目,997,755,1022
市谷甲良町,469,411,443
市谷船河原町,77,90,99
市谷長延寺町,91,43,80
市谷鷹匠町,13,11,15
市谷山伏町,309,267,285
市谷八幡町,61,56,67
神楽坂１丁目,11,12,15
神楽坂２丁目,124,78,113
神楽坂３丁目,285,233,203
神楽坂４丁目,98,83,99
神楽坂５丁目,394,319,410
神楽坂６丁目,547,363,454
細工町,263,220,223
二十騎町,397,316,363
揚場町,62,52,56
津久戸町,60,40,47
東五軒町,1214,1019,1202
西五軒町,1027,864,895
赤城元町,242,188,226
南榎町,738,724,722
袋町,367,322,342
払方町,530,502,554
南町,404,434,450
北町,529,483,537
納戸町,567,493,550
南山伏町,361,316,304
北山伏町,383,251,321
白銀町,746,600,780
下宮比町,162,93,131
矢来町,2544,2147,2439
若宮町,555,504,517
岩戸町,417,307,322
中町,261,256,258
箪笥町,464,310,348
横寺町,631,478,494
筑土八幡町,508,378,471
新小川町,2027,1637,1643
神楽河岸,0,0,0
市谷薬王寺町,2145,1638,1737
市谷柳町,883,600,696
市谷仲之町,1277,1182,1315
赤城下町,826,649,622
天神町,721,529,566
榎町,495,340,342
東榎町,230,141,171
早稲田町,906,595,714
早稲田南町,450,371,386
馬場下町,343,271,260
原町１丁目,876,694,766
原町２丁目,680,616,612
原町３丁目,1238,950,1138
喜久井町,1136,984,977
築地町,302,243,275
弁天町,2002,1605,1758
中里町,364,331,378
山吹町,2616,1820,2013
改代町,425,343,304
水道町,750,507,508
早稲田鶴巻町,3838,2736,2889
住吉町,1831,1358,1404
市谷台町,923,721,703
河田町,1496,1424,1458
若松町,3408,2727,3041
余丁町,2545,2045,2104
戸山１丁目,1547,1192,1342
戸山２丁目,3392,2127,3339
戸山３丁目,643,527,561
富久町,4127,3569,3558
百人町１丁目,2946,2195,1508
百人町２丁目,3444,2592,2070
百人町３丁目,2558,2563,2859
百人町４丁目,1646,1155,1554
大久保１丁目,3142,2170,1909
大久保２丁目,5413,4069,3671
大久保３丁目,2507,2334,2554
戸塚町１丁目,141,92,110
西早稲田１丁目,3590,2649,2870
西早稲田２丁目,3792,3012,2766
西早稲田３丁目,4106,3457,3349
高田馬場１丁目,2771,2226,2028
高田馬場２丁目,1308,1034,841
高田馬場３丁目,4136,3127,2670
高田馬場４丁目,4177,3405,3096
下落合１丁目,1944,1296,1257
下落合２丁目,2059,1728,1816
下落合３丁目,2629,2075,2469
下落合４丁目,2664,2175,2337
中落合１丁目,2380,1827,1803
中落合２丁目,2846,2467,2556
中落合３丁目,2490,2029,2238
中落合４丁目,1749,1562,1514
上落合１丁目,3337,2699,2671
上落合２丁目,3355,2551,2455
上落合３丁目,3251,2411,2278
西落合１丁目,2848,2240,2358
西落合２丁目,2585,2093,2127
西落合３丁目,1948,1516,1723
西落合４丁目,1335,1115,1205
中井１丁目,1280,978,786
中井２丁目,1706,1564,1599
北新宿１丁目,5251,3845,3282
北新宿２丁目,3100,2712,2391
北新宿３丁目,4786,3714,3289
北新宿４丁目,4406,3322,3118
西新宿１丁目,34,26,27
西新宿２丁目,1,1,4
西新宿３丁目,1689,1141,1094
西新宿４丁目,5074,3797,3452
西新宿５丁目,2667,2083,1898
西新宿６丁目,2400,1943,1671
西新宿７丁目,1749,1327,999
西新宿８丁目,2232,1626,1514
