町丁名,世帯数,男,女
四谷１丁目,270,229,290
四谷２丁目,251,194,210
四谷３丁目,270,176,212
四谷４丁目,2173,1708,1614
四谷本塩町,329,251,232
四谷三栄町,1058,914,976
四谷坂町,1580,1217,1151
若葉１丁目,1365,1223,1220
若葉２丁目,489,426,425
若葉３丁目,588,474,430
須賀町,760,650,644
左門町,1026,695,864
信濃町,506,362,463
南元町,1332,1097,1298
荒木町,1628,1198,1172
舟町,1048,690,765
愛住町,864,652,644
大京町,2307,1721,2003
霞ヶ丘町,0,0,0
内藤町,651,566,659
片町,306,213,193
新宿１丁目,2831,1993,1760
新宿２丁目,776,585,447
新宿３丁目,77,66,33
新宿４丁目,174,132,96
新宿５丁目,2018,1372,1072
新宿６丁目,2860,2064,1706
新宿７丁目,3710,2879,2664
歌舞伎町１丁目,138,105,49
歌舞伎町２丁目,1551,1235,511
市谷田町１丁目,15,9,14
市谷田町２丁目,317,248,328
市谷田町３丁目,185,150,163
市谷本村町,1662,1440,1037
市谷砂土原町１丁目,99,87,107
市谷砂土原町２丁目,251,189,240
市谷砂土原町３丁目,438,428,467
市谷左内町,249,217,244
市谷加賀町１丁目,244,302,344
市谷加賀町２丁目,933,734,964
市谷甲良町,448,362,438
市谷船河原町,70,80,81
市谷長延寺町,67,23,68
市谷鷹匠町,39,28,31
市谷山伏町,314,263,294
市谷八幡町,66,56,63
神楽坂１丁目,11,12,14
神楽坂２丁目,119,80,111
神楽坂３丁目,257,201,182
神楽坂４丁目,93,81,97
神楽坂５丁目,356,293,357
神楽坂６丁目,513,357,409
細工町,248,208,198
二十騎町,378,279,341
揚場町,61,51,55
津久戸町,61,42,43
東五軒町,1202,1021,1170
西五軒町,968,804,850
赤城元町,246,208,230
南榎町,662,645,715
袋町,425,399,394
払方町,503,440,486
南町,387,403,432
北町,513,444,533
納戸町,570,511,592
南山伏町,421,329,363
北山伏町,354,225,306
白銀町,746,603,759
下宮比町,188,102,142
矢来町,2430,2025,2251
若宮町,507,438,454
岩戸町,402,261,330
中町,249,246,237
箪笥町,438,289,340
横寺町,591,452,469
筑土八幡町,585,429,520
新小川町,2096,1672,1637
神楽河岸,0,0,0
市谷薬王寺町,2071,1509,1646
市谷柳町,926,593,721
市谷仲之町,1295,1042,1207
赤城下町,826,648,627
天神町,659,486,531
榎町,470,329,326
東榎町,254,162,173
早稲田町,759,507,601
早稲田南町,400,326,354
馬場下町,293,228,225
原町１丁目,807,661,716
原町２丁目,657,585,573
原町３丁目,1142,873,1006
喜久井町,1045,886,893
築地町,311,244,290
弁天町,1953,1569,1710
中里町,354,319,360
山吹町,2497,1748,1908
改代町,375,297,283
水道町,696,469,472
早稲田鶴巻町,3292,2344,2470
住吉町,1702,1224,1297
市谷台町,903,673,670
河田町,1189,1065,1025
若松町,3173,2433,2790
余丁町,2425,1855,1969
戸山１丁目,1350,1082,1159
戸山２丁目,3103,1811,2854
戸山３丁目,599,509,535
富久町,3915,3366,3285
百人町１丁目,1837,1376,873
百人町２丁目,2065,1522,1242
百人町３丁目,2314,2273,2501
百人町４丁目,1547,973,1336
大久保１丁目,1819,1276,1012
大久保２丁目,3685,2759,2380
大久保３丁目,2126,1999,2080
戸塚町１丁目,105,78,76
西早稲田１丁目,2980,2239,2423
西早稲田２丁目,3161,2536,2407
西早稲田３丁目,3263,2855,2815
高田馬場１丁目,2406,1933,1778
高田馬場２丁目,1098,880,709
高田馬場３丁目,3338,2531,2242
高田馬場４丁目,3338,2734,2540
下落合１丁目,1395,952,974
下落合２丁目,1878,1622,1724
下落合３丁目,2455,1882,2374
下落合４丁目,2349,1950,2074
中落合１丁目,2286,1735,1755
中落合２丁目,2633,2244,2376
中落合３丁目,2293,1892,2071
中落合４丁目,1588,1429,1403
上落合１丁目,3071,2461,2443
上落合２丁目,2971,2243,2162
上落合３丁目,2937,2187,2034
西落合１丁目,2771,2123,2234
西落合２丁目,2439,2012,2007
西落合３丁目,1816,1425,1583
西落合４丁目,1307,1054,1195
中井１丁目,1178,889,717
中井２丁目,1597,1478,1524
北新宿１丁目,4100,3012,2533
北新宿２丁目,3011,2541,2219
北新宿３丁目,3700,2806,2595
北新宿４丁目,3514,2579,2461
西新宿１丁目,27,22,21
西新宿２丁目,1,1,4
西新宿３丁目,1419,977,874
西新宿４丁目,4702,3446,3137
西新宿５丁目,2644,2044,1824
西新宿６丁目,2136,1676,1458
西新宿７丁目,1550,1194,853
西新宿８丁目,2049,1478,1357
